,ts_code,trade_date,close,open,high,low,vol,amount
0,600467.SH,20211130,2.68,2.61,3.02,2.53,745817381.0,2075948130.0
1,600467.SH,20211029,2.62,2.57,2.8,2.52,398530427.0,1066834215.0
2,600467.SH,20210930,2.56,2.54,2.71,2.5,475215764.0,1243183423.0
3,600467.SH,20210831,2.55,2.43,2.58,2.42,296992585.0,741852329.0
4,600467.SH,20210730,2.44,2.66,2.68,2.41,331070716.0,856330327.0
5,600467.SH,20210630,2.67,2.69,2.76,2.59,481054250.0,1281599303.0
6,600467.SH,20210531,2.7,2.57,2.86,2.54,594322907.0,1593351186.0
7,600467.SH,20210430,2.57,2.55,2.94,2.53,983212139.0,2700061905.0
8,600467.SH,20210331,2.56,2.63,2.75,2.53,427317406.0,1126563251.0
9,600467.SH,20210226,2.66,2.5,2.74,2.45,263356711.0,683025822.0
10,600467.SH,20210129,2.5,2.78,3.18,2.47,814578615.0,2302215927.0
11,600467.SH,20201231,2.82,2.83,3.26,2.73,2021898154.0,6111484480.0
12,600467.SH,20201130,2.87,2.49,2.97,2.43,688775975.0,1904380466.0
13,600467.SH,20201030,2.5,2.66,2.81,2.47,154394658.0,413761340.0
14,600467.SH,20200930,2.64,2.94,3.03,2.62,443698043.0,1270913374.0
15,600467.SH,20200831,2.96,3.21,3.41,2.89,1340999375.0,4217362671.0
16,600467.SH,20200731,3.33,2.51,3.36,2.49,1632973609.0,4713603776.0
17,600467.SH,20200630,2.51,2.67,2.92,2.47,798843112.0,2137031012.0
18,600467.SH,20200529,2.67,2.5,2.78,2.49,838508813.0,2209283162.0
19,600467.SH,20200430,2.54,2.7,3.63,2.41,2308303221.0,6553575005.0
20,600467.SH,20200331,2.67,2.22,2.67,2.15,753081450.0,1812638203.0
21,600467.SH,20200228,2.21,2.12,2.37,1.91,410051080.0,915273361.0
22,600467.SH,20200123,2.35,2.49,2.64,2.32,340980394.0,856263677.0
23,600467.SH,20191231,2.48,2.35,2.54,2.33,259561532.0,624009515.0
24,600467.SH,20191129,2.35,2.49,2.55,2.31,354991611.0,859389188.0
25,600467.SH,20191031,2.5,2.3,3.05,2.28,735221582.0,1984333836.0
26,600467.SH,20190930,2.31,2.37,2.59,2.31,203699220.0,500323296.0
27,600467.SH,20190830,2.36,2.52,2.57,2.2,184082420.0,430787476.0
28,600467.SH,20190731,2.53,2.68,2.85,2.52,202157849.0,538446074.0
29,600467.SH,20190628,2.65,2.71,2.79,2.54,232963356.0,630094630.0
30,600467.SH,20190531,2.7,2.68,2.86,2.51,349271195.0,946431102.0
31,600467.SH,20190430,2.73,2.9,3.26,2.64,696318204.0,2138750194.0
32,600467.SH,20190329,2.9,2.89,3.33,2.8,754552308.0,2285188170.0
33,600467.SH,20190228,2.89,2.45,3.07,2.45,397195177.0,1104965759.0
34,600467.SH,20190131,2.45,2.4,2.76,2.37,231184885.0,591097450.0
35,600467.SH,20181228,2.4,2.65,2.68,2.39,144638990.0,372209501.0
36,600467.SH,20181130,2.59,2.42,2.98,2.4,428943523.0,1161550590.0
37,600467.SH,20181031,2.43,2.44,2.56,2.14,142926606.0,331071295.0
38,600467.SH,20180928,2.45,2.49,2.57,2.4,119852984.0,298270712.0
39,600467.SH,20180831,2.51,2.38,2.9,2.23,503753969.0,1295212827.0
40,600467.SH,20180731,2.38,2.32,2.47,2.15,150140640.0,346729655.0
41,600467.SH,20180629,2.32,2.65,2.69,2.17,123166803.0,297025717.0
42,600467.SH,20180531,2.67,2.64,2.87,2.55,161122221.0,435723959.0
43,600467.SH,20180427,2.64,2.81,2.82,2.62,101675299.0,276639542.0
44,600467.SH,20180330,2.8,2.86,3.1,2.61,199264975.0,569920245.0
45,600467.SH,20180228,2.87,3.04,3.05,2.6,142773688.0,400619362.0
46,600467.SH,20180131,3.04,3.11,3.2,3.01,189207915.0,593550655.0
47,600467.SH,20171229,3.11,3.11,3.16,3.02,111257097.0,344514095.0
48,600467.SH,20171130,3.12,3.4,3.42,3.08,181258647.0,590205350.0
