,ts_code,trade_date,close,open,high,low,vol,amount
0,002554.SZ,20211130,2.92,3.24,3.39,2.86,533352354.0,1620150209.33
1,002554.SZ,20211029,3.24,3.55,3.95,3.03,929204203.0,3246549497.9
2,002554.SZ,20210930,3.43,3.23,3.66,3.11,810734475.0,2764837228.24
3,002554.SZ,20210831,3.24,2.72,3.28,2.69,481597872.0,1443168965.89
4,002554.SZ,20210730,2.73,2.83,2.94,2.66,417707405.0,1181906523.58
5,002554.SZ,20210630,2.85,2.95,3.28,2.81,1059007866.0,3194029105.05
6,002554.SZ,20210531,2.96,2.63,3.19,2.62,1041033997.0,3064347106.09
7,002554.SZ,20210430,2.61,3.29,3.39,2.6,1227092531.0,3656370374.21
8,002554.SZ,20210331,3.52,2.24,4.24,2.22,3005219856.0,10201113852.45
9,002554.SZ,20210226,2.24,2.22,2.32,1.99,126690742.0,274769559.3
10,002554.SZ,20210129,2.2,2.53,2.64,2.19,220680696.0,529532923.02
11,002554.SZ,20201231,2.54,2.48,2.72,2.33,372255222.0,950810080.76
12,002554.SZ,20201130,2.49,2.35,2.66,2.28,185473199.0,459065093.22
13,002554.SZ,20201030,2.35,2.48,2.58,2.33,81290394.0,201516391.62
14,002554.SZ,20200930,2.44,2.61,3.0,2.44,418303719.0,1139383520.95
15,002554.SZ,20200831,2.61,2.56,2.76,2.55,292206848.0,771615289.84
16,002554.SZ,20200731,2.56,2.49,2.74,2.47,307016094.0,803105473.16
17,002554.SZ,20200630,2.49,2.44,2.56,2.43,89653703.0,223455806.31
18,002554.SZ,20200529,2.44,2.58,2.63,2.39,95634128.0,240808080.16
19,002554.SZ,20200430,2.6,2.6,2.84,2.5,271120017.0,726674517.18
20,002554.SZ,20200331,2.61,2.76,3.02,2.57,296922052.0,835047449.53
21,002554.SZ,20200228,2.74,2.7,2.95,2.43,278371535.0,776260651.18
22,002554.SZ,20200123,3.0,3.04,3.44,2.96,358044726.0,1142334155.0
23,002554.SZ,20191231,3.04,2.97,3.04,2.86,141144761.0,416606002.14
24,002554.SZ,20191129,2.99,3.04,3.07,2.83,93600458.0,276300513.36
25,002554.SZ,20191031,3.04,3.13,3.28,3.04,130331209.0,412993647.45
26,002554.SZ,20190930,3.13,3.14,3.64,3.1,341910103.0,1143777218.57
27,002554.SZ,20190830,3.15,3.44,3.44,3.03,214281050.0,688799809.89
28,002554.SZ,20190731,3.45,3.7,3.76,3.41,333346644.0,1192340438.94
29,002554.SZ,20190628,3.63,4.16,4.2,3.36,1056976025.0,3934907459.11
30,002554.SZ,20190531,3.96,3.79,4.1,3.23,483060169.0,1755552243.45
31,002554.SZ,20190430,3.47,3.56,4.4,3.41,1011885004.0,3824051037.0
32,002554.SZ,20190329,3.38,3.01,4.27,2.97,1298500938.0,4692540575.76
33,002554.SZ,20190228,2.99,2.39,3.12,2.39,327866958.0,931122636.06
34,002554.SZ,20190131,2.39,2.71,2.98,2.39,274319587.0,763611046.55
35,002554.SZ,20181228,2.71,3.08,3.16,2.67,227216884.0,666967027.86
36,002554.SZ,20181130,2.99,2.96,3.28,2.89,462184761.0,1436296401.52
37,002554.SZ,20181031,2.98,3.62,3.8,2.65,498761842.0,1621979503.05
38,002554.SZ,20180928,3.65,3.06,4.07,2.98,1195475626.0,4429077567.96
39,002554.SZ,20180831,3.06,3.19,3.59,2.95,732920270.0,2403410762.09
40,002554.SZ,20180731,3.26,3.11,3.4,2.85,664763482.0,2072572089.47
41,002554.SZ,20180629,3.15,3.88,3.88,2.61,661713090.0,2136599309.85
42,002554.SZ,20180531,3.92,3.56,4.55,3.5,540174330.0,2188096001.91
43,002554.SZ,20180427,3.56,3.91,4.15,3.53,185628841.0,718373992.59
44,002554.SZ,20180330,3.92,3.98,4.32,3.7,217332511.0,887999885.01
45,002554.SZ,20180228,4.01,4.49,4.49,3.79,105240407.0,425339500.96
46,002554.SZ,20180131,4.48,4.72,5.29,4.46,257848148.0,1279530367.58
47,002554.SZ,20171229,4.72,4.81,4.89,4.53,118738597.0,559135110.78
48,002554.SZ,20171130,4.8,5.52,5.66,4.76,158194357.0,834910413.15
49,002554.SZ,20171031,5.52,5.61,5.92,5.49,121672343.0,687203133.06
50,002554.SZ,20170929,5.6,5.68,5.91,5.52,231000557.0,1326046656.93
51,002554.SZ,20170831,5.68,5.67,5.98,5.44,183446077.0,1051204986.87
52,002554.SZ,20170731,5.68,5.93,6.02,5.21,210885840.0,1197813753.81
53,002554.SZ,20170630,5.9,6.26,6.38,5.81,341808750.0,2091599216.27
54,002554.SZ,20170531,6.36,6.15,7.63,5.9,593139453.0,4006137902.2
55,002554.SZ,20170428,6.16,7.7,8.03,5.7,275131121.0,1900371820.26
56,002554.SZ,20170331,7.68,8.06,8.1,7.47,221271140.0,1727478842.06
57,002554.SZ,20170228,8.06,7.86,8.83,7.71,354859057.0,2930710869.1
58,002554.SZ,20170126,7.86,8.1,8.95,7.2,305867930.0,2532788824.31
59,002554.SZ,20161230,8.17,8.2,9.2,7.76,1016326826.0,8703115043.43
60,002554.SZ,20161130,7.57,6.92,8.43,6.76,613883884.0,4664519310.17
61,002554.SZ,20161031,6.93,6.96,7.49,6.85,510918604.0,3663817587.09
62,002554.SZ,20160930,6.59,6.47,6.92,6.24,162059307.0,1056476132.58
63,002554.SZ,20160831,6.46,6.28,6.72,6.05,189733197.0,1219159652.93
64,002554.SZ,20160729,6.28,7.16,7.7,6.22,368039919.0,2606298577.7
65,002554.SZ,20160630,7.2,14.36,15.06,6.63,188368514.0,2234264212.72
66,002554.SZ,20160531,14.38,14.0,14.58,12.9,85500276.0,1174985754.98
67,002554.SZ,20160429,15.19,14.05,15.64,13.51,125952099.0,1863615175.27
68,002554.SZ,20160331,14.17,11.95,14.4,11.61,316807156.0,4173649443.56
69,002554.SZ,20160229,11.88,10.77,13.64,10.26,173617513.0,2108022251.67
70,002554.SZ,20160129,10.86,13.02,13.05,9.35,143910138.0,1516628168.52
71,002554.SZ,20151231,13.0,12.45,13.81,11.81,184975803.0,2416014205.14
72,002554.SZ,20151130,12.65,10.76,14.96,10.54,430257763.0,5487494572.01
73,002554.SZ,20151030,11.06,9.39,12.0,9.28,278236139.0,2955464686.17
74,002554.SZ,20150930,8.92,9.57,9.73,7.9,219028096.0,1945699791.32
75,002554.SZ,20150831,9.52,11.71,13.14,8.58,271566461.0,3115207898.69
76,002554.SZ,20150731,11.71,14.14,14.7,9.99,220743404.0,2831673658.06
77,002554.SZ,20150630,14.37,18.35,21.05,12.27,299396262.0,5544170385.81
78,002554.SZ,20150529,18.36,15.45,20.45,13.91,401478415.0,6682010671.01
79,002554.SZ,20150430,15.34,13.93,16.6,13.92,420183647.0,6333094876.09
80,002554.SZ,20150331,13.91,12.08,14.58,11.91,286432501.0,3721631728.28
81,002554.SZ,20150227,11.92,11.28,12.12,11.21,88133918.0,1028639307.41
82,002554.SZ,20150130,11.25,10.68,11.95,10.34,137292899.0,1544121121.4
