,ts_code,trade_date,close,open,high,low,vol,amount
0,600320.SH,20211130,3.69,3.45,3.9,3.4,460655961.0,1684399486.0
1,600320.SH,20211029,3.51,4.1,4.17,3.42,326580575.0,1224129434.0
2,600320.SH,20210930,4.08,3.79,4.74,3.75,1387335608.0,5897955699.0
3,600320.SH,20210831,3.78,3.23,4.02,3.17,1176157411.0,4314034170.0
4,600320.SH,20210730,3.23,3.42,3.43,3.16,414435399.0,1365895717.0
5,600320.SH,20210630,3.39,3.18,3.55,3.14,451744085.0,1494893592.0
6,600320.SH,20210531,3.19,3.1,3.24,3.1,209558824.0,666823953.0
7,600320.SH,20210430,3.11,3.36,3.48,3.09,405095544.0,1342433683.0
8,600320.SH,20210331,3.37,3.19,3.53,3.15,699525688.0,2335721949.0
9,600320.SH,20210226,3.18,3.22,3.36,2.96,412124520.0,1311627547.0
10,600320.SH,20210129,3.23,3.82,4.31,3.18,1565457252.0,5821428297.0
11,600320.SH,20201231,3.56,3.08,3.56,2.93,506156054.0,1677144985.0
12,600320.SH,20201130,3.09,2.87,3.17,2.85,174931913.0,534127430.0
13,600320.SH,20201030,2.87,2.94,3.02,2.87,61272266.0,180983554.0
14,600320.SH,20200930,2.92,3.09,3.22,2.92,166267064.0,510972154.0
15,600320.SH,20200831,3.08,3.08,3.25,3.05,229024898.0,718918457.0
16,600320.SH,20200731,3.07,2.87,3.28,2.86,349390161.0,1089700640.0
17,600320.SH,20200630,2.87,3.03,3.08,2.82,209688682.0,613157968.0
18,600320.SH,20200529,3.02,3.15,3.18,3.0,77141320.0,240207896.0
19,600320.SH,20200430,3.16,3.23,3.38,3.12,168797121.0,548726021.0
20,600320.SH,20200331,3.23,3.29,3.62,3.16,232079622.0,785581528.0
21,600320.SH,20200228,3.31,3.19,3.46,3.12,223632415.0,744730787.0
22,600320.SH,20200123,3.54,3.66,3.76,3.49,106053234.0,389571281.0
23,600320.SH,20191231,3.63,3.47,3.66,3.42,127344687.0,454572564.0
24,600320.SH,20191129,3.47,3.33,3.49,3.33,83751800.0,285085522.0
25,600320.SH,20191031,3.35,3.38,3.69,3.34,89641827.0,308627633.0
26,600320.SH,20190930,3.38,3.39,3.63,3.37,118804810.0,418218054.0
27,600320.SH,20190830,3.38,3.7,3.77,3.31,106257077.0,367850213.0
28,600320.SH,20190731,3.68,3.83,3.98,3.63,148960245.0,565411742.0
29,600320.SH,20190628,3.76,3.62,3.91,3.41,140254625.0,523176274.0
30,600320.SH,20190531,3.66,3.96,4.0,3.54,153530092.0,569085084.0
31,600320.SH,20190430,4.1,4.2,4.72,4.05,505626635.0,2246156984.0
32,600320.SH,20190329,4.16,3.82,4.58,3.8,635122970.0,2644663045.0
33,600320.SH,20190228,3.83,3.24,4.17,3.23,255738339.0,946125369.0
34,600320.SH,20190131,3.22,3.19,3.45,3.17,102136299.0,341302342.0
35,600320.SH,20181228,3.17,3.3,3.41,3.15,84528601.0,278882882.0
36,600320.SH,20181130,3.25,3.18,3.36,3.14,133900146.0,435182255.0
37,600320.SH,20181031,3.16,3.4,3.42,2.86,83543406.0,260740127.0
38,600320.SH,20180928,3.44,3.39,3.52,3.32,71717509.0,245025553.0
39,600320.SH,20180831,3.39,4.33,4.35,3.34,118848598.0,454086611.0
40,600320.SH,20180731,4.33,4.18,4.38,3.98,117175693.0,491823020.0
41,600320.SH,20180629,4.19,4.63,4.75,3.97,102780757.0,447370880.0
42,600320.SH,20180531,4.63,5.01,5.12,4.58,145682255.0,719963993.0
43,600320.SH,20180427,5.01,5.16,5.33,4.9,140309637.0,715385092.0
44,600320.SH,20180330,5.15,5.38,5.57,4.78,199184057.0,1060940693.0
45,600320.SH,20180228,5.44,6.02,6.08,5.09,214555347.0,1192761685.0
46,600320.SH,20180131,6.05,6.16,6.49,5.8,598011001.0,3662801659.0
47,600320.SH,20171229,6.1,5.58,6.25,5.41,357011257.0,2072484126.0
48,600320.SH,20171130,5.59,5.97,6.32,5.49,632377472.0,3755096318.0
49,600320.SH,20171031,6.02,5.44,6.09,5.29,339768802.0,1924491604.0
50,600320.SH,20170929,5.39,5.45,5.57,5.37,196808950.0,1079400237.0
51,600320.SH,20170831,5.47,5.57,5.79,5.28,415071083.0,2300232566.0
52,600320.SH,20170731,5.56,5.21,5.6,5.09,371914588.0,1997602744.0
53,600320.SH,20170630,5.18,5.32,5.41,5.1,256328578.0,1352651775.0
54,600320.SH,20170531,5.41,5.4,5.59,4.98,278283354.0,1475962989.0
55,600320.SH,20170428,5.41,5.8,6.09,5.16,391177327.0,2262156878.0
56,600320.SH,20170331,5.78,5.46,6.18,5.3,661643489.0,3753616296.0
57,600320.SH,20170228,5.47,4.93,5.71,4.9,430937145.0,2292357891.0
58,600320.SH,20170126,4.92,5.12,5.22,4.71,188338104.0,941607675.0
59,600320.SH,20161230,5.1,5.29,5.44,4.85,303854353.0,1544556529.0
60,600320.SH,20161130,5.25,4.92,5.52,4.8,536789353.0,2776255165.0
61,600320.SH,20161031,4.91,4.72,5.37,4.71,247516815.0,1233088490.0
62,600320.SH,20160930,4.72,4.89,5.08,4.59,160965172.0,777913110.0
63,600320.SH,20160831,4.88,5.02,5.14,4.8,351514088.0,1744812670.0
64,600320.SH,20160729,5.08,4.25,5.39,4.22,742819722.0,3685807734.0
65,600320.SH,20160630,4.25,4.3,4.37,4.05,148582085.0,626150022.0
66,600320.SH,20160531,4.29,4.48,4.58,4.06,152899391.0,654423458.0
67,600320.SH,20160429,4.47,4.6,4.99,4.36,345616915.0,1625029286.0
68,600320.SH,20160331,4.64,4.09,4.66,4.01,377900140.0,1667212946.0
69,600320.SH,20160229,4.03,4.16,4.58,3.96,232542399.0,1006466524.0
70,600320.SH,20160129,4.16,5.99,6.19,3.99,320147403.0,1618938148.0
71,600320.SH,20151231,5.97,5.95,6.53,5.81,329591834.0,2009867877.0
72,600320.SH,20151130,5.94,6.28,6.95,5.73,613763137.0,4064290221.0
73,600320.SH,20151030,6.35,6.0,6.88,5.94,631935047.0,4049593682.0
74,600320.SH,20150930,5.81,6.43,6.81,5.47,695920404.0,4280047134.0
75,600320.SH,20150831,6.19,8.17,9.67,5.5,997554808.0,8342017768.0
76,600320.SH,20150731,8.28,10.5,10.95,6.68,1962506306.0,16679822168.0
77,600320.SH,20150630,10.5,9.59,11.97,8.51,2479493123.0,26276951312.0
78,600320.SH,20150529,9.53,9.4,11.08,7.95,2394327270.0,23024329238.0
79,600320.SH,20150430,9.41,8.26,10.23,7.8,2496435217.0,22466501952.0
80,600320.SH,20150331,8.22,6.58,8.7,6.28,1462864103.0,10810684834.0
81,600320.SH,20150227,6.53,6.18,6.65,5.77,344738799.0,2137237543.0
82,600320.SH,20150130,6.33,7.33,7.45,6.03,849657778.0,5730402162.0
