,ts_code,trade_date,close,open,high,low,vol,amount
0,603179.SH,20211130,40.42,40.49,44.57,37.16,89103215.0,3578966628.0
1,603179.SH,20211029,40.85,29.48,41.16,29.19,65080092.0,2449337652.0
2,603179.SH,20210930,29.4,31.13,31.9,27.9,33949097.0,1008747027.0
3,603179.SH,20210831,31.2,38.5,39.22,30.7,53868097.0,1845118354.0
4,603179.SH,20210730,38.07,32.88,39.3,29.8,61922682.0,2104757338.0
5,603179.SH,20210630,32.88,31.62,35.99,29.07,39008914.0,1251823075.0
6,603179.SH,20210531,31.45,29.72,31.8,26.39,29024451.0,824657397.0
7,603179.SH,20210430,29.7,30.62,32.3,27.69,32682112.0,982297593.0
8,603179.SH,20210331,30.48,28.6,34.12,27.5,49027959.0,1513569128.0
9,603179.SH,20210226,28.05,34.1,36.69,26.66,35176180.0,1116743671.0
10,603179.SH,20210129,34.5,36.93,42.34,33.2,72144499.0,2701929797.0
11,603179.SH,20201231,33.9,30.29,34.52,26.5,73968219.0,2221915961.0
12,603179.SH,20201130,30.9,30.4,34.45,27.45,74799343.0,2307334888.0
13,603179.SH,20201030,29.82,32.8,34.97,29.81,35715057.0,1147398004.0
14,603179.SH,20200930,31.27,31.41,34.74,27.9,68854118.0,2185676262.0
15,603179.SH,20200831,31.75,21.81,32.26,21.81,100615275.0,2773845503.0
16,603179.SH,20200731,21.76,22.88,26.13,19.17,76675814.0,1745489185.0
17,603179.SH,20200630,22.64,18.52,24.22,18.14,75219411.0,1626212579.0
18,603179.SH,20200529,18.53,25.11,25.78,16.83,38495667.0,803167715.0
19,603179.SH,20200430,25.15,20.4,25.63,19.85,43161114.0,996899539.0
20,603179.SH,20200331,19.83,22.01,25.0,17.71,55246746.0,1209349363.0
21,603179.SH,20200228,21.97,19.09,25.06,17.21,57004894.0,1274575760.0
22,603179.SH,20200123,21.21,18.83,22.5,18.55,43248499.0,901237413.0
23,603179.SH,20191231,18.83,17.42,20.47,15.89,77934210.0,1457133088.0
24,603179.SH,20191129,17.56,13.79,18.5,13.43,116267223.0,1939247174.0
25,603179.SH,20191031,13.68,14.56,15.47,13.46,25075111.0,364041044.0
26,603179.SH,20190930,14.86,12.29,15.72,12.29,57230874.0,811020371.0
27,603179.SH,20190830,12.45,12.99,13.27,11.47,34135533.0,422823931.0
28,603179.SH,20190731,13.03,13.13,15.54,12.93,76560892.0,1085067490.0
29,603179.SH,20190628,12.95,13.53,13.56,12.65,26665919.0,350460695.0
30,603179.SH,20190531,13.42,15.7,15.78,12.8,30963845.0,436765187.0
31,603179.SH,20190430,16.24,17.85,21.47,15.87,105708580.0,1982103709.0
32,603179.SH,20190329,17.81,17.66,19.13,17.2,101835874.0,1831238959.0
33,603179.SH,20190228,17.5,15.75,18.8,15.55,62680640.0,1090573676.0
34,603179.SH,20190131,15.78,16.09,17.49,15.31,30140176.0,501076175.0
35,603179.SH,20181228,16.13,16.97,17.58,14.9,20407345.0,336622493.0
36,603179.SH,20181130,16.57,18.17,18.57,16.13,41686562.0,723233993.0
37,603179.SH,20181031,18.47,17.5,19.06,14.2,32126884.0,527413576.0
38,603179.SH,20180928,17.54,18.35,19.85,16.66,14233237.0,256258304.0
39,603179.SH,20180831,18.39,20.46,20.57,17.28,19458466.0,363165339.0
40,603179.SH,20180731,20.46,21.96,22.74,19.28,25119175.0,521457002.0
41,603179.SH,20180629,21.95,24.92,26.88,21.13,26055535.0,635210489.0
42,603179.SH,20180531,24.92,24.54,26.49,23.66,40958524.0,1037024416.0
43,603179.SH,20180427,35.19,39.06,41.45,34.8,25784703.0,987255183.0
44,603179.SH,20180330,38.8,33.55,39.6,33.55,35241421.0,1312221177.0
45,603179.SH,20180228,33.86,34.7,34.99,29.51,14753150.0,476886788.0
46,603179.SH,20180131,34.81,36.19,39.49,32.61,45373365.0,1649061426.0
47,603179.SH,20171229,36.46,40.57,41.3,34.81,17165970.0,633942143.0
48,603179.SH,20171130,40.83,49.76,51.9,39.66,42286940.0,1971997570.0
49,603179.SH,20171031,49.61,46.0,53.5,45.11,49460435.0,2432874882.0
50,603179.SH,20170929,45.5,44.91,48.0,43.0,45059018.0,2012460307.0
51,603179.SH,20170831,45.0,44.35,46.13,40.3,43019445.0,1834966145.0
52,603179.SH,20170731,44.53,43.46,50.28,39.63,72596931.0,3225064038.0
53,603179.SH,20170630,43.91,41.0,46.21,39.1,53373466.0,2309264076.0
54,603179.SH,20170531,41.68,46.52,51.66,39.11,83459857.0,3847403625.0
55,603179.SH,20170428,46.8,44.1,52.95,37.7,145217818.0,6613846373.0
56,603179.SH,20170331,47.84,16.81,50.97,16.81,41173063.0,1969232953.0
