,ts_code,trade_date,close,open,high,low,vol,amount
0,002958.SZ,20211130,3.82,3.83,3.86,3.76,240881451.0,920604575.08
1,002958.SZ,20211029,3.82,3.9,4.02,3.79,264624855.0,1038564043.01
2,002958.SZ,20210930,3.89,3.91,4.14,3.87,443067691.0,1765383676.94
3,002958.SZ,20210831,3.91,3.89,3.98,3.82,366069755.0,1430974930.57
4,002958.SZ,20210730,3.89,4.3,4.3,3.88,357639126.0,1461990720.63
5,002958.SZ,20210630,4.28,4.44,4.47,4.26,433195871.0,1890586624.25
6,002958.SZ,20210531,4.46,4.28,4.54,4.27,434882746.0,1920161814.94
7,002958.SZ,20210430,4.29,4.42,4.5,4.23,325807660.0,1423998641.58
8,002958.SZ,20210331,4.42,4.63,4.7,4.41,605223711.0,2752302249.52
9,002958.SZ,20210226,4.63,4.51,4.8,4.39,581636134.0,2673641979.93
10,002958.SZ,20210129,4.53,5.06,5.09,4.49,962478371.0,4646729962.28
11,002958.SZ,20201231,5.09,4.96,5.74,4.85,3480620520.0,18578696100.72
12,002958.SZ,20201130,4.99,4.7,5.3,4.63,829109732.0,4047814001.34
13,002958.SZ,20201030,4.71,5.09,5.42,4.7,622641143.0,3214819110.17
14,002958.SZ,20200930,5.03,5.31,5.53,5.02,1029497155.0,5418322705.63
15,002958.SZ,20200831,5.34,5.79,6.23,5.27,1949504745.0,11156124751.68
16,002958.SZ,20200731,5.63,4.43,7.85,4.38,4392247585.0,27660031622.6
17,002958.SZ,20200630,4.43,4.29,4.65,4.28,828854479.0,3695665941.68
18,002958.SZ,20200529,4.26,4.36,4.64,4.24,564678318.0,2489700110.9
19,002958.SZ,20200430,4.45,4.38,4.59,4.08,709889075.0,3135688053.95
20,002958.SZ,20200331,4.36,5.71,6.09,4.33,728941195.0,3877980847.15
21,002958.SZ,20200228,5.75,5.33,6.2,5.06,684827066.0,3857399862.37
22,002958.SZ,20200123,5.91,6.66,6.73,5.85,367527889.0,2320424064.22
23,002958.SZ,20191231,6.47,5.8,6.82,5.73,832746164.0,5207208956.95
24,002958.SZ,20191129,5.85,6.21,6.42,5.72,310052513.0,1879894980.16
25,002958.SZ,20191031,6.21,6.16,7.43,6.13,859043539.0,5808642689.7
26,002958.SZ,20190930,6.16,6.07,6.78,6.06,604509613.0,3892658967.85
27,002958.SZ,20190830,6.07,6.27,6.58,5.7,652508265.0,4037272247.13
28,002958.SZ,20190731,6.29,7.46,7.53,6.27,400362186.0,2762944159.25
29,002958.SZ,20190628,7.34,8.11,8.35,7.28,714643404.0,5508762332.2
30,002958.SZ,20190531,8.2,7.37,9.44,7.37,1986735383.0,16900809864.35
31,002958.SZ,20190430,7.76,8.35,10.97,7.6,2183351954.0,20963443806.87
32,002958.SZ,20190329,7.59,4.75,7.59,4.75,3616337.0,25321730.18
