,ts_code,trade_date,close,open,high,low,vol,amount
0,002211.SZ,20211130,3.92,3.66,4.08,3.65,141356919.0,548760150.2
1,002211.SZ,20211029,3.81,4.31,4.46,3.63,134147968.0,546508502.68
2,002211.SZ,20210930,4.39,4.52,5.48,4.05,520664239.0,2503932093.94
3,002211.SZ,20210831,4.51,3.77,4.94,3.61,408821851.0,1725617814.08
4,002211.SZ,20210730,3.86,5.13,5.55,3.79,259636119.0,1249455347.3
5,002211.SZ,20210630,5.13,4.98,5.49,4.72,164298339.0,836162170.85
6,002211.SZ,20210531,4.85,4.56,5.32,4.53,91990868.0,447562158.4
7,002211.SZ,20210430,4.55,5.62,5.62,4.39,99349229.0,504883959.52
8,002211.SZ,20210331,5.48,5.61,6.46,5.38,201338547.0,1181580849.51
9,002211.SZ,20210226,5.63,5.36,6.91,4.76,135680595.0,793941159.55
10,002211.SZ,20210129,5.43,5.98,6.18,5.17,98589970.0,552878104.54
11,002211.SZ,20201231,5.97,6.69,7.21,5.72,170350593.0,1113825881.73
12,002211.SZ,20201130,6.7,6.29,7.99,6.15,380929773.0,2651529658.75
13,002211.SZ,20201030,6.29,6.7,7.4,6.28,230597855.0,1571386858.94
14,002211.SZ,20200930,6.45,6.34,6.55,5.67,111399440.0,687120195.7
15,002211.SZ,20200831,6.34,6.74,7.19,6.23,158932924.0,1052719368.64
16,002211.SZ,20200731,6.63,5.9,6.9,5.53,265646699.0,1648000638.98
17,002211.SZ,20200630,5.82,5.29,5.94,5.28,69002165.0,383285461.18
18,002211.SZ,20200529,5.3,5.24,5.59,5.09,40006598.0,212982594.23
19,002211.SZ,20200430,5.25,5.13,5.75,5.01,68773360.0,373769550.98
20,002211.SZ,20200331,5.13,5.6,6.18,5.12,88477516.0,503414575.57
21,002211.SZ,20200228,5.53,5.54,6.32,4.99,129831139.0,741505380.98
22,002211.SZ,20200123,6.16,6.33,7.1,6.03,132139455.0,874265145.32
23,002211.SZ,20191231,6.29,6.12,6.92,5.85,125781577.0,795048371.26
24,002211.SZ,20191129,6.1,6.51,6.62,5.98,64260591.0,403479811.86
25,002211.SZ,20191031,6.54,6.51,6.96,6.29,86297327.0,569293373.94
26,002211.SZ,20190930,6.51,5.96,7.96,5.96,331083912.0,2358001262.98
27,002211.SZ,20190830,6.03,6.13,7.15,5.65,193929091.0,1228478488.38
28,002211.SZ,20190731,6.18,6.55,6.7,5.95,126127311.0,794759223.2
29,002211.SZ,20190628,6.36,6.16,7.33,5.59,297575650.0,1954916205.54
30,002211.SZ,20190531,6.15,5.4,7.18,5.16,327984336.0,2111248630.29
31,002211.SZ,20190430,5.71,5.75,8.29,5.53,343767302.0,2280147900.29
32,002211.SZ,20190329,5.71,5.51,6.15,5.36,200406753.0,1147646188.53
33,002211.SZ,20190228,5.44,4.5,5.6,4.45,100792996.0,519253721.19
34,002211.SZ,20190131,4.41,4.78,5.3,4.33,78281101.0,388091779.65
35,002211.SZ,20181228,4.7,5.08,5.57,4.69,91946899.0,472514737.33
36,002211.SZ,20181130,5.02,5.08,5.59,4.83,210740810.0,1095426746.39
37,002211.SZ,20181031,4.62,4.7,4.85,3.85,116000920.0,520183337.01
38,002211.SZ,20180928,4.88,4.76,5.39,4.6,112008166.0,550517732.1
39,002211.SZ,20180831,4.79,6.0,6.46,4.78,345299864.0,1992459791.94
40,002211.SZ,20180731,6.04,6.73,7.4,5.14,501964659.0,3024163995.73
41,002211.SZ,20180629,6.12,5.57,6.12,4.38,40683609.0,209262177.0
42,002211.SZ,20180531,5.62,5.84,6.11,5.55,64313369.0,378836846.13
43,002211.SZ,20180427,5.85,5.97,6.62,5.56,134506158.0,823130842.73
44,002211.SZ,20180330,5.97,5.81,6.54,5.35,125214734.0,757631505.04
45,002211.SZ,20180228,5.85,6.47,6.51,5.17,98962425.0,567209180.46
46,002211.SZ,20180131,6.47,7.14,8.12,6.45,152484976.0,1106194223.98
47,002211.SZ,20171229,7.14,8.07,8.18,6.92,107394458.0,797063286.18
48,002211.SZ,20171130,8.1,9.36,9.87,8.04,354256949.0,3235435609.09
49,002211.SZ,20171031,9.57,8.7,9.98,7.8,196581191.0,1757199630.92
50,002211.SZ,20170929,8.59,9.31,9.65,8.34,128209729.0,1170456863.48
51,002211.SZ,20170831,9.3,10.56,10.83,8.95,210613906.0,2023790561.25
52,002211.SZ,20170731,10.53,8.24,10.9,8.22,485093228.0,4756299361.17
53,002211.SZ,20170630,8.27,7.72,9.38,7.44,226456389.0,1953545290.68
54,002211.SZ,20170531,7.82,9.46,9.75,7.56,117399480.0,1000611381.09
55,002211.SZ,20170428,9.46,10.32,11.54,8.8,166419475.0,1761244165.47
56,002211.SZ,20170331,10.31,11.64,13.15,10.21,322061061.0,3864907858.38
57,002211.SZ,20170228,11.64,11.33,12.18,10.92,233414978.0,2695402429.85
58,002211.SZ,20170126,11.31,12.4,13.2,11.17,82302412.0,989620046.11
59,002211.SZ,20161230,13.15,18.03,19.2,12.02,833771699.0,13268751655.3
60,002211.SZ,20161130,17.9,18.5,18.6,14.67,739631655.0,12443095013.62
61,002211.SZ,20161031,18.36,16.96,19.66,16.75,757204791.0,13738169518.37
62,002211.SZ,20160930,16.95,16.43,18.14,15.66,722977170.0,12035395149.56
63,002211.SZ,20160831,16.58,12.58,17.75,12.25,681850038.0,10706569875.3
64,002211.SZ,20160729,12.68,11.81,14.65,11.8,656273442.0,8947534618.15
65,002211.SZ,20160630,11.86,12.75,14.49,10.13,533999829.0,6646952105.03
66,002211.SZ,20160531,11.59,11.59,11.59,11.59,339203.0,3931362.77
67,002211.SZ,20160331,10.54,9.82,11.65,9.82,52630396.0,574576313.44
68,002211.SZ,20160229,9.78,8.25,11.76,8.25,174478520.0,1750373269.18
69,002211.SZ,20160129,8.81,12.6,12.79,7.55,110527735.0,1118605521.06
70,002211.SZ,20151231,12.8,11.0,13.58,10.61,475405101.0,5740676402.4
71,002211.SZ,20151130,11.07,8.38,11.88,8.05,479137143.0,4790238818.34
72,002211.SZ,20151030,8.53,5.96,9.29,5.84,493917891.0,3646957195.62
73,002211.SZ,20150930,5.77,8.04,8.04,5.25,791016942.0,5057880907.87
