,ts_code,trade_date,close,open,high,low,vol,amount
0,000568.SZ,20211130,230.05,224.01,243.7,206.7,255008973.0,57925631857.14
1,000568.SZ,20211029,228.95,222.0,246.0,215.3,223642149.0,51420525892.8
2,000568.SZ,20210930,221.58,169.06,226.0,165.1,395347883.0,75412443528.84
3,000568.SZ,20210831,170.0,170.01,197.49,160.53,408748008.0,73001275082.09
4,000568.SZ,20210730,171.1,235.94,236.0,170.0,326534568.0,69118768014.36
5,000568.SZ,20210630,235.94,274.95,285.0,223.8,340729734.0,84292469609.73
6,000568.SZ,20210531,274.95,250.51,285.8,224.0,217458071.0,55821557710.06
7,000568.SZ,20210430,255.58,227.0,263.99,222.01,267039345.0,64190916366.9
8,000568.SZ,20210331,225.02,241.01,244.48,182.12,409046567.0,87176345750.99
9,000568.SZ,20210226,235.21,257.91,327.66,221.97,279100148.0,76682664107.11
10,000568.SZ,20210129,257.7,228.0,269.43,219.0,360738142.0,89584939080.64
11,000568.SZ,20201231,226.16,184.0,228.5,182.0,303559656.0,61769137839.75
12,000568.SZ,20201130,183.33,173.89,200.79,172.6,242612962.0,45770684450.74
13,000568.SZ,20201030,172.5,144.8,178.97,142.94,186944863.0,29782766333.76
14,000568.SZ,20200930,143.55,146.7,156.98,133.33,251331697.0,36244926625.57
15,000568.SZ,20200831,149.5,118.1,155.88,109.05,307987935.0,39026300525.97
16,000568.SZ,20200731,117.98,91.58,131.2,91.5,504590656.0,57655692369.89
17,000568.SZ,20200630,91.12,85.91,97.3,85.7,312558382.0,28620156334.83
18,000568.SZ,20200529,85.3,78.9,90.66,78.18,231044086.0,19665043455.77
19,000568.SZ,20200430,79.17,73.67,83.58,72.5,217494470.0,16900707863.43
20,000568.SZ,20200331,73.65,74.7,84.66,64.88,282761611.0,21292506552.61
21,000568.SZ,20200228,74.8,74.39,83.7,69.88,313091772.0,23806657120.96
22,000568.SZ,20200123,82.65,86.0,94.58,81.58,194604246.0,17174337880.59
23,000568.SZ,20191231,86.68,81.65,87.36,80.0,188933948.0,15579393343.35
24,000568.SZ,20191129,81.75,87.8,89.1,81.18,197221693.0,16899072426.95
25,000568.SZ,20191031,87.2,85.99,89.31,81.23,169996826.0,14600249441.45
26,000568.SZ,20190930,85.22,97.04,98.3,84.01,263424169.0,23779444325.89
27,000568.SZ,20190830,96.88,80.23,98.48,75.6,244289757.0,20695105472.18
28,000568.SZ,20190731,80.64,83.0,88.45,78.5,292134727.0,24442119158.11
29,000568.SZ,20190628,80.83,70.8,82.2,65.67,253606205.0,18430444850.42
30,000568.SZ,20190531,70.63,75.9,82.32,65.8,349943405.0,25535072597.4
31,000568.SZ,20190430,77.88,66.0,79.98,64.6,328066760.0,23097000249.34
32,000568.SZ,20190329,66.58,51.86,68.39,49.5,386233620.0,21871653107.36
33,000568.SZ,20190228,51.24,43.0,53.3,42.23,223447451.0,10956374442.05
34,000568.SZ,20190131,42.67,40.98,44.23,37.6,236571088.0,9713882915.0
35,000568.SZ,20181228,40.66,42.3,44.6,38.95,160621125.0,6755362086.92
36,000568.SZ,20181130,41.0,38.35,41.78,38.02,195264058.0,7782067896.39
37,000568.SZ,20181031,38.06,46.2,46.83,35.05,277664219.0,11441353821.02
