,ts_code,trade_date,close,open,high,low,vol,amount
0,601100.SH,20211130,78.73,83.5,90.45,78.72,106315133.0,8870952421.0
1,601100.SH,20211029,82.1,85.14,87.75,78.6,74659965.0,6246601309.0
2,601100.SH,20210930,84.58,93.0,100.88,82.58,133735077.0,12189814955.0
3,601100.SH,20210831,94.98,96.5,118.38,89.18,228610452.0,23464644128.0
4,601100.SH,20210730,97.76,86.27,106.8,83.56,263640552.0,24646414885.0
5,601100.SH,20210630,85.92,80.0,87.03,72.3,200739265.0,15771184395.0
6,601100.SH,20210531,79.7,84.04,85.8,67.55,206926538.0,16216875942.0
7,601100.SH,20210430,86.0,89.09,92.9,81.01,164958765.0,14377232057.0
8,601100.SH,20210331,89.45,97.17,102.0,80.08,197135509.0,17691393570.0
9,601100.SH,20210226,95.0,116.85,131.29,93.11,144996512.0,16513629346.0
10,601100.SH,20210129,117.17,113.1,137.66,110.58,184318156.0,22540915376.0
11,601100.SH,20201231,113.0,91.5,114.02,90.3,120506603.0,12160649471.0
12,601100.SH,20201130,91.53,75.76,94.69,75.66,137380597.0,11948941808.0
13,601100.SH,20201030,75.66,72.2,79.99,67.5,86414334.0,6483237617.0
14,601100.SH,20200930,71.4,65.6,73.99,60.66,129204821.0,8907266600.0
15,601100.SH,20200831,65.51,61.15,68.3,59.21,126879582.0,8007800108.0
16,601100.SH,20200731,60.9,54.4,62.7,50.05,199845682.0,11341720087.0
17,601100.SH,20200630,80.2,74.81,80.7,69.35,89518192.0,6627181375.0
18,601100.SH,20200529,73.58,69.6,77.49,67.17,73298629.0,5278442097.0
19,601100.SH,20200430,69.4,61.0,73.0,59.27,76886111.0,5170028256.0
20,601100.SH,20200331,61.5,58.02,63.8,47.28,118166776.0,6610074703.0
21,601100.SH,20200228,58.0,45.44,60.5,43.28,92316269.0,4766064355.0
22,601100.SH,20200123,50.49,49.76,53.37,46.21,64674976.0,3191143527.0
23,601100.SH,20191231,49.75,43.34,50.74,42.86,65533189.0,3026350565.0
24,601100.SH,20191129,43.62,39.14,48.3,38.72,95620136.0,4154331243.0
25,601100.SH,20191031,38.91,38.77,42.0,35.35,76278658.0,2977127350.0
26,601100.SH,20190930,38.5,33.46,40.99,32.6,94484945.0,3404330626.0
27,601100.SH,20190830,33.02,30.5,33.5,27.5,105344840.0,3110521361.0
28,601100.SH,20190731,30.38,32.2,32.5,28.71,102856079.0,3124130636.0
29,601100.SH,20190628,31.38,30.19,32.0,27.18,88331329.0,2631637212.0
30,601100.SH,20190531,30.21,27.3,30.89,26.8,102147399.0,2950860014.0
31,601100.SH,20190430,28.71,33.22,34.21,27.7,139536388.0,4324279992.0
32,601100.SH,20190329,32.55,27.95,34.55,27.53,141338335.0,4457947559.0
33,601100.SH,20190228,27.67,23.39,29.71,23.39,73106553.0,1919805947.0
34,601100.SH,20190131,23.38,19.77,24.45,17.63,92783187.0,1985702284.0
35,601100.SH,20181228,19.81,19.0,21.6,19.0,84047595.0,1693530713.0
36,601100.SH,20181130,18.55,19.03,21.93,18.09,56126411.0,1118238111.0
37,601100.SH,20181031,18.79,21.85,22.12,17.2,58882857.0,1137757016.0
38,601100.SH,20180928,22.33,23.41,23.58,20.28,63875817.0,1391477540.0
39,601100.SH,20180831,23.28,23.9,24.62,20.41,91677730.0,2074424629.0
40,601100.SH,20180731,23.51,20.88,24.94,18.87,76356762.0,1698900521.0
41,601100.SH,20180629,20.88,32.31,32.98,19.55,43004182.0,1184387886.0
42,601100.SH,20180531,32.15,30.12,33.85,28.8,48658548.0,1542946906.0
43,601100.SH,20180427,30.15,30.49,32.08,26.3,56462686.0,1635889657.0
44,601100.SH,20180330,30.47,32.07,35.0,28.49,80463291.0,2589722731.0
45,601100.SH,20180228,31.7,30.69,33.2,27.77,47358452.0,1461546638.0
46,601100.SH,20180131,30.69,27.34,35.29,27.34,142125688.0,4502359376.0
47,601100.SH,20171229,27.44,24.7,28.82,24.6,109803321.0,3013528611.0
48,601100.SH,20171130,25.12,22.0,27.85,21.75,153977401.0,3797120614.0
49,601100.SH,20171031,21.46,18.29,21.46,17.5,47761951.0,910652815.0
50,601100.SH,20170929,18.19,19.58,20.18,17.18,40223801.0,753391839.0
51,601100.SH,20170831,19.45,19.98,20.1,18.21,54365751.0,1039847871.0
52,601100.SH,20170731,19.93,16.3,20.55,16.27,92680663.0,1732878323.0
53,601100.SH,20170630,16.29,15.25,16.7,14.5,36297748.0,575359730.0
54,601100.SH,20170531,15.17,15.04,16.22,14.31,36686196.0,561010106.0
55,601100.SH,20170428,14.99,16.3,16.6,14.02,40699563.0,626526232.0
56,601100.SH,20170331,15.94,16.0,16.8,15.7,33938413.0,548995146.0
57,601100.SH,20170228,16.17,16.13,17.17,15.0,40245419.0,660918653.0
58,601100.SH,20170126,16.08,15.8,16.47,14.62,34924990.0,544797350.0
59,601100.SH,20161230,16.06,15.76,16.27,14.0,47575901.0,720055338.0
60,601100.SH,20161130,15.66,14.53,17.1,14.32,114939857.0,1806546138.0
61,601100.SH,20161031,14.56,13.58,14.84,13.03,62117635.0,870918824.0
62,601100.SH,20160930,13.49,12.4,13.9,12.26,76308525.0,999043718.0
63,601100.SH,20160831,12.44,11.52,12.87,11.13,53521015.0,649129672.0
