a2,--海底捞  成功了--20220517--实体=7.04,区域地产,深深房A**000029.SZ
a2,--海底捞  成功了--20220517--实体=8.29-持仓量20220311-20220513-中间值3.97--8周-换手率,189.6-流通市值,41.8亿,工程机械,山推股份**000680.SZ
a2,--海底捞  成功了--20220517--实体=6.11,专用机械,精功科技**002006.SZ
a2,--海底捞  成功了--20220517--实体=11.96-持仓量20220311-20220513-中间值8.94--7周-换手率,66.1-流通市值,47.3亿,航空,威海广泰**002111.SZ
a2,--海底捞  成功了--20220517--实体=5.23-持仓量20220311-20220513-中间值17.05--10周-换手率,67.0-流通市值,183.0亿,化学制药,科伦药业**002422.SZ
a2,--海底捞  成功了--20220517--实体=5.51-持仓量20220311-20220513-中间值3.59--7周-换手率,80.7-流通市值,35.7亿,汽车配件,天汽模**002510.SZ
a2,--海底捞  成功了--20220517--实体=10.01-持仓量20220311-20220513-中间值5.66--7周-换手率,115.2-流通市值,23.4亿,专用机械,亿利达**002686.SZ
a2,--海底捞  成功了--20220517--实体=5.05-持仓量20220311-20220513-中间值5.35--7周-换手率,41.2-流通市值,37.3亿,汽车整车,金龙汽车**600686.SH
a2,--海底捞  成功了--20220517--实体=7.42,汽车配件,圣龙股份**603178.SH
a2,--海底捞  成功了--20220517--实体=5.11-持仓量20220311-20220513-中间值37.39--7周-换手率,86.6-流通市值,102.7亿,汽车配件,文灿股份**603348.SH
a2,--海底捞  成功了--20220517--实体=6.29-持仓量20220311-20220513-中间值7.6--8周-换手率,106.2-流通市值,10.2亿,汽车配件,通达电气**603390.SH
