a2,--海底捞  成功了--20220518--实体=10.55-持仓量20220311-20220513-中间值7.68--7周-换手率,30.9-流通市值,56.3亿,全国地产,中洲控股**000042.SZ
a2,--海底捞  成功了--20220518--实体=7.31-持仓量20220311-20220513-中间值5.63--7周-换手率,68.9-流通市值,46.9亿,港口,珠海港**000507.SZ
a2,--海底捞  成功了--20220518--实体=7.86,区域地产,荣安地产**000517.SZ
a2,--海底捞  成功了--20220518--实体=10.56,区域地产,福星股份**000926.SZ
a2,--海底捞  成功了--20220518--实体=16.18-持仓量20220311-20220513-中间值12.24--7周-换手率,44.8-流通市值,17.2亿,汽车配件,登云股份**002715.SZ
a2,--海底捞  成功了--20220518--实体=8.73,种植业,农发种业**600313.SH
a2,--海底捞  成功了--20220518--实体=7.29-持仓量20220311-20220513-中间值7.64--7周-换手率,125.0-流通市值,44.6亿,百货,新世界**600628.SH
a2,--海底捞  成功了--20220518--实体=9.02-持仓量20220311-20220513-中间值11.85--7周-换手率,81.5-流通市值,21.5亿,造纸,宜宾纸业**600793.SH
