a2,--海底捞  成功了--20220512--实体=7.14-持仓量20220304-20220506-中间值8.41--9周-换手率,192.6-流通市值,90.1亿,建筑工程,中工国际**002051.SZ
a2,--海底捞  成功了--20220512--实体=11.57,工程机械,华东重机**002685.SZ
a2,--海底捞  成功了--20220512--实体=13.06,建筑工程,浙江建投**002761.SZ
a2,--海底捞  成功了--20220512--实体=7.85-持仓量20220304-20220506-中间值7.28--8周-换手率,275.2-流通市值,28.7亿,水力发电,明星电力**600101.SH
a2,--海底捞  成功了--20220512--实体=7.82-持仓量20220304-20220506-中间值7.68--9周-换手率,163.7-流通市值,29.8亿,水力发电,郴电国际**600969.SH
a2,--海底捞  成功了--20220512--实体=13.39,仓储物流,上海雅仕**603329.SH
