,ts_code,symbol,name,area,industry,list_date
456,002156.SZ,002156,通富微电,江苏,芯片封测,20070816
457,002157.SZ,002157,正邦科技,江西,饲料,20070817
458,002158.SZ,002158,汉钟精机,上海,机械基件,20070817
459,002159.SZ,002159,三特索道,湖北,旅游服务,20070817
460,002160.SZ,002160,常铝股份,江苏,铝,20070821
461,002161.SZ,002161,远望谷,深圳,通信配件,20070821
462,002162.SZ,002162,悦心健康,上海,陶瓷,20070823
463,002163.SZ,002163,海南发展,深圳,装修装饰,20070823
464,002164.SZ,002164,宁波东力,浙江,机械基件,20070823
465,002165.SZ,002165,红宝丽,江苏,其他化学,20070913
466,002166.SZ,002166,莱茵生物,广西,中成药,20070913
467,002167.SZ,002167,东方锆业,广东,稀有金属,20070913
468,002168.SZ,002168,惠程科技,深圳,游戏,20070919
469,002169.SZ,002169,智光电气,广东,电气设备,20070919
470,002170.SZ,002170,芭田股份,深圳,化肥,20070919
471,002171.SZ,002171,楚江新材,安徽,铜,20070921
472,002173.SZ,002173,创新医疗,浙江,医疗服务,20070925
473,002174.SZ,002174,游族网络,福建,游戏,20070925
474,002176.SZ,002176,江特电机,江西,电机制造,20071012
475,002177.SZ,002177,御银股份,广东,金融设备,20071101
476,002181.SZ,002181,粤传媒,广东,出版业,20071116
477,002182.SZ,002182,云海金属,江苏,铝,20071113
478,002183.SZ,002183,怡亚通,深圳,仓储物流,20071113
479,002184.SZ,002184,海得控制,上海,通用仪器,20071116
480,002185.SZ,002185,华天科技,甘肃,芯片封测,20071120
481,002186.SZ,002186,全聚德,北京,酒店餐饮,20071120
482,002187.SZ,002187,广百股份,广东,百货,20071122
483,002189.SZ,002189,中光学,河南,元器件,20071203
484,002190.SZ,002190,成飞集成,四川,汽车配件,20071203
485,002191.SZ,002191,劲嘉股份,深圳,广告包装,20071205
486,002193.SZ,002193,如意集团,山东,纺织,20071207
487,002194.SZ,002194,武汉凡谷,湖北,通信传输,20071207
488,002196.SZ,002196,方正电机,浙江,纺织机械,20071212
489,002197.SZ,002197,证通电子,深圳,金融设备,20071218
490,002198.SZ,002198,嘉应制药,广东,中成药,20071218
491,002199.SZ,002199,东晶电子,浙江,无源器件,20071221
492,002201.SZ,002201,正威新材,江苏,玻璃,20071226
493,002202.SZ,002202,金风科技,新疆,发电设备,20071226
494,002203.SZ,002203,海亮股份,浙江,铜,20080116
495,002204.SZ,002204,大连重工,辽宁,专用机械,20080116
496,002205.SZ,002205,国统股份,新疆,管材,20080123
497,002206.SZ,002206,海利得,浙江,涤纶,20080123
498,002207.SZ,002207,准油股份,新疆,石油开采,20080128
499,002208.SZ,002208,合肥城建,安徽,区域地产,20080128
500,002209.SZ,002209,达意隆,广东,轻工机械,20080130
501,002212.SZ,002212,天融信,广东,行业软件,20080201
502,002213.SZ,002213,大为股份,深圳,汽车配件,20080201
503,002214.SZ,002214,大立科技,浙江,光学仪器,20080218
504,002215.SZ,002215,诺普信,深圳,农药,20080218
505,002216.SZ,002216,三全食品,河南,食品综合,20080220
506,002218.SZ,002218,拓日新能,深圳,发电设备,20080228
507,002221.SZ,002221,东华能源,江苏,石油贸易,20080306
508,002222.SZ,002222,福晶科技,福建,光学元件,20080319
509,002223.SZ,002223,鱼跃医疗,江苏,医疗器械,20080418
510,002224.SZ,002224,三力士,浙江,橡胶,20080425
511,002225.SZ,002225,濮耐股份,河南,耐火材料,20080425
512,002226.SZ,002226,江南化工,安徽,民爆用品,20080506
513,002227.SZ,002227,奥特迅,深圳,电源设备,20080506
514,002229.SZ,002229,鸿博股份,福建,包装印刷,20080508
515,002231.SZ,002231,奥维通信,辽宁,通信传输,20080512
516,002232.SZ,002232,启明信息,吉林,行业软件,20080509
517,002233.SZ,002233,塔牌集团,广东,水泥,20080516
518,002234.SZ,002234,民和股份,山东,畜牧业,20080516
519,002235.SZ,002235,安妮股份,福建,造纸,20080516
520,002236.SZ,002236,大华股份,浙江,安防设备,20080520
521,002237.SZ,002237,恒邦股份,山东,黄金,20080520
522,002238.SZ,002238,天威视讯,深圳,广电传输,20080526
523,002239.SZ,002239,奥特佳,江苏,汽车配件,20080522
524,002242.SZ,002242,九阳股份,山东,厨卫电器,20080528
525,002243.SZ,002243,力合科创,深圳,其他塑料,20080528
526,002244.SZ,002244,滨江集团,浙江,区域地产,20080529
527,002245.SZ,002245,蔚蓝锂芯,江苏,电池,20080605
528,002246.SZ,002246,北化股份,四川,合成树脂,20080605
529,002248.SZ,002248,华东数控,山东,机床制造,20080612
530,002249.SZ,002249,大洋电机,广东,电机制造,20080619
531,002250.SZ,002250,联化科技,浙江,农药,20080619
532,002251.SZ,002251,步步高,湖南,超市,20080619
533,002252.SZ,002252,上海莱士,上海,生物制药,20080623
534,002253.SZ,002253,川大智胜,四川,行业软件,20080623
535,002254.SZ,002254,泰和新材,山东,氨纶,20080625
536,002255.SZ,002255,海陆重工,江苏,专用机械,20080625
537,002258.SZ,002258,利尔化学,四川,农药,20080708
538,002261.SZ,002261,拓维信息,湖南,教育服务,20080723
539,002262.SZ,002262,恩华药业,江苏,化学制药,20080723
540,002264.SZ,002264,新华都,福建,超市,20080731
541,002265.SZ,002265,西仪股份,云南,汽车配件,20080806
542,002266.SZ,002266,浙富控股,浙江,环保工程,20080806
543,002267.SZ,002267,陕天然气,陕西,燃气,20080813
544,002270.SZ,002270,华明装备,山东,输变电,20080905
545,002272.SZ,002272,川润股份,四川,机械基件,20080919
546,002273.SZ,002273,水晶光电,浙江,光学元件,20080919
547,002274.SZ,002274,华昌化工,江苏,化肥,20080925
548,002275.SZ,002275,桂林三金,广西,中成药,20090710
549,002276.SZ,002276,万马股份,浙江,电线电缆,20090710
550,002278.SZ,002278,神开股份,上海,化工机械,20090811
551,002279.SZ,002279,久其软件,北京,行业软件,20090811
552,002280.SZ,002280,联络互动,浙江,电子商务,20090821
553,002281.SZ,002281,光迅科技,湖北,通信传输,20090821
554,002282.SZ,002282,博深股份,河北,专用机械,20090821
555,002283.SZ,002283,天润工业,山东,汽车配件,20090821
556,002284.SZ,002284,亚太股份,浙江,汽车配件,20090828
557,002286.SZ,002286,保龄宝,山东,食品综合,20090828
558,002287.SZ,002287,奇正藏药,西藏,中成药,20090828
559,002288.SZ,002288,超华科技,广东,PCB,20090903
560,002289.SZ,002289,宇顺电子,深圳,显示器件,20090903
561,002290.SZ,002290,禾盛新材,江苏,家电材料,20090903
562,002291.SZ,002291,星期六,广东,服饰,20090903
563,002292.SZ,002292,奥飞娱乐,广东,文化娱乐,20090910
564,002293.SZ,002293,罗莱生活,江苏,家纺,20090910
565,002294.SZ,002294,信立泰,深圳,化学制药,20090910
566,002295.SZ,002295,精艺股份,广东,铜,20090929
567,002296.SZ,002296,辉煌科技,河南,专用仪器,20090929
568,002297.SZ,002297,博云新材,湖南,矿物制品,20090929
569,002298.SZ,002298,中电兴发,安徽,行业软件,20090929
570,002299.SZ,002299,圣农发展,福建,畜牧业,20091021
571,002300.SZ,002300,太阳电缆,福建,电线电缆,20091021
572,002301.SZ,002301,齐心集团,深圳,文具用品,20091021
573,002302.SZ,002302,西部建设,新疆,其它建材,20091103
574,002307.SZ,002307,北新路桥,新疆,基础建设,20091111
575,002308.SZ,002308,威创股份,广东,IT外设,20091127
576,002309.SZ,002309,中利集团,江苏,发电设备,20091127
577,002312.SZ,002312,川发龙蟒,四川,磷化工,20091203
578,002313.SZ,002313,日海智能,深圳,通信传输,20091203
579,002315.SZ,002315,焦点科技,江苏,电子商务,20091209
580,002317.SZ,002317,众生药业,广东,中成药,20091211
581,002318.SZ,002318,久立特材,浙江,钢加工,20091211
582,002319.SZ,002319,乐通股份,广东,染料涂料,20091211
583,002320.SZ,002320,海峡股份,海南,水运,20091216
584,002322.SZ,002322,理工环科,浙江,行业软件,20091218
585,002324.SZ,002324,普利特,上海,改性塑料,20091218
586,002327.SZ,002327,富安娜,深圳,家纺,20091230
587,002328.SZ,002328,新朋股份,上海,汽车配件,20091230
588,002329.SZ,002329,皇氏集团,广西,乳制品,20100106
589,002330.SZ,002330,得利斯,山东,肉制品,20100106
590,002331.SZ,002331,皖通科技,安徽,行业软件,20100106
591,002332.SZ,002332,仙琚制药,浙江,化学制药,20100112
592,002333.SZ,002333,罗普斯金,江苏,铝,20100112
593,002334.SZ,002334,英威腾,深圳,通用仪器,20100113
594,002336.SZ,002336,人人乐,深圳,超市,20100113
595,002338.SZ,002338,奥普光电,吉林,专用仪器,20100115
596,002339.SZ,002339,积成电子,山东,电自动化,20100122
597,002340.SZ,002340,格林美,深圳,金属新材,20100122
598,002341.SZ,002341,新纶新材,深圳,其他化学,20100122
599,002342.SZ,002342,巨力索具,河北,机械基件,20100126
600,002343.SZ,002343,慈文传媒,浙江,影视制作,20100126
601,002344.SZ,002344,海宁皮城,浙江,商品批发,20100126
602,002345.SZ,002345,潮宏基,广东,珠宝首饰,20100128
603,002346.SZ,002346,柘中股份,上海,电控设备,20100128
604,002347.SZ,002347,泰尔股份,安徽,机械基件,20100128
605,002349.SZ,002349,精华制药,江苏,中成药,20100203
606,002350.SZ,002350,北京科锐,北京,电气设备,20100203
607,002351.SZ,002351,漫步者,深圳,IT外设,20100205
608,002353.SZ,002353,杰瑞股份,山东,化工机械,20100205
609,002355.SZ,002355,兴民智通,山东,汽车配件,20100209
610,002357.SZ,002357,富临运业,四川,汽运,20100210
611,002360.SZ,002360,同德化工,山西,民爆用品,20100303
612,002361.SZ,002361,神剑股份,安徽,染料涂料,20100303
613,002362.SZ,002362,汉王科技,北京,行业软件,20100303
614,002363.SZ,002363,隆基机械,山东,汽车配件,20100305
615,002364.SZ,002364,中恒电气,浙江,电源设备,20100305
616,002365.SZ,002365,永安药业,湖北,原料药,20100305
617,002366.SZ,002366,台海核电,四川,发电设备,20100312
618,002367.SZ,002367,康力电梯,江苏,电梯,20100312
619,002368.SZ,002368,太极股份,北京,系统软件,20100312
620,002369.SZ,002369,卓翼科技,深圳,电子元件,20100316
621,002370.SZ,002370,亚太药业,浙江,化学制药,20100316
622,002372.SZ,002372,伟星新材,浙江,管材,20100318
623,002373.SZ,002373,千方科技,北京,专用仪器,20100318
624,002374.SZ,002374,中锐股份,山东,包装印刷,20100318
625,002375.SZ,002375,亚厦股份,浙江,装修装饰,20100323
626,002376.SZ,002376,新北洋,山东,IT外设,20100323
627,002378.SZ,002378,章源钨业,江西,稀有金属,20100331
628,002380.SZ,002380,科远智慧,江苏,通用仪器,20100331
629,002381.SZ,002381,双箭股份,浙江,橡胶,20100402
630,002382.SZ,002382,蓝帆医疗,山东,医疗器械,20100402
631,002383.SZ,002383,合众思壮,北京,通信应用,20100402
632,002384.SZ,002384,东山精密,江苏,PCB,20100409
633,002385.SZ,002385,大北农,北京,饲料,20100409
634,002386.SZ,002386,天原股份,四川,贸易,20100409
635,002387.SZ,002387,维信诺,广东,显示器件,20100413
636,002388.SZ,002388,新亚制程,深圳,电子元件,20100413
637,002389.SZ,002389,航天彩虹,浙江,航空制造,20100413
638,002390.SZ,002390,信邦制药,贵州,医药商业,20100416
639,002391.SZ,002391,长青股份,江苏,农药,20100416
640,002392.SZ,002392,北京利尔,北京,耐火材料,20100423
641,002393.SZ,002393,力生制药,天津,化学制药,20100423
642,002394.SZ,002394,联发股份,江苏,纺织,20100423
643,002395.SZ,002395,双象股份,江苏,合成革,20100429
644,002396.SZ,002396,星网锐捷,福建,通信传输,20100623
645,002398.SZ,002398,垒知集团,福建,化学试剂,20100506
646,002399.SZ,002399,海普瑞,深圳,原料药,20100506
647,002400.SZ,002400,省广集团,广东,数字营销,20100506
648,002401.SZ,002401,中远海科,上海,行业软件,20100506
649,002402.SZ,002402,和而泰,深圳,电子元件,20100511
650,002403.SZ,002403,爱仕达,浙江,厨卫电器,20100511
651,002404.SZ,002404,嘉欣丝绸,浙江,纺织,20100511
652,002405.SZ,002405,四维图新,北京,软件服务,20100518
653,002406.SZ,002406,远东传动,河南,汽车配件,20100518
654,002408.SZ,002408,齐翔腾达,山东,有机化学,20100518
655,002411.SZ,002411,延安必康,陕西,化学制药,20100525
656,002412.SZ,002412,汉森制药,湖南,中成药,20100525
657,002413.SZ,002413,雷科防务,江苏,通信应用,20100528
658,002414.SZ,002414,高德红外,湖北,光学仪器,20100716
659,002416.SZ,002416,爱施德,深圳,电器连锁,20100528
660,002417.SZ,002417,深南股份,江苏,行业软件,20100601
661,002418.SZ,002418,康盛股份,浙江,机械基件,20100601
662,002419.SZ,002419,天虹股份,深圳,百货,20100601
663,002420.SZ,002420,毅昌科技,广东,塑料零件,20100601
664,002422.SZ,002422,科伦药业,四川,化学制药,20100603
665,002423.SZ,002423,中粮资本,河南,保险,20100603
666,002424.SZ,002424,贵州百灵,贵州,中成药,20100603
667,002425.SZ,002425,凯撒文化,广东,文化娱乐,20100608
668,002428.SZ,002428,云南锗业,云南,稀有金属,20100608
669,002429.SZ,002429,兆驰股份,深圳,视听器材,20100610
670,002430.SZ,002430,杭氧股份,浙江,化工机械,20100610
671,002432.SZ,002432,九安医疗,天津,医疗器械,20100610
672,002433.SZ,002433,太安堂,广东,中成药,20100618
673,002434.SZ,002434,万里扬,浙江,汽车配件,20100618
674,002435.SZ,002435,长江健康,江苏,原料药,20100618
675,002436.SZ,002436,兴森科技,深圳,PCB,20100618
676,002438.SZ,002438,江苏神通,江苏,机械基件,20100623
677,002439.SZ,002439,启明星辰,北京,行业软件,20100623
678,002440.SZ,002440,闰土股份,浙江,染料涂料,20100706
679,002441.SZ,002441,众业达,广东,商品批发,20100706
680,002442.SZ,002442,龙星化工,河北,炭黑,20100706
681,002443.SZ,002443,金洲管道,浙江,钢加工,20100706
682,002444.SZ,002444,巨星科技,浙江,专用机械,20100713
683,002446.SZ,002446,盛路通信,广东,通信配件,20100713
684,002448.SZ,002448,中原内配,河南,汽车配件,20100716
685,002449.SZ,002449,国星光电,广东,LED,20100716
686,002451.SZ,002451,摩恩电气,上海,电线电缆,20100720
687,002452.SZ,002452,长高集团,湖南,电控设备,20100720
688,002453.SZ,002453,华软科技,江苏,互联服务,20100720
689,002454.SZ,002454,松芝股份,上海,汽车配件,20100720
690,002455.SZ,002455,百川股份,江苏,有机化学,20100803
691,002456.SZ,002456,欧菲光,深圳,光学元件,20100803
692,002457.SZ,002457,青龙管业,宁夏,管材,20100803
693,002458.SZ,002458,益生股份,山东,畜牧业,20100810
694,002461.SZ,002461,珠江啤酒,广东,啤酒,20100818
695,002462.SZ,002462,嘉事堂,北京,医药商业,20100818
696,002463.SZ,002463,沪电股份,江苏,PCB,20100818
697,002465.SZ,002465,海格通信,广东,通信应用,20100831
698,002467.SZ,002467,二六三,北京,电信运营,20100908
699,002468.SZ,002468,申通快递,浙江,仓储物流,20100908
700,002469.SZ,002469,三维化学,山东,基础建设,20100908
701,002472.SZ,002472,双环传动,浙江,机械基件,20100910
702,002474.SZ,002474,榕基软件,福建,行业软件,20100915
703,002476.SZ,002476,宝莫股份,山东,其他化学,20100915
704,002478.SZ,002478,常宝股份,江苏,钢加工,20100921
705,002479.SZ,002479,富春环保,浙江,环保工程,20100921
706,002480.SZ,002480,新筑股份,四川,基础建设,20100921
707,002481.SZ,002481,双塔食品,山东,食品综合,20100921
708,002483.SZ,002483,润邦股份,江苏,工程机械,20100929
709,002484.SZ,002484,江海股份,江苏,无源器件,20100929
710,002485.SZ,002485,雪松发展,山东,服饰,20101015
711,002488.SZ,002488,金固股份,浙江,汽车配件,20101021
712,002490.SZ,002490,山东墨龙,山东,化工机械,20101021
713,002491.SZ,002491,通鼎互联,江苏,通信传输,20101021
714,002492.SZ,002492,恒基达鑫,广东,仓储物流,20101102
715,002493.SZ,002493,荣盛石化,浙江,有机化学,20101102
716,002497.SZ,002497,雅化集团,四川,民爆用品,20101109
717,002498.SZ,002498,汉缆股份,山东,电线电缆,20101109
718,002500.SZ,002500,山西证券,山西,证券,20101115
719,002502.SZ,002502,鼎龙文化,广东,影视制作,20101117
720,002505.SZ,002505,鹏都农牧,湖南,畜牧业,20101118
721,002506.SZ,002506,协鑫集成,上海,发电设备,20101118
722,002507.SZ,002507,涪陵榨菜,重庆,食品综合,20101123
723,002508.SZ,002508,老板电器,浙江,厨卫电器,20101123
724,002510.SZ,002510,天汽模,天津,汽车配件,20101125
725,002511.SZ,002511,中顺洁柔,广东,造纸,20101125
726,002513.SZ,002513,蓝丰生化,江苏,农药,20101203
727,002514.SZ,002514,宝馨科技,江苏,机械基件,20101203
728,002515.SZ,002515,金字火腿,浙江,肉制品,20101203
729,002516.SZ,002516,旷达科技,江苏,汽车配件,20101207
730,002517.SZ,002517,恺英网络,福建,游戏,20101207
731,002518.SZ,002518,科士达,深圳,电源设备,20101207
732,002519.SZ,002519,银河电子,江苏,通信终端,20101207
733,002520.SZ,002520,日发精机,浙江,机床制造,20101210
734,002521.SZ,002521,齐峰新材,山东,造纸,20101210
735,002522.SZ,002522,浙江众成,浙江,塑料薄膜,20101210
736,002524.SZ,002524,光正眼科,新疆,医疗服务,20101217
737,002527.SZ,002527,新时达,上海,通用仪器,20101224
738,002529.SZ,002529,海源复材,江西,工程机械,20101224
739,002530.SZ,002530,金财互联,江苏,行业软件,20101231
740,002531.SZ,002531,天顺风能,江苏,发电设备,20101231
741,002532.SZ,002532,天山铝业,浙江,铝,20101231
742,002533.SZ,002533,金杯电工,湖南,电线电缆,20101231
743,002534.SZ,002534,杭锅股份,浙江,专用机械,20110110
744,002536.SZ,002536,飞龙股份,河南,汽车配件,20110111
745,002537.SZ,002537,海联金汇,山东,汽车配件,20110110
746,002538.SZ,002538,司尔特,安徽,化肥,20110118
747,002539.SZ,002539,云图控股,四川,化肥,20110118
748,002540.SZ,002540,亚太科技,江苏,铝,20110118
749,002543.SZ,002543,万和电气,广东,厨卫电器,20110128
750,002544.SZ,002544,杰赛科技,广东,通信传输,20110128
751,002545.SZ,002545,东方铁塔,山东,钢加工,20110211
752,002547.SZ,002547,春兴精工,江苏,通信配件,20110218
753,002548.SZ,002548,金新农,深圳,饲料,20110218
754,002549.SZ,002549,凯美特气,湖南,环保工程,20110218
755,002550.SZ,002550,千红制药,江苏,生物制药,20110218
756,002551.SZ,002551,尚荣医疗,深圳,医疗器械,20110225
757,002552.SZ,002552,宝鼎科技,浙江,机械基件,20110225
758,002553.SZ,002553,南方轴承,江苏,汽车配件,20110225
759,002555.SZ,002555,三七互娱,安徽,游戏,20110302
760,002556.SZ,002556,辉隆股份,安徽,其他连锁,20110302
761,002558.SZ,002558,巨人网络,重庆,游戏,20110302
762,002559.SZ,002559,亚威股份,江苏,机床制造,20110303
763,002560.SZ,002560,通达股份,河南,电线电缆,20110303
764,002561.SZ,002561,徐家汇,上海,百货,20110303
765,002562.SZ,002562,兄弟科技,浙江,原料药,20110310
766,002563.SZ,002563,森马服饰,浙江,服饰,20110311
767,002564.SZ,002564,天沃科技,江苏,建筑安装,20110310
768,002565.SZ,002565,顺灏股份,上海,造纸,20110318
769,002566.SZ,002566,益盛药业,吉林,中成药,20110318
770,002567.SZ,002567,唐人神,湖南,饲料,20110325
771,002570.SZ,002570,贝因美,浙江,乳制品,20110412
772,002571.SZ,002571,德力股份,安徽,玻璃,20110412
773,002572.SZ,002572,索菲亚,广东,家具,20110412
774,002573.SZ,002573,清新环境,北京,环保工程,20110422
775,002574.SZ,002574,明牌珠宝,浙江,珠宝首饰,20110422
776,002576.SZ,002576,通达动力,江苏,电气设备,20110428
777,002577.SZ,002577,雷柏科技,深圳,IT外设,20110428
778,002578.SZ,002578,闽发铝业,福建,铝,20110428
779,002579.SZ,002579,中京电子,广东,PCB,20110506
780,002580.SZ,002580,圣阳股份,山东,电池,20110506
781,002581.SZ,002581,未名医药,山东,生物制药,20110520
782,002582.SZ,002582,好想你,河南,食品综合,20110520
783,002583.SZ,002583,海能达,深圳,通信终端,20110527
784,002584.SZ,002584,西陇科学,广东,化学试剂,20110602
785,002585.SZ,002585,双星新材,江苏,塑料薄膜,20110602
786,002587.SZ,002587,奥拓电子,深圳,LED,20110610
787,002588.SZ,002588,史丹利,山东,化肥,20110610
788,002590.SZ,002590,万安科技,浙江,汽车配件,20110610
789,002591.SZ,002591,恒大高新,江西,染料涂料,20110621
790,002595.SZ,002595,豪迈科技,山东,化工机械,20110628
791,002598.SZ,002598,山东章鼓,山东,机械基件,20110707
792,002599.SZ,002599,盛通股份,北京,包装印刷,20110715
793,002600.SZ,002600,领益智造,广东,电子元件,20110715
794,002601.SZ,002601,龙佰集团,河南,钛白粉,20110715
795,002602.SZ,002602,世纪华通,浙江,游戏,20110728
796,002603.SZ,002603,以岭药业,河北,中成药,20110728
797,002605.SZ,002605,姚记科技,上海,游戏,20110805
798,002606.SZ,002606,大连电瓷,辽宁,电气设备,20110805
799,002607.SZ,002607,中公教育,安徽,教育服务,20110810
800,002608.SZ,002608,江苏国信,江苏,火力发电,20110810
801,002609.SZ,002609,捷顺科技,深圳,行业软件,20110815
802,002610.SZ,002610,爱康科技,江苏,发电设备,20110815
803,002611.SZ,002611,东方精工,广东,轻工机械,20110830
804,002612.SZ,002612,朗姿股份,北京,服饰,20110830
805,002614.SZ,002614,奥佳华,福建,医疗器械,20110909
806,002615.SZ,002615,哈尔斯,浙江,家用品,20110909
807,002616.SZ,002616,长青集团,广东,环保工程,20110920
808,002617.SZ,002617,露笑科技,浙江,电气设备,20110920
809,002620.SZ,002620,瑞和股份,深圳,装修装饰,20110929
810,002622.SZ,002622,融钰集团,吉林,综合类,20111018
811,002624.SZ,002624,完美世界,浙江,游戏,20111028
812,002625.SZ,002625,光启技术,深圳,航空制造,20111103
813,002626.SZ,002626,金达威,福建,保健品,20111028
814,002627.SZ,002627,三峡旅游,湖北,公共交通,20111103
815,002631.SZ,002631,德尔未来,江苏,家具,20111111
816,002632.SZ,002632,道明光学,浙江,塑料薄膜,20111122
817,002633.SZ,002633,申科股份,浙江,机械基件,20111122
818,002634.SZ,002634,棒杰股份,浙江,服饰,20111205
819,002635.SZ,002635,安洁科技,江苏,电子元件,20111125
820,002636.SZ,002636,金安国纪,上海,PCB,20111125
821,002637.SZ,002637,赞宇科技,浙江,化学试剂,20111125
822,002639.SZ,002639,雪人股份,福建,机械基件,20111205
823,002641.SZ,002641,永高股份,浙江,管材,20111208
824,002642.SZ,002642,荣联科技,北京,系统软件,20111220
825,002643.SZ,002643,万润股份,山东,信息化学,20111220
826,002644.SZ,002644,佛慈制药,甘肃,中成药,20111222
827,002645.SZ,002645,华宏科技,江苏,专用机械,20111220
828,002646.SZ,002646,青青稞酒,青海,白酒,20111222
829,002647.SZ,002647,仁东控股,浙江,多元金融,20111228
830,002648.SZ,002648,卫星化学,浙江,有机化学,20111228
831,002649.SZ,002649,博彦科技,北京,综合软件,20120106
832,002650.SZ,002650,加加食品,湖南,调味品,20120106
833,002651.SZ,002651,利君股份,四川,工程机械,20120106
834,002653.SZ,002653,海思科,西藏,化学制药,20120117
835,002655.SZ,002655,共达电声,山东,电子元件,20120217
836,002657.SZ,002657,中科金财,北京,行业软件,20120228
837,002658.SZ,002658,雪迪龙,北京,环境监测,20120309
838,002660.SZ,002660,茂硕电源,深圳,电源设备,20120316
839,002661.SZ,002661,克明食品,湖南,食品综合,20120316
840,002662.SZ,002662,京威股份,北京,汽车配件,20120309
841,002664.SZ,002664,长鹰信质,浙江,汽车配件,20120316
842,002666.SZ,002666,德联集团,广东,其他化学,20120327
843,002667.SZ,002667,鞍重股份,辽宁,工程机械,20120329
844,002669.SZ,002669,康达新材,上海,化工原料,20120416
845,002670.SZ,002670,国盛金控,广东,证券,20120416
846,002671.SZ,002671,龙泉股份,山东,管材,20120426
847,002672.SZ,002672,东江环保,深圳,环保工程,20120426
848,002673.SZ,002673,西部证券,陕西,证券,20120503
849,002674.SZ,002674,兴业科技,福建,纺织,20120507
850,002675.SZ,002675,东诚药业,山东,原料药,20120525
851,002676.SZ,002676,顺威股份,广东,塑料零件,20120525
852,002677.SZ,002677,浙江美大,浙江,厨卫电器,20120525
853,002678.SZ,002678,珠江钢琴,广东,乐器,20120530
854,002679.SZ,002679,福建金森,福建,林业,20120605
855,002683.SZ,002683,宏大爆破,广东,民爆用品,20120612
856,002686.SZ,002686,亿利达,浙江,机械基件,20120703
857,002687.SZ,002687,乔治白,浙江,服饰,20120713
858,002688.SZ,002688,金河生物,内蒙,化学制药,20120713
859,002690.SZ,002690,美亚光电,安徽,专用仪器,20120731
860,002691.SZ,002691,冀凯股份,河北,工程机械,20120731
861,002693.SZ,002693,双成药业,海南,化学制药,20120808
862,002695.SZ,002695,煌上煌,江西,肉制品,20120905
863,002696.SZ,002696,百洋股份,广西,渔业,20120905
864,002697.SZ,002697,红旗连锁,四川,超市,20120905
865,002698.SZ,002698,博实股份,黑龙江,化工机械,20120911
866,002699.SZ,002699,美盛文化,浙江,影视音像,20120911
867,002701.SZ,002701,奥瑞金,北京,包装印刷,20121011
868,002702.SZ,002702,海欣食品,福建,肉制品,20121011
869,002703.SZ,002703,浙江世宝,浙江,汽车配件,20121102
870,002705.SZ,002705,新宝股份,广东,厨卫电器,20140121
871,002706.SZ,002706,良信股份,上海,输配电,20140121
872,002707.SZ,002707,众信旅游,北京,旅游服务,20140123
873,002708.SZ,002708,光洋股份,江苏,汽车配件,20140121
874,002712.SZ,002712,思美传媒,浙江,广告营销,20140123
875,002713.SZ,002713,东易日盛,北京,装修装饰,20140219
876,002715.SZ,002715,登云股份,广东,汽车配件,20140219
877,002718.SZ,002718,友邦吊顶,浙江,家装,20140128
878,002722.SZ,002722,金轮股份,江苏,纺织机械,20140128
879,002723.SZ,002723,金莱特,广东,照明灯具,20140129
880,002724.SZ,002724,海洋王,深圳,LED,20141104
881,002725.SZ,002725,跃岭股份,浙江,汽车配件,20140129
882,002726.SZ,002726,龙大肉食,山东,肉制品,20140626
883,002727.SZ,002727,一心堂,云南,医药商业,20140702
884,002728.SZ,002728,特一药业,广东,化学制药,20140731
885,002730.SZ,002730,电光科技,浙江,电控设备,20141009
886,002731.SZ,002731,萃华珠宝,辽宁,服饰,20141104
887,002732.SZ,002732,燕塘乳业,广东,乳制品,20141205
888,002733.SZ,002733,雄韬股份,深圳,电池,20141203
889,002734.SZ,002734,利民股份,江苏,农药,20150127
890,002735.SZ,002735,王子新材,深圳,塑料薄膜,20141203
891,002736.SZ,002736,国信证券,深圳,证券,20141229
892,002737.SZ,002737,葵花药业,黑龙江,中成药,20141230
893,002739.SZ,002739,万达电影,北京,发行院线,20150122
894,002740.SZ,002740,爱迪尔,福建,珠宝首饰,20150122
895,002741.SZ,002741,光华科技,广东,电子化学,20150216
896,002742.SZ,002742,三圣股份,重庆,其它建材,20150217
897,002743.SZ,002743,富煌钢构,安徽,钢加工,20150217
898,002745.SZ,002745,木林森,广东,电气设备,20150217
899,002746.SZ,002746,仙坛股份,山东,肉制品,20150216
900,002747.SZ,002747,埃斯顿,江苏,机床制造,20150320
901,002748.SZ,002748,世龙实业,江西,化学试剂,20150319
902,002749.SZ,002749,国光股份,四川,农药,20150320
903,002750.SZ,002750,龙津药业,云南,中成药,20150324
904,002751.SZ,002751,易尚展示,深圳,家具,20150424
905,002752.SZ,002752,昇兴股份,福建,包装印刷,20150422
906,002753.SZ,002753,永东股份,山西,炭黑,20150519
907,002755.SZ,002755,奥赛康,北京,化学制药,20150515
908,002757.SZ,002757,南兴股份,广东,专用机械,20150527
909,002758.SZ,002758,浙农股份,浙江,医药商业,20150527
910,002759.SZ,002759,天际股份,广东,厨卫电器,20150528
911,002760.SZ,002760,凤形股份,安徽,机械基件,20150611
912,002761.SZ,002761,浙江建投,浙江,房屋建筑,20150610
913,002762.SZ,002762,金发拉比,广东,服饰,20150610
914,002763.SZ,002763,汇洁股份,深圳,服饰,20150610
915,002765.SZ,002765,蓝黛科技,重庆,元器件,20150612
