,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,002824.SZ,20171229,19.76,21.22,19.49,20.26,19.49,0.7700000000000031,3.9507,131352.16,266221.424,18.584,59218.5,19.1131,41901.8323,18.8994,31433.4835,22.1671,45270.2471,22.0915,42368.8515,21.2437,29309.6811
1,002824.SZ,20171228,17.43,19.49,17.43,19.49,17.72,1.7699999999999996,9.9887,79432.42,150664.657,18.272,37725.192,19.0685,35778.4477,18.9206,28055.6215,22.1582,44458.0585,22.1114,41821.3788,21.3007,28094.3287
2,002824.SZ,20171227,18.1,18.6,17.7,17.72,17.78,-0.060000000000002274,-0.3375,31623.96,57502.916,18.256,26715.888,19.1038,35614.6238,18.9609,26107.1826,22.1531,44018.1648,22.1285,41472.5933,21.3689,27720.0841
3,002824.SZ,20171226,17.16,17.98,17.15,17.78,17.67,0.10999999999999943,0.6225,24293.46,42759.082,18.564,25615.066,19.3062,41878.7323,19.0582,25739.4385,22.1561,43918.9973,22.1556,41386.6033,21.4697,28163.8093
4,002824.SZ,20171225,18.72,18.78,17.66,17.67,18.7,-1.0299999999999976,-5.508,29390.5,52564.395,18.952,27861.066,19.3615,41285.5769,19.1497,25583.7524,22.1676,43905.1654,22.1815,41325.9683,21.5676,28616.4403
5,002824.SZ,20171222,19.41,19.65,18.7,18.7,19.41,-0.7100000000000009,-3.6579,23885.62,45829.206,19.438,31305.77,19.3869,39928.0362,19.2368,25168.9729,22.1789,43836.5454,22.2088,41281.487,21.6736,29375.6119
6,002824.SZ,20171221,19.34,19.64,19.11,19.41,19.26,0.14999999999999858,0.7788,24385.9,47347.431,19.53,32583.32,19.2838,39160.8323,19.2971,24763.9106,22.1817,43799.519,22.2333,41332.4825,21.7751,31062.4688
7,002824.SZ,20171220,19.52,19.55,19.0,19.26,19.72,-0.4599999999999973,-2.3327,26119.85,50133.578,19.542,33784.128,19.2069,38255.1092,19.3288,24582.8006,22.1799,43761.6254,22.2458,41313.2193,21.8563,32177.2511
8,002824.SZ,20171219,19.8,19.98,19.51,19.72,20.1,-0.38000000000000256,-1.8905,35523.46,70047.887,19.636,34847.99,19.1746,37208.1977,19.3829,24222.295,22.1771,43762.1111,22.2657,41346.2417,21.9263,32995.8312
9,002824.SZ,20171218,19.12,20.3,18.8,20.1,19.16,0.9400000000000013,4.9061,46614.02,90819.233,19.628,38092.93,19.0946,35799.5592,19.4303,23597.8309,22.1857,43709.3642,22.2977,41291.131,21.9928,34343.2935
