,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34
0,600500.SH,20171229,8.53,8.53,8.39,8.46,8.46,0.0,0.0,57856.35,48841.27,8.364,85824.984,8.4923,130031.41,8.82,94216.6741
1,600500.SH,20171228,8.35,8.48,8.28,8.46,8.32,0.14,1.68,127128.17,106861.237,8.356,102251.092,8.4923,130890.7685,8.8579,94553.8656
2,600500.SH,20171227,8.33,8.44,8.28,8.32,8.34,-0.02,-0.24,80030.33,66842.422,8.328,99079.254,8.5115,125730.9915,8.8959,93691.3712
3,600500.SH,20171226,8.21,8.36,8.21,8.34,8.24,0.1,1.21,79670.51,66117.718,8.34,103815.012,8.5385,124592.0623,8.9412,93254.4726
4,600500.SH,20171225,8.39,8.39,8.23,8.24,8.42,-0.18,-2.14,84439.56,70131.993,8.388,106215.0,8.5615,125313.3346,8.9853,93091.275
5,600500.SH,20171222,8.32,8.53,8.21,8.42,8.32,0.1,1.2,139986.89,117004.179,8.452,108903.524,8.6046,123011.7331,9.0312,92560.6394
6,600500.SH,20171221,8.42,8.42,8.15,8.32,8.38,-0.06,-0.72,111268.98,92396.195,8.496,108959.276,8.6323,119300.9031,9.0694,91656.3429
7,600500.SH,20171220,8.57,8.62,8.31,8.38,8.58,-0.2,-2.33,103709.12,88117.966,8.606,131521.022,8.6877,115449.5008,9.1144,89849.0988
8,600500.SH,20171219,8.56,8.6,8.51,8.58,8.56,0.02,0.23,91670.45,78409.289,8.692,181263.684,8.7462,112261.5592,9.1597,88830.2729
9,600500.SH,20171218,8.66,8.66,8.49,8.56,8.64,-0.08,-0.93,97882.18,83794.693,8.668,176735.196,8.7815,109172.7046,9.2021,88502.9768
10,600500.SH,20171215,8.85,8.89,8.6,8.64,8.87,-0.23,-2.59,140265.65,122449.885,8.698,169168.974,8.8262,107043.9,9.2476,89181.0897
11,600500.SH,20171214,8.74,8.96,8.68,8.87,8.81,0.06,0.68,224077.71,198070.203,8.704,154160.694,8.8577,98858.9346,9.2912,87944.9674
12,600500.SH,20171213,8.74,9.16,8.7,8.81,8.46,0.35,4.14,352422.43,313932.217,8.658,127154.562,8.8685,84915.4962,9.3365,86129.3529
13,600500.SH,20171212,8.71,8.74,8.44,8.46,8.71,-0.25,-2.87,69028.01,59439.757,8.656,67573.824,8.8908,61981.7015,9.3835,77789.8668
14,600500.SH,20171211,8.67,8.72,8.6,8.71,8.67,0.04,0.46,60051.07,51961.29,8.72,72117.442,8.9323,63576.2008,9.4394,79191.0362
15,600500.SH,20171208,8.65,8.7,8.55,8.67,8.64,0.03,0.35,65224.25,56315.953,8.786,72347.378,8.96,62682.4523,9.4829,79398.2912
16,600500.SH,20171207,8.8,8.82,8.62,8.64,8.8,-0.16,-1.82,89047.05,77320.168,8.88,71755.704,8.9892,61992.9738,9.5279,80101.0465
17,600500.SH,20171206,8.81,8.82,8.61,8.8,8.78,0.02,0.23,54518.74,47689.47,8.96,64249.362,9.0223,60682.9577,9.5676,79169.41
18,600500.SH,20171205,9.0,9.05,8.71,8.78,9.04,-0.26,-2.88,91746.1,81163.026,9.028,67387.158,9.0392,71681.4446,9.5968,81309.0621
19,600500.SH,20171204,9.14,9.18,8.98,9.04,9.14,-0.1,-1.09,61200.75,55521.394,9.082,55810.158,9.0923,68795.6385,9.6341,82583.0929
20,600500.SH,20171201,9.05,9.17,8.97,9.14,9.04,0.1,1.11,62265.88,56561.563,9.076,52132.61,9.1277,71781.0723,9.6732,82526.9532
