,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,000426.SZ,20171229,10.01,10.1,9.78,9.83,10.05,-0.22000000000000064,-2.1891,168528.51,166916.156,9.656,146075.56,9.6215,127542.8654,9.7935,170269.4835,9.9233,165795.8705,9.5714,154220.8704,10.4017,152345.0631
1,000426.SZ,20171228,9.5,10.14,9.45,10.05,9.49,0.5600000000000005,5.9009,272594.18,268519.492,9.594,143163.192,9.6177,128894.8277,9.7956,169860.1862,9.9093,164984.7806,9.5564,153559.7972,10.4208,152863.9997
2,000426.SZ,20171227,9.37,9.63,9.32,9.49,9.38,0.10999999999999943,1.1727,118191.83,112486.006,9.454,108170.716,9.5977,121503.5646,9.7985,168105.6956,9.8929,163574.6233,9.5403,152359.1978,10.4345,153033.6832
3,000426.SZ,20171226,9.56,9.56,9.3,9.38,9.53,-0.14999999999999858,-1.574,104682.18,98114.449,9.43,114221.16,9.6285,123823.7569,9.8274,167053.9847,9.8798,163235.6927,9.5272,152577.6754,10.4588,155705.7129
4,000426.SZ,20171225,9.52,9.62,9.42,9.53,9.52,0.009999999999999787,0.105,66381.1,63183.172,9.494,108644.734,9.6692,130906.9662,9.8591,168325.7232,9.8691,162975.2022,9.5188,152322.1966,10.48,157333.1019
5,000426.SZ,20171222,9.28,9.68,9.2,9.52,9.35,0.16999999999999993,1.8182,153966.67,146323.465,9.532,117901.148,9.7046,146869.1,9.8938,169071.9303,9.8576,162979.1759,9.5098,152431.1986,10.4991,162883.7969
6,000426.SZ,20171221,9.34,9.41,9.13,9.35,9.37,-0.019999999999999574,-0.2134,97631.8,90740.438,9.53,106892.35,9.7685,157679.9315,9.93,168463.0221,9.8461,162528.0384,9.5015,152388.8175,10.5105,165429.6303
7,000426.SZ,20171220,9.67,9.67,9.03,9.37,9.7,-0.33000000000000007,-3.4021,148444.05,138742.364,9.62,106435.644,9.8823,173958.2692,9.9656,171176.3326,9.8344,162307.2801,9.4962,152546.4992,10.5247,167893.9703
8,000426.SZ,20171219,9.8,9.8,9.6,9.7,9.72,-0.02000000000000135,-0.2058,76800.05,74192.792,9.712,105527.386,9.9892,185388.7592,10.0168,172679.4141,9.8229,161871.964,9.4909,152688.552,10.534,167681.5543
9,000426.SZ,20171218,9.53,9.75,9.53,9.72,9.51,0.21000000000000085,2.2082,112663.17,108693.642,9.728,127388.18,10.0715,213736.8292,10.0474,174535.5947,9.8101,162184.2874,9.4848,154675.8036,10.5368,168600.6259
10,000426.SZ,20171215,9.79,9.8,9.5,9.51,9.8,-0.2900000000000009,-2.9592,98922.68,95016.91,9.742,140157.098,10.1662,258029.5638,10.0671,174529.0574,9.7965,161857.1242,9.4765,154783.8709,10.5373,168487.4112
11,000426.SZ,20171214,9.82,9.99,9.73,9.8,9.83,-0.02999999999999936,-0.3052,95348.27,93793.185,9.818,150043.428,10.2046,268394.58,10.0976,175027.7585,9.784,161928.4417,9.4685,154786.7733,10.5395,168338.7908
12,000426.SZ,20171213,9.74,9.91,9.6,9.83,9.78,0.05000000000000071,0.5112,143902.76,140859.353,9.84,170326.554,10.1738,270015.9577,10.1294,175196.2682,9.7699,162551.0073,9.4586,154755.0823,10.5357,167924.1308
13,000426.SZ,20171212,9.75,10.05,9.72,9.78,9.79,-0.009999999999999787,-0.1021,186104.02,184429.376,9.872,196323.77,10.1415,264393.3738,10.1621,174413.8915,9.7536,162182.5264,9.4483,155150.0959,10.5329,167675.1587
14,000426.SZ,20171211,9.88,9.95,9.66,9.79,9.89,-0.10000000000000142,-1.0111,176507.76,172009.631,9.986,218004.462,10.1046,256686.2131,10.1885,171248.91,9.7365,161348.3947,9.4403,155213.3929,10.5348,166684.6177
15,000426.SZ,20171208,9.85,9.95,9.56,9.89,9.91,-0.019999999999999574,-0.2018,148354.33,145396.407,10.194,244552.948,10.0815,247387.4846,10.2088,167604.9444,9.7193,160627.0878,9.4314,154966.3675,10.5376,166514.5615
16,000426.SZ,20171207,9.9,10.15,9.8,9.91,9.99,-0.08000000000000007,-0.8008,196763.9,196034.432,10.368,274290.166,10.05,242499.99,10.2256,165215.35,9.7003,160352.1364,9.4226,154764.7725,10.5365,165814.1059
17,000426.SZ,20171206,10.01,10.12,9.65,9.99,10.35,-0.35999999999999943,-3.4783,273888.84,270828.121,10.54,324002.378,10.0169,235651.4969,10.2397,160894.1453,9.6826,159527.4232,9.413,153997.05,10.5349,166707.3221
18,000426.SZ,20171205,10.73,10.73,10.02,10.35,10.83,-0.4800000000000004,-4.4321,294507.48,304670.047,10.732,406918.354,9.9492,223291.4377,10.2456,155506.2694,9.6654,158212.6551,9.4032,152879.5299,10.5271,164888.0212
