,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34
0,000538.SZ,20171229,101.98,102.2,101.26,101.79,101.66,0.13000000000000966,0.1279,28973.56,295121.147,101.79,32085.556,101.0815,27803.0162,99.1453,42087.2732
1,000538.SZ,20171228,100.5,102.5,100.31,101.66,100.0,1.6599999999999966,1.66,52656.5,535496.712,102.026,30612.124,100.7608,27699.7223,99.1088,43429.6665
2,000538.SZ,20171227,102.95,103.2,99.83,100.0,102.8,-2.799999999999997,-2.7237,38665.39,390930.894,102.174,25195.718,100.5023,28913.3338,99.0988,44047.3738
3,000538.SZ,20171226,102.67,103.36,101.8,102.8,102.7,0.09999999999999432,0.0974,22271.65,228937.59,102.69,23343.246,100.1077,28040.2708,99.1429,45350.5535
4,000538.SZ,20171225,102.84,103.57,101.58,102.7,102.97,-0.269999999999996,-0.2622,17860.68,182972.738,102.396,24957.91,99.4077,27999.9923,99.1135,49761.8676
5,000538.SZ,20171222,102.5,103.3,101.4,102.97,102.4,0.5699999999999932,0.5566,21606.4,221330.827,101.554,25767.558,98.8923,28377.0454,99.2068,51916.6171
6,000538.SZ,20171221,102.61,102.82,101.13,102.4,102.58,-0.1799999999999926,-0.1755,25574.47,261488.982,100.68,24509.436,98.3315,30231.4054,99.2797,54105.1894
7,000538.SZ,20171220,101.48,102.95,101.13,102.58,101.33,1.25,1.2336,29403.03,300632.963,100.068,23461.242,97.8008,31366.0077,99.3229,55002.5735
8,000538.SZ,20171219,99.0,101.38,98.55,101.33,98.49,2.8400000000000034,2.8835,30344.97,305248.606,99.432,24885.506,97.1923,31519.6846,99.3841,55674.0912
9,000538.SZ,20171218,98.5,99.28,97.58,98.49,98.6,-0.10999999999999943,-0.1116,21908.92,215727.661,98.69,24342.66,96.6362,31569.1338,99.4447,56846.5715
10,000538.SZ,20171215,99.5,99.78,98.14,98.6,99.34,-0.7400000000000091,-0.7449,15315.79,151385.083,98.652,33647.566,96.2985,33908.1362,99.6315,58442.0729
11,000538.SZ,20171214,99.3,99.98,98.6,99.34,99.4,-0.060000000000002274,-0.0604,20333.5,201980.882,97.906,36047.522,96.1138,35504.2362,99.8691,60545.3265
12,000538.SZ,20171213,98.0,99.65,97.2,99.4,97.62,1.7800000000000011,1.8234,36524.35,360740.646,96.778,36330.428,95.9169,37353.2054,99.9738,61971.9426
13,000538.SZ,20171212,98.03,98.6,97.03,97.62,98.3,-0.6799999999999926,-0.6918,27630.74,271154.728,96.098,33578.032,95.8723,38087.0838,100.0209,63482.3141
14,000538.SZ,20171211,95.0,98.55,95.0,98.3,94.87,3.4299999999999926,3.6155,68433.45,665623.297,95.71,37194.5,95.8938,42139.4185,100.1676,64117.7435
15,000538.SZ,20171208,93.6,95.15,93.48,94.87,93.7,1.1700000000000017,1.2487,27315.57,258215.46,95.15,31572.67,96.2862,43047.0962,100.3003,63530.4412
16,000538.SZ,20171207,95.78,95.98,93.65,93.7,96.0,-2.299999999999997,-2.3958,21748.03,205352.417,95.11,32389.722,96.9931,47969.5946,100.4953,64612.9447
17,000538.SZ,20171206,95.0,96.3,94.45,96.0,95.68,0.3199999999999932,0.3344,22762.37,217523.928,95.19,34237.678,97.5792,49545.3077,100.6571,65330.7803
18,000538.SZ,20171205,95.5,96.08,93.86,95.68,95.5,0.18000000000000682,0.1885,45713.08,435707.634,94.81,40148.394,98.0262,52287.2277,100.7571,67032.7647
19,000538.SZ,20171204,94.2,96.49,94.02,95.5,94.67,0.8299999999999983,0.8767,40324.3,386093.854,94.914,38218.796,98.5669,55270.6638,100.7988,68009.0694
20,000538.SZ,20171201,94.1,95.65,93.7,94.67,94.1,0.5700000000000074,0.6057,31400.83,297876.844,95.17,39027.956,98.8923,56706.7931,100.7003,67674.0615
21,000538.SZ,20171130,93.89,95.35,93.38,94.1,94.1,0.0,0.0,30987.81,291873.504,96.0,41960.744,99.2723,60323.0546,100.5976,68014.7288
22,000538.SZ,20171129,96.9,96.9,93.19,94.1,96.2,-2.1000000000000085,-2.183,52315.95,493898.871,96.76,51825.4,99.7685,63678.9869,100.5109,68351.8741
23,000538.SZ,20171128,96.5,97.86,95.7,96.2,96.78,-0.5799999999999983,-0.5993,36065.09,348723.399,98.62,57408.862,100.3238,65320.7254,100.4859,67819.435
24,000538.SZ,20171127,98.4,98.4,95.55,96.78,98.82,-2.039999999999992,-2.0644,44370.1,428908.42,100.192,68457.454,100.7315,68929.0646,100.3856,68456.3265
25,000538.SZ,20171124,97.9,98.88,96.4,98.82,97.9,0.9199999999999875,0.9397,46064.77,449733.649,101.1,68029.894,101.1177,78766.4669,100.2232,69050.5541
26,000538.SZ,20171123,102.9,102.9,97.0,97.9,103.4,-5.5,-5.3191,80311.09,802398.634,101.698,70498.406,101.66,82232.42,99.99,69302.8094
27,000538.SZ,20171122,104.3,106.26,102.3,103.4,104.06,-0.6599999999999966,-0.6342,80233.26,836579.048,102.66,71335.738,102.2408,83440.6331,99.7782,68695.38
28,000538.SZ,20171121,101.35,104.06,100.81,104.06,101.32,2.740000000000009,2.7043,91308.05,937303.984,101.926,67087.882,102.2769,81583.1154,99.3724,67503.6574
29,000538.SZ,20171120,101.0,102.39,99.21,101.32,101.81,-0.4900000000000091,-0.4813,42232.3,426203.051,101.036,64508.718,102.3231,78577.4677,98.9,65764.8671
30,000538.SZ,20171117,102.34,102.45,99.78,101.81,102.71,-0.8999999999999915,-0.8763,58407.33,592142.684,100.882,70985.244,102.4823,80729.5446,98.5106,65483.3479
31,000538.SZ,20171116,99.35,102.86,99.35,102.71,99.73,2.9799999999999898,2.9881,84497.75,856850.637,100.784,74035.488,102.7154,82094.8246,98.1103,65414.5585
32,000538.SZ,20171115,99.8,100.9,98.0,99.73,99.61,0.12000000000000455,0.1205,58993.98,586863.195,100.542,73730.638,103.0208,82273.9523,97.6368,63593.32
33,000538.SZ,20171114,101.7,102.1,99.0,99.61,100.55,-0.9399999999999977,-0.9349,78412.23,788858.21,100.956,96383.108,103.2646,83031.2192,97.2353,62388.3474
34,000538.SZ,20171113,101.0,102.15,100.0,100.55,101.32,-0.769999999999996,-0.76,74614.93,753753.757,102.208,98925.094,103.3715,83759.2769,96.8341,60919.2535
35,000538.SZ,20171110,101.91,102.2,100.2,101.32,101.5,-0.18000000000000682,-0.1773,73658.55,746677.21,103.188,103205.68,103.53,81807.0008,96.4209,60090.7221
36,000538.SZ,20171109,101.2,102.0,100.0,101.5,101.8,-0.29999999999999716,-0.2947,82973.5,838012.034,103.698,99691.076,103.6446,79869.0485,96.0356,59257.8259
37,000538.SZ,20171108,105.43,105.79,101.1,101.8,105.87,-4.070000000000007,-3.8443,172256.33,1771968.419,104.33,93543.302,103.6446,78418.8323,95.5821,57447.8903
38,000538.SZ,20171107,105.0,108.2,104.0,105.87,105.45,0.4200000000000017,0.3983,91122.16,967157.6,104.648,73133.896,103.4446,68718.6869,95.1103,52882.9115
39,000538.SZ,20171106,103.25,106.7,101.78,105.45,103.87,1.5799999999999983,1.5211,96017.86,1005814.883,104.442,70140.658,102.9469,67911.5854,94.5371,51004.1115
40,000538.SZ,20171103,103.5,106.35,103.5,103.87,104.66,-0.789999999999992,-0.7548,56085.53,588596.766,104.688,68302.368,102.3046,66595.3992,93.9547,49231.0562
41,000538.SZ,20171102,102.94,104.68,101.82,104.66,103.39,1.269999999999996,1.2284,52234.63,540031.039,104.494,70852.952,101.4031,64506.8223,93.4321,48979.4768
42,000538.SZ,20171101,104.84,107.2,102.15,103.39,104.84,-1.4500000000000028,-1.3831,70209.3,731502.644,103.762,77981.422,100.3662,63795.1985,92.8871,47957.0838
43,000538.SZ,20171031,104.78,107.2,103.68,104.84,106.68,-1.8400000000000034,-1.7248,76155.97,799668.952,103.606,73786.63,99.4246,61659.9254,92.3903,46977.0329
44,000538.SZ,20171030,102.49,109.87,101.11,106.68,102.9,3.780000000000001,3.6735,86826.41,918295.137,103.2,68248.47,98.5331,58433.5446,91.9038,45679.9962
45,000538.SZ,20171027,100.69,103.4,100.0,102.9,101.0,1.9000000000000057,1.8812,68838.45,701234.976,102.164,63707.326,97.4646,56194.5438,91.3576,44221.2494
