,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,002412.SZ,20171229,16.53,16.61,16.44,16.57,16.55,0.019999999999999574,0.1208,7614.0,12566.491,16.614,4365.49,16.7792,4404.4162,16.8959,5752.0659,16.4514,9184.6516,16.2962,9248.5517,16.9193,7802.5197
1,002412.SZ,20171228,16.5,16.76,16.42,16.55,16.5,0.05000000000000071,0.303,3119.0,5165.979,16.666,3080.09,16.82,4243.4454,16.9141,5842.2129,16.4456,9278.4174,16.2896,9257.8307,16.9155,7789.3991
2,002412.SZ,20171227,16.67,16.68,16.43,16.5,16.7,-0.1999999999999993,-1.1976,5887.45,9714.498,16.724,3378.572,16.8723,4622.6477,16.9376,5972.1053,16.4374,9306.034,16.2821,9271.6814,16.9129,7853.04
3,002412.SZ,20171226,16.74,16.82,16.61,16.7,16.75,-0.05000000000000071,-0.2985,2721.0,4537.402,16.792,2806.29,16.9308,5078.2,16.9626,5978.7559,16.429,9339.3424,16.2752,9362.1881,16.9117,7929.7652
4,002412.SZ,20171225,16.79,16.85,16.65,16.75,16.83,-0.0799999999999983,-0.4753,2486.0,4154.661,16.832,2939.09,16.9846,6657.4938,16.9821,6078.9447,16.42,9394.3731,16.267,9405.8561,16.9088,7981.0959
5,002412.SZ,20171222,16.8,16.85,16.67,16.83,16.84,-0.010000000000001563,-0.0594,1187.0,1991.283,16.87,3347.89,17.0038,6807.1862,16.9976,6203.1776,16.4114,9428.931,16.2587,9483.9894,16.9059,8227.6535
6,002412.SZ,20171221,16.71,16.85,16.7,16.84,16.84,0.0,0.0,4611.41,7730.222,16.874,4037.416,16.9938,6943.8785,17.0112,6369.4621,16.4024,9490.8157,16.2504,9753.8215,16.8996,8317.1155
7,002412.SZ,20171220,16.89,16.92,16.72,16.84,16.9,-0.05999999999999872,-0.355,3026.04,5080.92,16.886,4388.51,16.9938,6759.4885,17.0247,6415.2065,16.3933,9515.0661,16.2437,9841.8398,16.8939,8457.4392
8,002412.SZ,20171219,16.87,16.99,16.76,16.9,16.94,-0.0400000000000027,-0.2361,3385.0,5725.009,16.91,5321.102,17.0108,6807.8915,17.0456,6597.0582,16.3844,9578.2535,16.2381,9930.774,16.8863,8884.3205
9,002412.SZ,20171218,16.71,16.95,16.65,16.94,16.85,0.08999999999999986,0.5341,4530.0,7598.999,16.95,5748.378,17.0038,6726.8162,17.0612,6898.1171,16.3746,9608.6682,16.2347,9993.1954,16.8827,9437.0017
10,002412.SZ,20171215,16.88,16.88,16.66,16.85,16.9,-0.04999999999999716,-0.2959,4634.63,7773.63,17.008,6452.104,16.9854,6577.7346,17.0788,7041.7735,16.3653,9648.1449,16.2325,10044.5775,16.8701,9513.5873
11,002412.SZ,20171214,16.77,16.92,16.65,16.9,16.96,-0.060000000000002274,-0.3538,6366.88,10685.199,17.09,7887.104,16.9785,6414.8115,17.09,7373.7268,16.3562,9659.7113,16.2307,10113.4777,16.8583,9502.0913
12,002412.SZ,20171213,17.0,17.0,16.65,16.96,17.1,-0.14000000000000057,-0.8187,7689.0,12911.323,17.19,11264.092,16.9631,6209.2562,17.1053,7350.1715,16.3466,9662.5497,16.2289,10177.6249,16.846,9484.6929
13,002412.SZ,20171212,17.22,17.22,16.96,17.1,17.23,-0.129999999999999,-0.7545,5521.38,9421.733,17.198,10612.692,16.9508,5973.7731,17.1232,7574.7891,16.3362,9687.3721,16.2273,10196.6236,16.8325,9438.1329
14,002412.SZ,20171211,17.23,17.32,17.05,17.23,17.26,-0.030000000000001137,-0.1738,8048.63,13832.083,17.118,10101.216,16.9192,6067.7438,17.1391,7884.8109,16.3231,9764.9535,16.2258,10254.1303,16.8187,9451.0452
15,002412.SZ,20171208,17.27,17.44,17.0,17.26,17.4,-0.13999999999999702,-0.8046,11809.63,20245.782,17.04,8934.358,16.8908,5834.5815,17.1456,8285.5874,16.3072,9764.4317,16.2234,10255.1017,16.8035,9407.3012
16,002412.SZ,20171207,16.52,18.7,16.52,17.4,17.0,0.3999999999999986,2.3529,23251.82,40710.198,17.0,7303.488,16.8708,5389.4754,17.1371,8087.01,16.2917,9750.8904,16.2206,10256.2877,16.7861,9342.6128
17,002412.SZ,20171206,16.7,17.0,16.43,17.0,16.7,0.3000000000000007,1.7964,4432.0,7374.033,16.882,3119.328,16.84,4551.0331,17.125,7496.6035,16.276,9662.4778,16.2166,10172.3709,16.7692,9126.0419
18,002412.SZ,20171205,16.73,16.9,16.53,16.7,16.84,-0.14000000000000057,-0.8314,2964.0,4943.727,16.822,2751.316,16.8385,5124.4192,17.1247,7548.4576,16.2639,9666.7125,16.2149,10262.3801,16.7575,9136.0113
19,002412.SZ,20171204,17.06,17.15,16.8,16.84,17.06,-0.21999999999999886,-1.2896,2214.34,3764.081,16.834,2661.842,16.8685,5268.6354,17.1335,7602.3621,16.2527,9689.2367,16.2174,10349.3939,16.7488,9151.9372
20,002412.SZ,20171201,16.81,17.1,16.69,17.06,16.81,0.25,1.4872,3655.28,6220.957,16.806,2957.906,16.8938,5500.6862,17.1376,7667.8521,16.2419,9712.0053,16.2204,10516.8906,16.7387,9204.4756
21,002412.SZ,20171130,16.7,16.83,16.58,16.81,16.7,0.10999999999999943,0.6587,2331.02,3900.298,16.754,3152.394,16.9031,5878.1346,17.1359,7914.9982,16.23,9747.8133,16.2246,10803.8015,16.7235,9232.3652
22,002412.SZ,20171129,16.63,16.79,16.57,16.7,16.76,-0.060000000000002274,-0.358,2591.94,4315.293,16.73,4034.79,16.9323,6520.2869,17.1429,8100.7932,16.2217,9784.2357,16.2279,10856.6802,16.7133,9295.8449
23,002412.SZ,20171128,16.31,16.76,16.31,16.76,16.7,0.060000000000002274,0.3593,2516.63,4199.944,16.762,4519.906,16.9823,6900.5485,17.1485,8261.7168,16.2149,9850.6794,16.2322,10901.8707,16.7052,9332.0921
24,002412.SZ,20171127,16.74,16.9,16.52,16.7,16.8,-0.10000000000000142,-0.5952,3694.66,6131.473,16.81,5221.23,17.0277,7177.2362,17.1538,8539.7276,16.2056,9883.9766,16.2354,10959.8979,16.6949,9372.4837
25,002412.SZ,20171124,16.2,16.8,16.2,16.8,16.69,0.10999999999999943,0.6591,4627.72,7683.364,16.87,6952.712,17.0785,7364.3715,17.1665,8822.8929,16.1969,9949.4201,16.2399,10981.3451,16.6869,9395.6088
26,002412.SZ,20171123,16.55,16.85,16.47,16.69,16.86,-0.16999999999999815,-1.0083,6743.0,11238.13,16.906,8404.372,17.1154,7524.5408,17.1782,9159.3924,16.1876,9981.0481,16.2438,11010.407,16.6727,9383.6437
27,002412.SZ,20171122,17.0,17.08,16.69,16.86,17.0,-0.14000000000000057,-0.8235,5017.52,8433.522,16.986,8023.534,17.1615,7532.0538,17.1762,9219.82,16.1779,9972.1367,16.2475,11096.0649,16.6607,9377.1093
28,002412.SZ,20171121,17.17,17.17,16.71,17.0,17.0,0.0,0.0,6023.25,10163.486,17.048,8066.23,17.1954,7620.4538,17.1712,9820.5756,16.1672,10084.3976,16.2508,11121.2312,16.648,9472.6164
