,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600967.SH,20210812,10.3,10.4,10.15,10.22,10.32,-0.1,-0.969,188041.9,192748.107
1,600967.SH,20210811,10.42,10.44,10.23,10.32,10.38,-0.06,-0.578,273822.2,282107.658
2,600967.SH,20210810,10.14,10.47,10.08,10.38,10.16,0.22,2.1654,308822.78,318901.863
3,600967.SH,20210809,10.05,10.25,10.03,10.16,10.02,0.14,1.3972,210088.19,212915.956
4,600967.SH,20210806,9.93,10.05,9.79,10.02,9.93,0.09,0.9063,250712.36,249042.07
5,600967.SH,20210805,9.54,9.97,9.49,9.93,9.54,0.39,4.0881,360089.55,352792.69
6,600967.SH,20210804,9.54,9.65,9.46,9.54,9.54,0.0,0.0,148613.05,142255.604
7,600967.SH,20210803,9.54,9.64,9.44,9.54,9.58,-0.04,-0.4175,188554.14,179577.966
8,600967.SH,20210802,9.39,9.6,9.34,9.58,9.39,0.19,2.0234,187958.31,178733.663
9,600967.SH,20210730,9.38,9.46,9.33,9.39,9.4,-0.01,-0.1064,150200.06,141012.825
10,600967.SH,20210729,9.45,9.52,9.31,9.4,9.37,0.03,0.3202,197996.3,186033.16
11,600967.SH,20210728,9.9,9.95,9.32,9.37,10.0,-0.63,-6.3,298469.52,284795.559
12,600967.SH,20210727,10.16,10.21,9.96,10.0,10.14,-0.14,-1.3807,274261.19,276343.424
13,600967.SH,20210726,10.14,10.55,10.12,10.22,10.16,0.06,0.5906,322692.65,332132.166
14,600967.SH,20210723,10.14,10.22,9.97,10.16,10.14,0.02,0.1972,186309.44,187940.464
15,600967.SH,20210722,10.21,10.22,10.09,10.14,10.21,-0.07,-0.6856,115477.05,116981.929
16,600967.SH,20210721,10.22,10.25,10.16,10.21,10.23,-0.02,-0.1955,106270.99,108335.699
17,600967.SH,20210720,10.27,10.27,10.1,10.23,10.22,0.01,0.0978,138606.71,141205.367
18,600967.SH,20210719,10.17,10.27,10.08,10.22,10.16,0.06,0.5906,164228.42,167239.335
19,600967.SH,20210716,9.97,10.23,9.92,10.16,9.97,0.19,1.9057,187554.8,189816.855
20,600967.SH,20210715,9.9,10.0,9.9,9.97,9.95,0.02,0.201,96294.74,95788.02
21,600967.SH,20210714,10.09,10.1,9.92,9.95,10.09,-0.14,-1.3875,124819.2,124697.042
22,600967.SH,20210713,10.12,10.13,10.05,10.09,10.09,0.0,0.0,100756.38,101606.751
23,600967.SH,20210712,10.16,10.19,10.06,10.09,10.13,-0.04,-0.3949,155875.91,157636.271
24,600967.SH,20210709,10.1,10.2,10.06,10.13,10.1,0.03,0.297,107420.43,108680.007
25,600967.SH,20210708,10.09,10.19,10.0,10.1,10.05,0.05,0.4975,145435.0,147078.114
26,600967.SH,20210707,9.93,10.13,9.92,10.05,9.96,0.09,0.9036,113153.34,113504.116
27,600967.SH,20210706,9.97,10.0,9.9,9.96,9.97,-0.01,-0.1003,70689.09,70236.615
28,600967.SH,20210705,9.91,10.04,9.89,9.97,9.89,0.08,0.8089,89203.95,88857.947
29,600967.SH,20210702,10.01,10.02,9.86,9.89,10.02,-0.13,-1.2974,144404.24,143133.055
30,600967.SH,20210701,10.16,10.3,10.02,10.02,10.12,-0.1,-0.9881,162642.94,165072.762
