,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002216.SZ,20210812,16.31,16.51,16.25,16.34,16.37,-0.03,-0.1833,69970.38,114512.915
1,002216.SZ,20210811,16.42,16.78,16.35,16.37,16.58,-0.21,-1.2666,87523.03,144419.077
2,002216.SZ,20210810,16.64,16.7,16.21,16.58,16.8,-0.22,-1.3095,157830.97,259525.168
3,002216.SZ,20210809,15.51,16.9,15.42,16.8,15.4,1.4,9.0909,207975.03,339844.52
4,002216.SZ,20210806,15.36,15.56,15.26,15.4,15.62,-0.22,-1.4085,68713.88,105887.52
5,002216.SZ,20210805,15.42,16.16,15.35,15.62,15.56,0.06,0.3856,98637.28,155565.69
6,002216.SZ,20210804,15.75,15.84,15.4,15.56,15.87,-0.31,-1.9534,88393.21,137652.044
7,002216.SZ,20210803,15.65,16.16,15.5,15.87,15.93,-0.06,-0.3766,129741.57,205485.712
8,002216.SZ,20210802,15.27,16.19,15.03,15.93,15.25,0.68,4.459,226924.0,355704.542
9,002216.SZ,20210730,13.87,15.25,13.34,15.25,13.86,1.39,10.0289,187714.87,269152.563
10,002216.SZ,20210729,13.99,14.25,13.71,13.86,13.9,-0.04,-0.2878,66225.09,92406.515
11,002216.SZ,20210728,14.11,14.31,13.6,13.9,14.24,-0.34,-2.3876,98877.28,137472.507
12,002216.SZ,20210727,14.84,14.92,14.16,14.24,14.86,-0.62,-4.1723,104871.06,151169.713
13,002216.SZ,20210726,15.31,15.38,14.6,14.86,15.35,-0.49,-3.1922,89326.1,133733.722
14,002216.SZ,20210723,15.7,15.74,15.22,15.35,15.67,-0.32,-2.0421,73561.05,113032.666
15,002216.SZ,20210722,15.85,15.85,15.46,15.67,15.94,-0.27,-1.6939,86400.26,134925.825
16,002216.SZ,20210721,15.7,16.23,15.4,15.94,15.93,0.01,0.0628,108194.8,171680.226
17,002216.SZ,20210720,16.43,16.63,15.86,15.93,16.55,-0.62,-3.7462,116498.65,187945.9
18,002216.SZ,20210719,16.45,16.81,16.4,16.55,16.59,-0.04,-0.2411,58081.84,96006.352
19,002216.SZ,20210716,16.77,16.9,16.39,16.59,16.93,-0.34,-2.0083,91160.37,150883.841
20,002216.SZ,20210715,17.3,17.44,16.9,16.93,17.3,-0.37,-2.1387,95851.61,164102.111
21,002216.SZ,20210714,16.8,17.45,16.7,17.3,16.7,0.6,3.5928,108304.62,186233.265
22,002216.SZ,20210713,16.6,16.74,16.5,16.7,16.62,0.08,0.4813,60463.28,100595.1
23,002216.SZ,20210712,16.45,16.78,16.33,16.62,16.5,0.12,0.7273,76198.03,126593.719
24,002216.SZ,20210709,17.13,17.14,16.3,16.5,17.14,-0.64,-3.734,124753.43,206813.867
25,002216.SZ,20210708,17.64,17.66,17.02,17.14,17.81,-0.67,-3.7619,130903.86,226053.81
26,002216.SZ,20210707,17.69,18.13,17.63,17.81,17.86,-0.05,-0.28,87300.65,155545.494
27,002216.SZ,20210706,18.14,18.34,17.61,17.86,18.17,-0.31,-1.7061,115877.48,207127.377
28,002216.SZ,20210705,17.8,18.37,17.33,18.17,17.87,0.3,1.6788,197146.33,354254.286
29,002216.SZ,20210702,16.92,18.09,16.71,17.87,16.82,1.05,6.2426,265736.03,470776.143
30,002216.SZ,20210701,16.4,17.09,16.3,16.82,16.47,0.35,2.1251,74671.42,125238.699
