,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002846.SZ,20210812,7.87,7.91,7.82,7.83,7.89,-0.06,-0.7605,19426.41,15249.034
1,002846.SZ,20210811,7.92,8.0,7.86,7.89,7.92,-0.03,-0.3788,18233.4,14438.076
2,002846.SZ,20210810,7.74,7.98,7.74,7.92,7.8,0.12,1.5385,30001.61,23670.85
3,002846.SZ,20210809,7.74,7.81,7.65,7.8,7.74,0.06,0.7752,22519.96,17499.191
4,002846.SZ,20210806,7.77,7.83,7.65,7.74,7.78,-0.04,-0.5141,23549.16,18214.128
5,002846.SZ,20210805,7.73,7.85,7.6,7.78,7.74,0.04,0.5168,32857.02,25367.339
6,002846.SZ,20210804,7.78,7.78,7.65,7.74,7.75,-0.01,-0.129,13906.08,10753.133
7,002846.SZ,20210803,7.77,7.84,7.73,7.75,7.77,-0.02,-0.2574,21880.0,17009.186
8,002846.SZ,20210802,7.57,7.85,7.52,7.77,7.61,0.16,2.1025,31373.52,24192.061
9,002846.SZ,20210730,7.59,7.62,7.5,7.61,7.6,0.01,0.1316,24556.63,18571.841
10,002846.SZ,20210729,7.59,7.66,7.54,7.6,7.57,0.03,0.3963,38344.6,29043.776
11,002846.SZ,20210728,7.9,7.9,7.5,7.57,7.91,-0.34,-4.2984,29727.41,22719.792
12,002846.SZ,20210727,7.92,7.99,7.86,7.91,7.92,-0.01,-0.1263,19047.02,15094.567
13,002846.SZ,20210726,8.03,8.15,7.87,7.92,8.1,-0.18,-2.2222,28274.6,22610.809
14,002846.SZ,20210723,8.33,8.33,8.08,8.1,8.27,-0.17,-2.0556,28044.6,22927.26
15,002846.SZ,20210722,8.27,8.35,8.17,8.27,8.28,-0.01,-0.1208,15844.8,13074.75
16,002846.SZ,20210721,8.26,8.29,8.16,8.28,8.23,0.05,0.6075,21285.0,17505.112
17,002846.SZ,20210720,8.09,8.24,8.01,8.23,8.21,0.02,0.2436,19759.8,16087.086
18,002846.SZ,20210719,8.57,8.57,8.2,8.21,8.59,-0.38,-4.4237,44496.4,37199.346
19,002846.SZ,20210716,8.67,8.68,8.5,8.59,8.64,-0.05,-0.5787,33335.04,28504.564
20,002846.SZ,20210715,8.78,8.78,8.56,8.64,8.79,-0.15,-1.7065,41099.57,35560.682
21,002846.SZ,20210714,8.76,8.94,8.61,8.79,8.73,0.06,0.6873,58735.77,51509.185
22,002846.SZ,20210713,8.56,8.82,8.5,8.73,8.59,0.14,1.6298,55560.96,48506.561
23,002846.SZ,20210712,8.62,8.7,8.51,8.59,8.59,0.0,0.0,32136.6,27652.41
24,002846.SZ,20210709,8.52,8.62,8.45,8.59,8.58,0.01,0.1166,26512.72,22608.676
25,002846.SZ,20210708,8.74,8.74,8.54,8.58,8.76,-0.18,-2.0548,37519.67,32285.417
26,002846.SZ,20210707,8.71,8.85,8.66,8.76,8.8,-0.04,-0.4545,36917.92,32391.758
27,002846.SZ,20210706,8.82,8.84,8.5,8.8,8.75,0.05,0.5714,57579.33,49778.841
28,002846.SZ,20210705,8.85,8.92,8.71,8.75,8.86,-0.11,-1.2415,56947.82,50196.736
29,002846.SZ,20210702,8.65,8.96,8.59,8.86,8.76,0.1,1.1416,72854.24,63866.062
30,002846.SZ,20210701,8.74,8.98,8.51,8.76,8.75,0.01,0.1143,78137.95,68472.126
