,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,601028.SH,20210812,17.96,18.09,17.72,17.83,18.0,-0.17,-0.9444,26244.0,46910.03
1,601028.SH,20210811,18.3,18.3,17.85,18.0,18.19,-0.19,-1.0445,28712.44,51825.839
2,601028.SH,20210810,18.05,18.2,17.79,18.19,18.1,0.09,0.4972,43361.0,78144.283
3,601028.SH,20210809,18.24,18.47,17.77,18.1,18.2,-0.1,-0.5495,24140.8,43717.284
4,601028.SH,20210806,18.57,18.7,18.1,18.2,18.57,-0.37,-1.9925,29234.0,53679.88
5,601028.SH,20210805,18.48,18.65,17.97,18.57,18.48,0.09,0.487,52048.62,95081.331
6,601028.SH,20210804,18.68,18.8,18.28,18.48,18.42,0.06,0.3257,35116.11,64800.022
7,601028.SH,20210803,18.0,18.74,18.0,18.42,18.0,0.42,2.3333,25757.51,47485.051
8,601028.SH,20210802,18.09,18.11,17.72,18.0,17.96,0.04,0.2227,15421.86,27624.332
9,601028.SH,20210730,17.49,18.26,17.21,17.96,17.49,0.47,2.6872,32411.08,57999.244
10,601028.SH,20210729,17.13,17.5,17.06,17.49,17.13,0.36,2.1016,18665.22,32328.026
11,601028.SH,20210728,17.08,17.35,16.85,17.13,17.06,0.07,0.4103,13578.48,23191.527
12,601028.SH,20210727,17.5,17.5,16.78,17.06,17.59,-0.53,-3.0131,20593.78,35274.152
13,601028.SH,20210726,16.97,17.85,16.97,17.59,16.97,0.62,3.6535,28213.9,49569.703
14,601028.SH,20210723,17.04,17.27,16.76,16.97,17.0,-0.03,-0.1765,12927.2,21938.552
15,601028.SH,20210722,16.9,17.0,16.52,17.0,16.75,0.25,1.4925,11832.0,19876.285
16,601028.SH,20210721,16.77,16.97,16.61,16.75,16.7,0.05,0.2994,6722.2,11235.983
17,601028.SH,20210720,16.95,16.98,16.62,16.7,16.96,-0.26,-1.533,9852.0,16491.622
18,601028.SH,20210719,17.09,17.2,16.82,16.96,17.09,-0.13,-0.7607,13617.2,23200.999
19,601028.SH,20210716,17.05,17.09,16.6,17.09,17.05,0.04,0.2346,15746.0,26559.35
20,601028.SH,20210715,17.18,17.18,16.61,17.05,17.1,-0.05,-0.2924,5502.62,9359.426
21,601028.SH,20210714,17.31,17.31,17.05,17.1,17.3,-0.2,-1.1561,10702.8,18410.407
22,601028.SH,20210713,17.47,17.47,17.21,17.3,17.38,-0.08,-0.4603,6415.8,11083.733
23,601028.SH,20210712,17.38,17.51,17.24,17.38,17.3,0.08,0.4624,8416.8,14642.192
24,601028.SH,20210709,17.45,17.45,17.08,17.3,17.46,-0.16,-0.9164,9200.72,15828.245
25,601028.SH,20210708,17.58,17.58,17.18,17.46,17.55,-0.09,-0.5128,10073.2,17481.934
26,601028.SH,20210707,17.14,17.65,16.96,17.55,17.2,0.35,2.0349,16749.0,29028.061
27,601028.SH,20210706,17.31,17.31,16.92,17.2,17.33,-0.13,-0.7501,16178.87,27666.679
28,601028.SH,20210705,17.43,17.43,17.08,17.33,17.44,-0.11,-0.6307,13756.0,23691.594
29,601028.SH,20210702,17.5,17.51,17.1,17.44,17.53,-0.09,-0.5134,14938.06,25827.394
30,601028.SH,20210701,17.7,17.76,17.16,17.53,17.7,-0.17,-0.9605,15330.48,26945.135
