,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000068.SZ,20210812,2.69,2.71,2.68,2.69,2.68,0.01,0.3731,73517.58,19787.667
1,000068.SZ,20210811,2.7,2.71,2.67,2.68,2.7,-0.02,-0.7407,91011.44,24456.681
2,000068.SZ,20210810,2.69,2.71,2.68,2.7,2.68,0.02,0.7463,78001.44,21035.344
3,000068.SZ,20210809,2.74,2.74,2.68,2.68,2.7,-0.02,-0.7407,104596.9,28300.545
4,000068.SZ,20210806,2.65,2.7,2.65,2.7,2.66,0.04,1.5038,71854.12,19226.061
5,000068.SZ,20210805,2.73,2.74,2.65,2.66,2.71,-0.05,-1.845,115333.76,31017.031
6,000068.SZ,20210804,2.72,2.73,2.67,2.71,2.73,-0.02,-0.7326,138108.0,37253.868
7,000068.SZ,20210803,2.71,2.79,2.69,2.73,2.74,-0.01,-0.365,119034.38,32491.132
8,000068.SZ,20210802,2.73,2.75,2.7,2.74,2.73,0.01,0.3663,123854.22,33749.074
9,000068.SZ,20210730,2.73,2.75,2.69,2.73,2.75,-0.02,-0.7273,91143.0,24828.575
10,000068.SZ,20210729,2.71,2.8,2.71,2.75,2.72,0.03,1.1029,112235.0,30846.043
11,000068.SZ,20210728,2.88,2.88,2.67,2.72,2.89,-0.17,-5.8824,157909.06,43577.689
12,000068.SZ,20210727,2.99,3.02,2.82,2.89,2.94,-0.05,-1.7007,255143.15,73999.651
13,000068.SZ,20210726,2.99,3.04,2.91,2.94,3.0,-0.06,-2.0,325534.59,96254.873
14,000068.SZ,20210723,2.81,3.05,2.79,3.0,2.83,0.17,6.0071,522280.22,154656.462
15,000068.SZ,20210722,2.71,2.98,2.68,2.83,2.71,0.12,4.428,416362.34,117866.477
16,000068.SZ,20210721,2.71,2.79,2.7,2.71,2.65,0.06,2.2642,126944.28,34682.111
17,000068.SZ,20210720,2.63,2.67,2.61,2.65,2.7,-0.05,-1.8519,66426.57,17523.803
18,000068.SZ,20210719,2.61,2.74,2.59,2.7,2.62,0.08,3.0534,101877.43,27151.407
19,000068.SZ,20210716,2.6,2.63,2.59,2.62,2.6,0.02,0.7692,36745.43,9623.081
20,000068.SZ,20210715,2.67,2.67,2.58,2.6,2.66,-0.06,-2.2556,92336.46,24115.602
21,000068.SZ,20210714,2.68,2.71,2.65,2.66,2.71,-0.05,-1.845,76087.0,20362.223
22,000068.SZ,20210713,2.67,2.71,2.65,2.71,2.69,0.02,0.7435,59040.0,15852.798
23,000068.SZ,20210712,2.72,2.74,2.67,2.69,2.71,-0.02,-0.738,87526.0,23644.544
24,000068.SZ,20210709,2.7,2.72,2.68,2.71,2.72,-0.01,-0.3676,79778.18,21521.839
25,000068.SZ,20210708,2.7,2.8,2.67,2.72,2.68,0.04,1.4925,124313.18,33969.062
26,000068.SZ,20210707,2.65,2.7,2.65,2.68,2.68,0.0,0.0,48566.0,12980.109
27,000068.SZ,20210706,2.71,2.71,2.66,2.68,2.68,0.0,0.0,38127.0,10221.673
28,000068.SZ,20210705,2.67,2.69,2.66,2.68,2.67,0.01,0.3745,41797.0,11184.16
29,000068.SZ,20210702,2.67,2.68,2.65,2.67,2.67,0.0,0.0,35805.02,9518.14
30,000068.SZ,20210701,2.71,2.71,2.66,2.67,2.71,-0.04,-1.476,46202.0,12380.379
