,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300968.SZ,20210812,14.81,14.98,14.63,14.67,14.9,-0.23,-1.5436,39338.17,58068.044
1,300968.SZ,20210811,14.73,14.97,14.57,14.9,14.67,0.23,1.5678,49114.44,72764.876
2,300968.SZ,20210810,14.62,14.75,14.54,14.67,14.72,-0.05,-0.3397,36298.37,53126.192
3,300968.SZ,20210809,13.9,14.83,13.86,14.72,13.99,0.73,5.218,70704.38,102976.748
4,300968.SZ,20210806,14.41,14.51,13.92,13.99,14.44,-0.45,-3.1163,45863.18,64981.045
5,300968.SZ,20210805,14.43,14.63,14.36,14.44,14.51,-0.07,-0.4824,32404.07,46969.637
6,300968.SZ,20210804,14.32,14.57,14.25,14.51,14.36,0.15,1.0446,34307.65,49536.532
7,300968.SZ,20210803,14.48,14.73,14.36,14.36,14.46,-0.1,-0.6916,37943.0,55076.108
8,300968.SZ,20210802,14.22,14.54,14.07,14.46,14.22,0.24,1.6878,33902.09,48536.686
9,300968.SZ,20210730,13.9,14.34,13.82,14.22,13.9,0.32,2.3022,35255.81,49913.387
10,300968.SZ,20210729,13.8,13.99,13.77,13.9,13.7,0.2,1.4599,31363.11,43563.868
11,300968.SZ,20210728,14.31,14.37,13.5,13.7,14.37,-0.67,-4.6625,36745.8,50806.669
12,300968.SZ,20210727,14.3,14.69,14.19,14.37,14.29,0.08,0.5598,34145.34,49264.741
13,300968.SZ,20210726,14.68,14.8,14.02,14.29,14.71,-0.42,-2.8552,46506.85,66640.95
14,300968.SZ,20210723,15.29,15.36,14.71,14.71,15.3,-0.59,-3.8562,55254.11,82866.202
15,300968.SZ,20210722,15.5,15.54,15.23,15.3,15.54,-0.24,-1.5444,42484.09,65067.221
16,300968.SZ,20210721,15.5,15.63,15.5,15.54,15.55,-0.01,-0.0643,28531.05,44430.166
17,300968.SZ,20210720,15.34,15.57,15.34,15.55,15.46,0.09,0.5821,23763.86,36797.514
18,300968.SZ,20210719,15.4,15.54,15.25,15.46,15.55,-0.09,-0.5788,28677.41,44100.078
19,300968.SZ,20210716,15.56,15.76,15.53,15.55,15.55,0.0,0.0,29910.88,46698.707
20,300968.SZ,20210715,15.82,15.95,15.42,15.55,15.87,-0.32,-2.0164,38766.07,60655.36
21,300968.SZ,20210714,16.22,16.24,15.87,15.87,16.26,-0.39,-2.3985,48140.89,77118.136
22,300968.SZ,20210713,16.48,16.54,16.18,16.26,16.42,-0.16,-0.9744,54059.25,88251.277
23,300968.SZ,20210712,16.13,16.56,16.01,16.42,16.15,0.27,1.6718,65310.52,106413.022
24,300968.SZ,20210709,16.0,16.27,15.79,16.15,16.07,0.08,0.4978,58673.2,93892.975
25,300968.SZ,20210708,16.3,16.65,16.06,16.07,16.5,-0.43,-2.6061,84231.52,137560.737
26,300968.SZ,20210707,15.5,16.95,15.37,16.5,15.61,0.89,5.7015,126158.57,204659.381
27,300968.SZ,20210706,15.28,15.65,15.18,15.61,15.27,0.34,2.2266,46043.25,71054.296
28,300968.SZ,20210705,15.29,15.29,15.06,15.27,15.2,0.07,0.4605,30572.64,46431.705
29,300968.SZ,20210702,15.44,15.55,15.18,15.2,15.45,-0.25,-1.6181,34527.09,52939.731
30,300968.SZ,20210701,15.8,15.88,15.44,15.45,15.8,-0.35,-2.2152,41653.28,64836.026
