,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603100.SH,20210812,17.48,18.28,17.43,18.06,17.53,0.53,3.0234,59368.52,107017.414
1,603100.SH,20210811,17.37,17.63,17.16,17.53,17.28,0.25,1.4468,36685.66,63850.939
2,603100.SH,20210810,17.45,17.46,17.04,17.28,17.41,-0.13,-0.7467,30446.02,52525.071
3,603100.SH,20210809,17.2,17.57,17.16,17.41,17.4,0.01,0.0575,25982.37,45182.676
4,603100.SH,20210806,17.44,17.55,17.16,17.4,17.41,-0.01,-0.0574,27172.0,47191.079
5,603100.SH,20210805,17.73,17.74,17.26,17.41,17.65,-0.24,-1.3598,29169.0,50853.989
6,603100.SH,20210804,17.48,17.79,17.15,17.65,17.48,0.17,0.9725,40223.0,70404.629
7,603100.SH,20210803,17.35,17.7,17.17,17.48,17.54,-0.06,-0.3421,37901.0,66187.419
8,603100.SH,20210802,16.68,17.6,16.52,17.54,16.6,0.94,5.6627,53763.0,92809.874
9,603100.SH,20210730,16.5,16.77,16.27,16.6,16.53,0.07,0.4235,32001.16,53061.729
10,603100.SH,20210729,16.0,16.66,15.77,16.53,15.77,0.76,4.8193,43958.82,71919.778
11,603100.SH,20210728,16.31,16.5,15.43,15.77,16.23,-0.46,-2.8343,42681.54,67624.365
12,603100.SH,20210727,16.5,16.77,16.22,16.23,16.54,-0.31,-1.8742,46524.44,76903.791
13,603100.SH,20210726,16.86,17.05,16.13,16.54,16.99,-0.45,-2.6486,44385.09,73235.901
14,603100.SH,20210723,17.49,17.54,16.83,16.99,17.38,-0.39,-2.244,44519.43,76021.599
15,603100.SH,20210722,17.7,17.94,17.15,17.38,17.53,-0.15,-0.8557,42903.0,74856.012
16,603100.SH,20210721,17.08,17.54,16.94,17.53,16.92,0.61,3.6052,47454.67,82000.37
17,603100.SH,20210720,17.13,17.43,16.85,16.92,17.45,-0.53,-3.0372,55180.67,94001.504
18,603100.SH,20210719,17.96,18.08,17.41,17.45,18.09,-0.64,-3.5379,48274.0,85040.658
19,603100.SH,20210716,17.78,18.38,17.55,18.09,17.91,0.18,1.005,53707.46,96894.412
20,603100.SH,20210715,18.2,18.79,17.38,17.91,17.95,-0.04,-0.2228,91323.63,164188.571
21,603100.SH,20210714,18.33,18.45,17.9,17.95,18.37,-0.42,-2.2863,45794.0,82810.184
22,603100.SH,20210713,18.62,18.86,18.1,18.37,18.52,-0.15,-0.8099,57333.1,105763.96
23,603100.SH,20210712,17.45,18.8,17.18,18.52,17.27,1.25,7.238,95541.06,175267.189
24,603100.SH,20210709,16.78,17.34,16.68,17.27,16.91,0.36,2.1289,37383.94,63476.931
25,603100.SH,20210708,17.36,17.5,16.81,16.91,17.36,-0.45,-2.5922,33058.62,56424.103
26,603100.SH,20210707,16.9,17.5,16.45,17.36,17.02,0.34,1.9976,42003.32,71789.658
27,603100.SH,20210706,17.4,17.44,16.85,17.02,17.36,-0.34,-1.9585,29694.0,50713.804
28,603100.SH,20210705,17.48,17.48,16.88,17.36,17.32,0.04,0.2309,28650.8,49286.32
29,603100.SH,20210702,17.15,17.57,16.94,17.32,17.35,-0.03,-0.1729,30885.32,53383.249
30,603100.SH,20210701,17.78,17.98,17.27,17.35,17.51,-0.16,-0.9138,44827.0,78791.544
