,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300960.SZ,20210812,33.37,35.12,33.0,33.11,35.23,-2.12,-6.0176,87167.66,293065.361
1,300960.SZ,20210811,35.82,39.03,32.35,35.23,34.33,0.9,2.6216,150875.56,533477.367
2,300960.SZ,20210810,28.15,34.33,28.15,34.33,28.61,5.72,19.993,91544.62,295703.775
3,300960.SZ,20210809,28.66,28.96,27.86,28.61,28.95,-0.34,-1.1744,25072.41,71167.391
4,300960.SZ,20210806,28.58,29.46,27.76,28.95,28.74,0.21,0.7307,34002.54,97554.602
5,300960.SZ,20210805,30.5,30.5,28.3,28.74,30.71,-1.97,-6.4148,52062.27,150497.724
6,300960.SZ,20210804,29.87,30.8,29.05,30.71,29.45,1.26,4.2784,41079.15,123733.931
7,300960.SZ,20210803,30.0,31.04,29.2,29.45,30.85,-1.4,-4.5381,53301.87,160788.945
8,300960.SZ,20210802,30.88,32.88,30.23,30.85,30.68,0.17,0.5541,76850.22,241615.523
9,300960.SZ,20210730,28.96,32.58,28.81,30.68,28.73,1.95,6.7873,89032.75,273852.27
10,300960.SZ,20210729,27.27,29.46,27.27,28.73,27.45,1.28,4.663,58743.41,166482.89
11,300960.SZ,20210728,26.25,27.63,25.55,27.45,26.8,0.65,2.4254,42326.11,113893.034
12,300960.SZ,20210727,29.2,30.0,26.55,26.8,29.79,-2.99,-10.0369,62735.5,175205.708
13,300960.SZ,20210726,28.91,31.0,28.05,29.79,29.65,0.14,0.4722,80465.35,238525.349
14,300960.SZ,20210723,27.01,33.32,26.49,29.65,27.77,1.88,6.7699,106445.59,314957.622
15,300960.SZ,20210722,26.02,28.11,25.86,27.77,26.01,1.76,6.7666,64326.42,176977.637
16,300960.SZ,20210721,26.8,26.8,26.0,26.01,26.99,-0.98,-3.631,43981.93,115497.585
17,300960.SZ,20210720,24.5,27.0,24.27,26.99,25.2,1.79,7.1032,67770.42,176109.118
18,300960.SZ,20210719,24.22,25.48,24.22,25.2,23.38,1.82,7.7844,45767.03,114433.218
19,300960.SZ,20210716,23.8,23.8,23.31,23.38,23.81,-0.43,-1.806,9444.48,22189.808
20,300960.SZ,20210715,24.33,24.51,23.59,23.81,24.36,-0.55,-2.2578,11227.0,26904.382
21,300960.SZ,20210714,23.88,24.4,23.85,24.36,23.96,0.4,1.6694,14529.28,35153.602
22,300960.SZ,20210713,24.15,24.15,23.71,23.96,24.15,-0.19,-0.7867,9529.96,22720.345
23,300960.SZ,20210712,24.28,24.29,23.93,24.15,24.14,0.01,0.0414,10969.46,26418.91
24,300960.SZ,20210709,23.86,24.64,23.67,24.14,23.66,0.48,2.0287,17297.08,41961.111
25,300960.SZ,20210708,24.2,24.27,23.54,23.66,24.24,-0.58,-2.3927,11132.98,26480.258
26,300960.SZ,20210707,23.9,24.66,23.82,24.24,24.03,0.21,0.8739,10409.69,25253.259
27,300960.SZ,20210706,23.63,24.1,23.45,24.03,23.67,0.36,1.5209,11093.14,26409.651
28,300960.SZ,20210705,23.38,23.68,23.24,23.67,23.38,0.29,1.2404,6002.3,14110.922
29,300960.SZ,20210702,24.0,24.06,23.21,23.38,24.08,-0.7,-2.907,12596.78,29619.08
30,300960.SZ,20210701,24.63,24.63,24.02,24.08,24.6,-0.52,-2.1138,10059.44,24446.75
