,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600165.SH,20210812,7.9,8.0,7.78,7.89,7.89,0.0,0.0,71940.51,56950.103
1,600165.SH,20210811,8.05,8.11,7.87,7.89,8.11,-0.22,-2.7127,99437.28,78961.597
2,600165.SH,20210810,7.9,8.3,7.85,8.11,7.93,0.18,2.2699,138299.25,112667.811
3,600165.SH,20210809,8.02,8.26,7.77,7.93,8.02,-0.09,-1.1222,107574.5,85524.249
4,600165.SH,20210806,7.9,8.04,7.72,8.02,7.91,0.11,1.3906,78302.66,61588.085
5,600165.SH,20210805,8.1,8.16,7.83,7.91,8.15,-0.24,-2.9448,99679.05,79413.075
6,600165.SH,20210804,8.22,8.3,8.13,8.15,8.27,-0.12,-1.451,93376.5,76431.471
7,600165.SH,20210803,7.8,8.45,7.79,8.27,7.82,0.45,5.7545,203896.02,168023.511
8,600165.SH,20210802,7.73,7.89,7.65,7.82,7.7,0.12,1.5584,67491.02,52650.604
9,600165.SH,20210730,7.91,7.92,7.61,7.7,7.85,-0.15,-1.9108,71429.77,55377.634
10,600165.SH,20210729,7.78,7.92,7.7,7.85,7.75,0.1,1.2903,91582.0,71435.376
11,600165.SH,20210728,8.14,8.2,7.56,7.75,8.09,-0.34,-4.2027,138029.0,107287.601
12,600165.SH,20210727,7.98,8.53,7.94,8.09,7.97,0.12,1.5056,182920.03,151273.877
13,600165.SH,20210726,8.06,8.09,7.84,7.97,8.08,-0.11,-1.3614,117041.65,93304.682
14,600165.SH,20210723,8.08,8.21,7.91,8.08,8.08,0.0,0.0,105969.18,85523.321
15,600165.SH,20210722,7.7,8.1,7.64,8.08,7.71,0.37,4.799,125521.0,100224.756
16,600165.SH,20210721,7.86,7.89,7.55,7.71,7.82,-0.11,-1.4066,143505.25,110292.426
17,600165.SH,20210720,8.01,8.03,7.77,7.82,8.05,-0.23,-2.8571,127704.04,100653.809
18,600165.SH,20210719,8.15,8.19,7.9,8.05,8.03,0.02,0.2491,144050.94,115765.919
19,600165.SH,20210716,7.6,8.08,7.54,8.03,7.53,0.5,6.6401,248906.06,197497.629
20,600165.SH,20210715,7.72,7.94,7.5,7.53,7.7,-0.17,-2.2078,112688.0,86308.28
21,600165.SH,20210714,7.33,7.83,7.33,7.7,7.33,0.37,5.0477,185610.27,141467.61
22,600165.SH,20210713,7.31,7.42,7.28,7.33,7.31,0.02,0.2736,56178.53,41209.32
23,600165.SH,20210712,7.21,7.48,7.2,7.31,7.21,0.1,1.387,84890.5,62360.873
24,600165.SH,20210709,7.21,7.4,7.09,7.21,7.2,0.01,0.1389,97268.0,70583.292
25,600165.SH,20210708,7.19,7.61,7.09,7.2,7.16,0.04,0.5587,184967.0,134710.688
26,600165.SH,20210707,7.21,7.25,7.07,7.16,7.19,-0.03,-0.4172,49793.0,35485.095
27,600165.SH,20210706,7.25,7.29,7.09,7.19,7.25,-0.06,-0.8276,51916.0,37216.883
28,600165.SH,20210705,7.23,7.35,7.14,7.25,7.23,0.02,0.2766,49226.0,35539.592
29,600165.SH,20210702,7.38,7.38,7.06,7.23,7.3,-0.07,-0.9589,73418.5,52687.471
30,600165.SH,20210701,7.62,7.78,7.29,7.3,7.62,-0.32,-4.1995,84004.0,63011.602
