,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000404.SZ,20210812,3.87,3.9,3.84,3.84,3.87,-0.03,-0.7752,67998.4,26289.794
1,000404.SZ,20210811,3.89,3.9,3.85,3.87,3.86,0.01,0.2591,81525.85,31556.876
2,000404.SZ,20210810,3.82,3.89,3.8,3.86,3.83,0.03,0.7833,79631.32,30692.284
3,000404.SZ,20210809,3.79,3.85,3.78,3.83,3.82,0.01,0.2618,86875.5,33226.834
4,000404.SZ,20210806,3.74,3.83,3.69,3.82,3.69,0.13,3.523,173905.19,65570.951
5,000404.SZ,20210805,3.7,3.71,3.66,3.69,3.66,0.03,0.8197,45209.0,16683.648
6,000404.SZ,20210804,3.67,3.7,3.65,3.66,3.67,-0.01,-0.2725,36327.26,13349.843
7,000404.SZ,20210803,3.59,3.71,3.59,3.67,3.61,0.06,1.662,87644.32,32141.167
8,000404.SZ,20210802,3.53,3.62,3.49,3.61,3.53,0.08,2.2663,59836.25,21340.317
9,000404.SZ,20210730,3.55,3.56,3.5,3.53,3.56,-0.03,-0.8427,48649.21,17132.567
10,000404.SZ,20210729,3.54,3.57,3.53,3.56,3.53,0.03,0.8499,32131.85,11408.128
11,000404.SZ,20210728,3.58,3.59,3.47,3.53,3.59,-0.06,-1.6713,50662.75,17857.222
12,000404.SZ,20210727,3.63,3.64,3.58,3.59,3.61,-0.02,-0.554,33469.07,12107.584
13,000404.SZ,20210726,3.67,3.67,3.58,3.61,3.67,-0.06,-1.6349,48813.25,17700.926
14,000404.SZ,20210723,3.7,3.71,3.66,3.67,3.7,-0.03,-0.8108,43875.47,16154.306
15,000404.SZ,20210722,3.71,3.71,3.68,3.7,3.7,0.0,0.0,32789.17,12120.046
16,000404.SZ,20210721,3.68,3.71,3.67,3.7,3.67,0.03,0.8174,35870.39,13264.266
17,000404.SZ,20210720,3.65,3.68,3.65,3.67,3.67,0.0,0.0,26136.16,9579.243
18,000404.SZ,20210719,3.72,3.72,3.66,3.67,3.72,-0.05,-1.3441,41257.11,15166.81
19,000404.SZ,20210716,3.72,3.74,3.7,3.72,3.73,-0.01,-0.2681,35671.21,13288.757
20,000404.SZ,20210715,3.78,3.78,3.7,3.73,3.78,-0.05,-1.3228,73077.93,27234.597
21,000404.SZ,20210714,3.82,3.83,3.78,3.78,3.83,-0.05,-1.3055,49375.0,18757.148
22,000404.SZ,20210713,3.83,3.83,3.8,3.83,3.83,0.0,0.0,32638.26,12460.375
23,000404.SZ,20210712,3.83,3.85,3.79,3.83,3.8,0.03,0.7895,48510.96,18569.148
24,000404.SZ,20210709,3.8,3.81,3.76,3.8,3.82,-0.02,-0.5236,44948.5,16986.678
25,000404.SZ,20210708,3.88,3.89,3.8,3.82,3.88,-0.06,-1.5464,54221.59,20759.178
26,000404.SZ,20210707,3.86,3.89,3.85,3.88,3.88,0.0,0.0,32566.75,12615.799
27,000404.SZ,20210706,3.89,3.9,3.84,3.88,3.88,0.0,0.0,43497.33,16810.736
28,000404.SZ,20210705,3.82,3.91,3.81,3.88,3.81,0.07,1.8373,44691.39,17240.119
29,000404.SZ,20210702,3.9,3.9,3.8,3.81,3.88,-0.07,-1.8041,59065.5,22628.709
30,000404.SZ,20210701,3.89,3.93,3.87,3.88,3.88,0.0,0.0,56897.74,22209.012
