,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000506.SZ,20210812,3.26,3.48,3.2,3.38,3.29,0.09,2.7356,1103468.96,370316.178
1,000506.SZ,20210811,3.27,3.38,3.16,3.29,3.26,0.03,0.9202,837082.0,273848.433
2,000506.SZ,20210810,3.22,3.41,3.16,3.26,3.26,0.0,0.0,913045.4,299393.14
3,000506.SZ,20210809,3.18,3.3,3.09,3.26,3.23,0.03,0.9288,740446.47,236929.891
4,000506.SZ,20210806,3.17,3.27,3.09,3.23,3.19,0.04,1.2539,854685.22,272539.955
5,000506.SZ,20210805,3.39,3.42,3.17,3.19,3.44,-0.25,-7.2674,1124683.53,364155.086
6,000506.SZ,20210804,3.33,3.45,3.33,3.44,3.37,0.07,2.0772,780969.31,266454.328
7,000506.SZ,20210803,3.48,3.54,3.33,3.37,3.49,-0.12,-3.4384,896267.43,304501.314
8,000506.SZ,20210802,3.64,3.64,3.4,3.49,3.66,-0.17,-4.6448,1233030.34,429198.402
9,000506.SZ,20210730,3.87,3.88,3.63,3.66,4.03,-0.37,-9.1811,1375227.87,506958.57
10,000506.SZ,20210729,4.0,4.2,3.76,4.03,4.04,-0.01,-0.2475,1604188.27,635256.582
11,000506.SZ,20210728,4.16,4.5,4.04,4.04,4.49,-0.45,-10.0223,1577160.47,663358.92
12,000506.SZ,20210727,4.0,4.49,3.97,4.49,4.08,0.41,10.049,2277812.5,1003298.578
13,000506.SZ,20210726,4.04,4.43,3.64,4.08,4.04,0.04,0.9901,1989671.25,808613.576
14,000506.SZ,20210723,3.75,4.04,3.67,4.04,3.67,0.37,10.0817,1820391.53,702773.283
15,000506.SZ,20210722,3.97,3.99,3.57,3.67,3.97,-0.3,-7.5567,1991373.08,751632.815
16,000506.SZ,20210721,3.85,3.97,3.8,3.97,3.61,0.36,9.9723,1080370.53,425504.022
17,000506.SZ,20210720,3.61,3.61,3.33,3.61,3.28,0.33,10.061,1630264.98,573827.836
18,000506.SZ,20210719,3.17,3.28,3.08,3.28,2.98,0.3,10.0671,431659.88,138728.591
19,000506.SZ,20210716,2.66,2.98,2.61,2.98,2.71,0.27,9.9631,549786.29,156191.304
20,000506.SZ,20210715,2.5,2.71,2.49,2.71,2.46,0.25,10.1626,636252.13,169716.588
21,000506.SZ,20210714,2.22,2.46,2.22,2.46,2.24,0.22,9.8214,434804.16,103444.74
22,000506.SZ,20210713,2.25,2.26,2.19,2.24,2.25,-0.01,-0.4444,101682.02,22746.434
23,000506.SZ,20210712,2.25,2.28,2.23,2.25,2.23,0.02,0.8969,135882.09,30586.171
24,000506.SZ,20210709,2.22,2.26,2.21,2.23,2.24,-0.01,-0.4464,124204.12,27857.291
25,000506.SZ,20210708,2.22,2.26,2.2,2.24,2.22,0.02,0.9009,114708.82,25686.37
26,000506.SZ,20210707,2.18,2.25,2.17,2.22,2.18,0.04,1.8349,166393.04,36914.699
27,000506.SZ,20210706,2.16,2.18,2.15,2.18,2.17,0.01,0.4608,67230.64,14563.168
28,000506.SZ,20210705,2.08,2.2,2.07,2.17,2.08,0.09,4.3269,191867.31,41278.112
29,000506.SZ,20210702,2.08,2.09,2.06,2.08,2.09,-0.01,-0.4785,50857.74,10526.398
30,000506.SZ,20210701,2.08,2.09,2.06,2.09,2.08,0.01,0.4808,55651.31,11559.072
