,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600260.SH,20210812,4.92,5.45,4.87,5.45,4.95,0.5,10.101,1043342.81,551553.478
1,600260.SH,20210811,4.93,5.04,4.86,4.95,5.09,-0.14,-2.7505,892333.98,439460.186
2,600260.SH,20210810,4.64,5.13,4.64,5.09,4.85,0.24,4.9485,1257883.26,611924.787
3,600260.SH,20210809,4.85,4.85,4.85,4.85,5.39,-0.54,-10.0186,155342.0,75340.87
4,600260.SH,20210806,5.22,5.52,5.08,5.39,5.18,0.21,4.0541,1474805.19,785560.069
5,600260.SH,20210805,4.76,5.18,4.66,5.18,4.71,0.47,9.9788,676064.74,335893.126
6,600260.SH,20210804,4.8,4.87,4.62,4.71,4.74,-0.03,-0.6329,824914.73,387336.488
7,600260.SH,20210803,4.59,4.97,4.58,4.74,4.89,-0.15,-3.0675,1209049.23,577323.288
8,600260.SH,20210802,4.35,4.98,4.35,4.89,4.58,0.31,6.7686,1693654.13,784920.017
9,600260.SH,20210730,4.58,4.58,4.58,4.58,5.09,-0.51,-10.0196,109362.0,50087.796
10,600260.SH,20210729,5.09,5.09,5.09,5.09,5.65,-0.56,-9.9115,116999.0,59552.491
11,600260.SH,20210728,5.65,5.65,5.65,5.65,6.28,-0.63,-10.0318,53137.0,30022.405
12,600260.SH,20210727,6.28,6.28,6.28,6.28,6.98,-0.7,-10.0287,34475.0,21650.3
13,600260.SH,20210726,6.98,6.98,6.98,6.98,7.76,-0.78,-10.0515,46307.0,32322.286
14,600260.SH,20210723,8.1,8.12,7.74,7.76,8.16,-0.4,-4.902,450009.7,353603.435
15,600260.SH,20210722,8.28,8.28,8.16,8.16,8.31,-0.15,-1.8051,198049.04,162575.451
16,600260.SH,20210721,8.2,8.33,8.14,8.31,8.18,0.13,1.5892,216753.52,178650.689
17,600260.SH,20210720,8.15,8.22,8.1,8.18,8.16,0.02,0.2451,96431.22,78645.543
18,600260.SH,20210719,8.08,8.2,8.03,8.16,8.13,0.03,0.369,115797.95,94019.149
19,600260.SH,20210716,8.18,8.23,8.13,8.13,8.19,-0.06,-0.7326,100109.69,81716.655
20,600260.SH,20210715,8.17,8.22,8.05,8.19,8.19,0.0,0.0,127051.75,103345.513
21,600260.SH,20210714,8.4,8.4,8.18,8.19,8.42,-0.23,-2.7316,183765.64,151551.125
22,600260.SH,20210713,8.35,8.48,8.33,8.42,8.41,0.01,0.1189,147028.3,123536.666
23,600260.SH,20210712,8.26,8.42,8.14,8.41,8.2,0.21,2.561,240909.21,200440.318
24,600260.SH,20210709,8.11,8.2,8.03,8.2,8.11,0.09,1.1097,129676.68,105204.232
25,600260.SH,20210708,8.15,8.18,8.09,8.11,8.14,-0.03,-0.3686,124879.03,101554.835
26,600260.SH,20210707,8.2,8.22,8.07,8.14,8.24,-0.1,-1.2136,168478.24,137048.099
27,600260.SH,20210706,8.18,8.27,8.13,8.24,8.21,0.03,0.3654,130507.48,107182.959
28,600260.SH,20210705,8.17,8.36,8.14,8.21,8.17,0.04,0.4896,159235.81,130691.524
29,600260.SH,20210702,8.46,8.49,8.11,8.17,8.51,-0.34,-3.9953,274172.0,225506.913
30,600260.SH,20210701,8.81,8.86,8.51,8.51,8.88,-0.37,-4.1667,279223.64,241367.388
