,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,601015.SH,20210812,9.54,9.54,9.19,9.31,9.76,-0.45,-4.6107,1095300.89,1024036.808
1,601015.SH,20210811,9.57,9.88,9.3,9.76,9.48,0.28,2.9536,1399502.16,1349398.284
2,601015.SH,20210810,9.13,9.66,9.07,9.48,9.21,0.27,2.9316,1187378.37,1116816.478
3,601015.SH,20210809,9.6,9.7,8.97,9.21,9.42,-0.21,-2.2293,1224957.9,1130473.265
4,601015.SH,20210806,8.99,9.58,8.74,9.42,8.79,0.63,7.1672,1745168.27,1597122.456
5,601015.SH,20210805,8.42,9.15,8.41,8.79,8.45,0.34,4.0237,1263235.82,1114624.716
6,601015.SH,20210804,8.21,8.6,8.11,8.45,8.12,0.33,4.064,750812.27,627485.126
7,601015.SH,20210803,8.44,8.72,8.11,8.12,8.55,-0.43,-5.0292,752617.25,624778.213
8,601015.SH,20210802,8.21,8.61,7.95,8.55,8.57,-0.02,-0.2334,784657.78,652838.775
9,601015.SH,20210730,8.44,8.75,8.36,8.57,8.36,0.21,2.512,969529.2,830646.437
10,601015.SH,20210729,8.17,8.48,8.08,8.36,8.09,0.27,3.3375,705971.07,585471.163
11,601015.SH,20210728,8.38,8.38,7.76,8.09,8.62,-0.53,-6.1485,853008.62,688487.423
12,601015.SH,20210727,8.66,8.98,8.4,8.62,8.69,-0.07,-0.8055,1142359.04,999828.425
13,601015.SH,20210726,9.2,9.25,8.4,8.69,9.15,-0.46,-5.0273,1598537.82,1401344.128
14,601015.SH,20210723,8.35,9.15,8.27,9.15,8.32,0.83,9.976,1566638.65,1403479.095
15,601015.SH,20210722,8.43,8.5,8.28,8.32,8.42,-0.1,-1.1876,614929.48,514882.721
16,601015.SH,20210721,8.37,8.56,8.26,8.42,8.48,-0.06,-0.7075,741423.12,623126.155
17,601015.SH,20210720,8.09,8.52,7.94,8.48,8.27,0.21,2.5393,757660.35,626094.889
18,601015.SH,20210719,8.65,8.99,8.2,8.27,8.77,-0.5,-5.7013,995962.88,846315.456
19,601015.SH,20210716,8.6,9.09,8.53,8.77,8.85,-0.08,-0.904,1033259.47,916984.438
20,601015.SH,20210715,8.78,9.18,8.53,8.85,8.91,-0.06,-0.6734,653029.51,580324.818
21,601015.SH,20210714,8.97,9.5,8.9,8.91,9.11,-0.2,-2.1954,860820.87,788826.464
22,601015.SH,20210713,8.3,9.32,8.2,9.11,8.5,0.61,7.1765,902173.35,791118.489
23,601015.SH,20210712,8.55,8.77,8.32,8.5,8.55,-0.05,-0.5848,553941.16,469621.245
24,601015.SH,20210709,7.77,8.62,7.71,8.55,7.89,0.66,8.365,754643.45,629900.937
25,601015.SH,20210708,7.68,8.27,7.33,7.89,7.7,0.19,2.4675,640343.45,508305.692
