,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600651.SH,20210812,3.06,3.08,3.04,3.05,3.06,-0.01,-0.3268,60814.95,18590.843
1,600651.SH,20210811,3.06,3.08,3.04,3.06,3.08,-0.02,-0.6494,58663.02,17943.007
2,600651.SH,20210810,3.03,3.17,3.01,3.08,3.03,0.05,1.6502,132963.3,40801.981
3,600651.SH,20210809,3.03,3.04,3.01,3.03,3.03,0.0,0.0,78734.0,23796.261
4,600651.SH,20210806,3.05,3.06,3.01,3.03,3.06,-0.03,-0.9804,73621.0,22289.776
5,600651.SH,20210805,3.07,3.09,3.05,3.06,3.09,-0.03,-0.9709,63042.48,19317.34
6,600651.SH,20210804,3.06,3.14,3.05,3.09,3.07,0.02,0.6515,87090.59,26875.985
7,600651.SH,20210803,3.08,3.09,3.05,3.07,3.08,-0.01,-0.3247,66731.92,20478.792
8,600651.SH,20210802,3.05,3.08,3.04,3.08,3.07,0.01,0.3257,84451.0,25902.834
9,600651.SH,20210730,3.08,3.09,3.06,3.07,3.06,0.01,0.3268,41100.92,12629.304
10,600651.SH,20210729,3.05,3.09,3.05,3.06,3.06,0.0,0.0,54599.02,16758.38
11,600651.SH,20210728,3.12,3.13,3.06,3.06,3.14,-0.08,-2.5478,61810.94,19059.448
12,600651.SH,20210727,3.24,3.24,3.13,3.14,3.25,-0.11,-3.3846,106737.21,33905.407
13,600651.SH,20210726,3.11,3.4,3.07,3.25,3.11,0.14,4.5016,185702.71,59441.535
14,600651.SH,20210723,3.16,3.16,3.11,3.11,3.16,-0.05,-1.5823,51194.59,15997.465
15,600651.SH,20210722,3.18,3.18,3.15,3.16,3.17,-0.01,-0.3155,46316.34,14630.345
16,600651.SH,20210721,3.15,3.18,3.15,3.17,3.16,0.01,0.3165,48681.17,15402.758
17,600651.SH,20210720,3.14,3.17,3.12,3.16,3.15,0.01,0.3175,35189.52,11063.126
18,600651.SH,20210719,3.19,3.19,3.12,3.15,3.2,-0.05,-1.5625,73497.51,23197.235
19,600651.SH,20210716,3.23,3.23,3.2,3.2,3.2,0.0,0.0,39068.58,12558.479
20,600651.SH,20210715,3.26,3.26,3.18,3.2,3.27,-0.07,-2.1407,93622.0,29995.759
21,600651.SH,20210714,3.25,3.28,3.24,3.27,3.25,0.02,0.6154,54091.95,17629.204
22,600651.SH,20210713,3.24,3.26,3.22,3.25,3.24,0.01,0.3086,53352.4,17306.248
23,600651.SH,20210712,3.25,3.26,3.23,3.24,3.24,0.0,0.0,117087.0,37969.207
24,600651.SH,20210709,3.23,3.25,3.2,3.24,3.23,0.01,0.3096,51687.74,16648.799
25,600651.SH,20210708,3.26,3.28,3.21,3.23,3.27,-0.04,-1.2232,49934.0,16184.416
26,600651.SH,20210707,3.29,3.29,3.26,3.27,3.28,-0.01,-0.3049,51852.0,16941.169
27,600651.SH,20210706,3.22,3.28,3.22,3.28,3.23,0.05,1.548,47425.86,15462.051
28,600651.SH,20210705,3.2,3.23,3.2,3.23,3.21,0.02,0.6231,28869.64,9284.596
29,600651.SH,20210702,3.25,3.26,3.2,3.21,3.25,-0.04,-1.2308,40531.46,13073.82
30,600651.SH,20210701,3.28,3.29,3.25,3.25,3.29,-0.04,-1.2158,41152.0,13450.152
