,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600635.SH,20210812,3.41,3.48,3.4,3.45,3.42,0.03,0.8772,136078.63,46887.897
1,600635.SH,20210811,3.42,3.43,3.41,3.42,3.43,-0.01,-0.2915,88316.0,30192.843
2,600635.SH,20210810,3.42,3.43,3.4,3.43,3.43,0.0,0.0,86490.36,29509.549
3,600635.SH,20210809,3.41,3.43,3.39,3.43,3.41,0.02,0.5865,88360.84,30147.704
4,600635.SH,20210806,3.42,3.44,3.38,3.41,3.39,0.02,0.59,107986.52,36875.527
5,600635.SH,20210805,3.43,3.46,3.41,3.44,3.43,0.01,0.2915,94025.16,32352.033
6,600635.SH,20210804,3.44,3.45,3.42,3.43,3.45,-0.02,-0.5797,62815.36,21566.223
7,600635.SH,20210803,3.42,3.47,3.41,3.45,3.43,0.02,0.5831,74974.62,25833.593
8,600635.SH,20210802,3.4,3.43,3.37,3.43,3.4,0.03,0.8824,83204.72,28333.747
9,600635.SH,20210730,3.42,3.43,3.38,3.4,3.42,-0.02,-0.5848,78076.11,26527.619
10,600635.SH,20210729,3.4,3.43,3.4,3.42,3.4,0.02,0.5882,53274.77,18171.076
11,600635.SH,20210728,3.45,3.46,3.37,3.4,3.46,-0.06,-1.7341,108482.13,36847.306
12,600635.SH,20210727,3.5,3.51,3.44,3.46,3.5,-0.04,-1.1429,104714.25,36412.925
13,600635.SH,20210726,3.55,3.55,3.49,3.5,3.56,-0.06,-1.6854,102033.45,35782.71
14,600635.SH,20210723,3.52,3.6,3.5,3.56,3.52,0.04,1.1364,110668.1,39104.602
15,600635.SH,20210722,3.52,3.54,3.5,3.52,3.53,-0.01,-0.2833,74053.75,26085.691
16,600635.SH,20210721,3.51,3.55,3.5,3.53,3.51,0.02,0.5698,79093.01,27789.849
17,600635.SH,20210720,3.5,3.52,3.49,3.51,3.5,0.01,0.2857,45475.9,15911.556
18,600635.SH,20210719,3.51,3.53,3.49,3.5,3.54,-0.04,-1.1299,84951.2,29782.841
19,600635.SH,20210716,3.55,3.63,3.54,3.54,3.5,0.04,1.1429,159410.76,57079.805
20,600635.SH,20210715,3.49,3.51,3.48,3.5,3.5,0.0,0.0,61224.73,21383.486
21,600635.SH,20210714,3.53,3.54,3.49,3.5,3.54,-0.04,-1.1299,72102.01,25330.564
22,600635.SH,20210713,3.53,3.55,3.51,3.54,3.53,0.01,0.2833,73081.13,25820.1
23,600635.SH,20210712,3.53,3.55,3.51,3.53,3.53,0.0,0.0,68198.01,24088.244
24,600635.SH,20210709,3.5,3.53,3.49,3.53,3.51,0.02,0.5698,61220.63,21498.42
25,600635.SH,20210708,3.53,3.56,3.51,3.51,3.53,-0.02,-0.5666,49018.34,17286.271
26,600635.SH,20210707,3.55,3.55,3.52,3.53,3.54,-0.01,-0.2825,55624.4,19657.734
27,600635.SH,20210706,3.54,3.56,3.51,3.54,3.58,-0.04,-1.1173,75868.85,26834.304
28,600635.SH,20210705,3.56,3.63,3.55,3.58,3.5,0.08,2.2857,129348.94,46355.084
29,600635.SH,20210702,3.51,3.53,3.5,3.5,3.51,-0.01,-0.2849,53588.7,18799.085
30,600635.SH,20210701,3.56,3.57,3.51,3.51,3.57,-0.06,-1.6807,82575.26,29197.464
