,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300569.SZ,20210812,10.6,10.67,10.27,10.41,10.63,-0.22,-2.0696,273345.94,285917.565
1,300569.SZ,20210811,10.15,10.66,10.04,10.63,10.23,0.4,3.9101,371766.49,386435.69
2,300569.SZ,20210810,10.5,10.78,10.12,10.23,10.49,-0.26,-2.4786,386210.9,402591.347
3,300569.SZ,20210809,11.0,11.0,10.46,10.49,11.08,-0.59,-5.3249,385266.8,408504.314
4,300569.SZ,20210806,10.98,11.38,10.59,11.08,11.26,-0.18,-1.5986,509955.09,560679.808
5,300569.SZ,20210805,10.85,12.13,10.85,11.26,10.94,0.32,2.925,787399.61,901290.295
6,300569.SZ,20210804,10.37,10.94,10.1,10.94,10.31,0.63,6.1106,579975.97,604388.184
7,300569.SZ,20210803,10.76,11.75,10.23,10.31,10.78,-0.47,-4.3599,728185.96,803669.722
8,300569.SZ,20210802,10.3,10.8,10.02,10.78,10.25,0.53,5.1707,582439.6,613350.37
9,300569.SZ,20210730,9.75,10.5,9.56,10.25,9.83,0.42,4.2726,577967.31,588259.188
10,300569.SZ,20210729,9.72,9.92,9.4,9.83,9.58,0.25,2.6096,445807.3,435397.004
11,300569.SZ,20210728,9.22,9.8,8.63,9.58,9.35,0.23,2.4599,450113.31,422275.865
12,300569.SZ,20210727,9.24,10.07,9.2,9.35,9.26,0.09,0.9719,500441.78,483766.989
13,300569.SZ,20210726,9.28,9.47,9.12,9.26,9.15,0.11,1.2022,356147.97,330942.737
14,300569.SZ,20210723,9.6,9.66,9.13,9.15,10.01,-0.86,-8.5914,712982.29,665905.216
15,300569.SZ,20210722,8.61,10.39,8.56,10.01,8.66,1.35,15.5889,942811.37,948162.976
16,300569.SZ,20210721,8.79,8.8,8.51,8.66,8.6,0.06,0.6977,153028.2,132046.34
17,300569.SZ,20210720,8.67,8.7,8.41,8.6,8.66,-0.06,-0.6928,135163.05,115931.014
18,300569.SZ,20210719,8.56,8.78,8.48,8.66,8.52,0.14,1.6432,205399.09,177588.916
19,300569.SZ,20210716,8.12,8.72,8.04,8.52,8.13,0.39,4.797,248578.33,211628.324
20,300569.SZ,20210715,8.18,8.3,8.06,8.13,8.25,-0.12,-1.4545,89845.12,73276.666
21,300569.SZ,20210714,8.43,8.59,8.21,8.25,8.43,-0.18,-2.1352,125596.86,105169.633
22,300569.SZ,20210713,8.32,8.43,8.1,8.43,8.32,0.11,1.3221,133976.74,110942.998
23,300569.SZ,20210712,8.48,8.5,8.27,8.32,8.4,-0.08,-0.9524,105261.61,87685.305
24,300569.SZ,20210709,8.32,8.47,8.23,8.4,8.39,0.01,0.1192,121504.99,101761.114
25,300569.SZ,20210708,8.09,8.4,8.02,8.39,8.11,0.28,3.4525,148122.18,122673.813
26,300569.SZ,20210707,8.02,8.2,8.0,8.11,8.08,0.03,0.3713,84598.49,68575.538
27,300569.SZ,20210706,8.15,8.16,7.96,8.08,8.13,-0.05,-0.615,95566.89,76666.331
28,300569.SZ,20210705,8.1,8.24,8.02,8.13,8.1,0.03,0.3704,88769.11,72027.827
29,300569.SZ,20210702,8.15,8.25,8.05,8.1,8.1,0.0,0.0,90191.03,73313.596
30,300569.SZ,20210701,8.6,8.68,8.08,8.1,8.59,-0.49,-5.7043,176217.96,146555.073
