,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600892.SH,20210812,3.93,4.07,3.79,3.85,3.83,0.02,0.5222,60038.0,23488.53
1,600892.SH,20210811,3.93,3.94,3.82,3.83,3.86,-0.03,-0.7772,24267.0,9335.74
2,600892.SH,20210810,3.98,4.03,3.86,3.86,3.93,-0.07,-1.7812,34959.0,13771.461
3,600892.SH,20210809,3.76,3.95,3.71,3.93,3.81,0.12,3.1496,34477.0,13184.168
4,600892.SH,20210806,3.84,3.85,3.7,3.81,3.84,-0.03,-0.7813,31128.06,11797.107
5,600892.SH,20210805,3.99,3.99,3.78,3.84,3.98,-0.14,-3.5176,35611.0,13765.144
6,600892.SH,20210804,3.9,4.07,3.9,3.98,3.92,0.06,1.5306,32068.0,12837.937
7,600892.SH,20210803,3.88,3.97,3.88,3.92,3.94,-0.02,-0.5076,23608.0,9290.421
8,600892.SH,20210802,3.91,3.97,3.84,3.94,3.95,-0.01,-0.2532,25700.0,10073.445
9,600892.SH,20210730,3.92,4.1,3.88,3.95,3.9,0.05,1.2821,39108.38,15600.958
10,600892.SH,20210729,3.69,3.95,3.69,3.9,3.69,0.21,5.6911,39155.2,14992.109
11,600892.SH,20210728,3.9,3.9,3.63,3.69,3.83,-0.14,-3.6554,28683.0,10739.381
12,600892.SH,20210727,3.78,3.88,3.78,3.83,3.8,0.03,0.7895,23624.0,9080.143
13,600892.SH,20210726,3.83,3.83,3.77,3.8,3.8,0.0,0.0,13431.0,5099.754
14,600892.SH,20210723,3.86,3.92,3.79,3.8,3.86,-0.06,-1.5544,26024.0,9989.383
15,600892.SH,20210722,3.92,3.96,3.85,3.86,3.92,-0.06,-1.5306,26995.34,10524.401
16,600892.SH,20210721,3.87,3.99,3.87,3.92,3.91,0.01,0.2558,17750.0,6981.29
17,600892.SH,20210720,3.98,3.98,3.84,3.91,3.94,-0.03,-0.7614,18355.76,7113.184
18,600892.SH,20210719,4.14,4.15,3.92,3.94,4.09,-0.15,-3.6675,39194.0,15617.63
19,600892.SH,20210716,4.05,4.2,3.99,4.09,4.04,0.05,1.2376,40999.0,16797.288
20,600892.SH,20210715,3.85,4.06,3.85,4.04,3.88,0.16,4.1237,57016.0,22770.96
21,600892.SH,20210714,3.86,3.9,3.82,3.88,3.88,0.0,0.0,18234.96,7043.294
22,600892.SH,20210713,3.73,3.89,3.72,3.88,3.74,0.14,3.7433,42206.13,16203.341
23,600892.SH,20210712,3.82,3.85,3.71,3.74,3.82,-0.08,-2.0942,27493.96,10428.04
24,600892.SH,20210709,3.82,3.84,3.76,3.82,3.82,0.0,0.0,19003.0,7232.852
25,600892.SH,20210708,3.92,3.94,3.78,3.82,3.92,-0.1,-2.551,31823.98,12185.991
26,600892.SH,20210707,3.79,3.92,3.76,3.92,3.8,0.12,3.1579,35956.04,13894.216
27,600892.SH,20210706,3.78,3.84,3.69,3.8,3.78,0.02,0.5291,29748.0,11176.795
28,600892.SH,20210705,3.7,3.81,3.7,3.78,3.78,0.0,0.0,23314.0,8756.539
29,600892.SH,20210702,3.83,3.9,3.76,3.78,3.87,-0.09,-2.3256,24444.0,9300.77
30,600892.SH,20210701,3.83,4.13,3.78,3.87,3.79,0.08,2.1108,50537.0,19914.866
