,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688198.SH,20210812,207.7,212.75,197.0,200.0,207.7,-7.7,-3.7073,4506.78,90284.101
1,688198.SH,20210811,208.88,213.0,207.08,207.7,211.21,-3.51,-1.6619,1814.75,37996.659
2,688198.SH,20210810,207.91,214.97,202.49,211.21,206.28,4.93,2.39,3487.98,72940.832
3,688198.SH,20210809,198.97,208.01,196.33,206.28,199.65,6.63,3.3208,2380.18,48431.662
4,688198.SH,20210806,206.2,209.44,196.0,199.65,205.88,-6.23,-3.026,3326.28,66875.341
5,688198.SH,20210805,196.1,210.4,193.65,205.88,199.89,5.99,2.9966,4473.17,91274.363
6,688198.SH,20210804,197.88,202.5,189.0,199.89,196.69,3.2,1.6269,3329.52,65774.802
7,688198.SH,20210803,185.47,203.0,183.59,196.69,187.87,8.82,4.6947,3165.55,61666.393
8,688198.SH,20210802,180.77,188.66,174.03,187.87,180.86,7.01,3.8759,3145.71,57146.709
9,688198.SH,20210730,187.22,190.25,179.0,180.86,188.54,-7.68,-4.0734,1811.24,33106.31
10,688198.SH,20210729,190.0,193.0,184.0,188.54,186.93,1.61,0.8613,3021.74,57064.188
11,688198.SH,20210728,178.99,189.84,172.0,186.93,179.47,7.46,4.1567,4560.84,83429.754
12,688198.SH,20210727,189.76,195.68,178.59,179.47,190.79,-11.32,-5.9332,5184.05,97159.499
13,688198.SH,20210726,207.97,207.97,181.65,190.79,206.0,-15.21,-7.3835,7437.98,142363.16
14,688198.SH,20210723,220.65,221.14,204.43,206.0,220.25,-14.25,-6.4699,3519.94,73656.939
15,688198.SH,20210722,229.15,230.22,217.5,220.25,229.15,-8.9,-3.8839,3150.74,70030.664
16,688198.SH,20210721,230.68,234.99,224.99,229.15,226.04,3.11,1.3759,1880.36,43030.215
17,688198.SH,20210720,222.64,229.9,219.0,226.04,223.5,2.54,1.1365,3061.84,68645.552
18,688198.SH,20210719,202.11,223.9,201.8,223.5,204.01,19.49,9.5535,4335.02,93506.333
19,688198.SH,20210716,210.0,212.33,203.78,204.01,208.56,-4.55,-2.1816,3177.61,65734.982
20,688198.SH,20210715,220.82,220.82,206.0,208.56,220.82,-12.26,-5.552,6215.5,131405.896
21,688198.SH,20210714,217.09,224.0,214.14,220.82,216.25,4.57,2.1133,2987.55,65506.073
22,688198.SH,20210713,219.81,221.52,211.0,216.25,219.89,-3.64,-1.6554,3212.05,69388.42
23,688198.SH,20210712,210.91,220.0,206.18,219.89,210.08,9.81,4.6696,2893.31,62138.679
24,688198.SH,20210709,213.0,221.88,207.24,210.08,212.66,-2.58,-1.2132,3566.37,75786.182
25,688198.SH,20210708,220.82,223.47,209.2,212.66,216.01,-3.35,-1.5509,3782.96,81626.859
26,688198.SH,20210707,213.82,223.05,210.77,216.01,218.18,-2.17,-0.9946,4589.24,100098.372
27,688198.SH,20210706,234.78,235.0,212.0,218.18,229.31,-11.13,-4.8537,5341.97,118055.606
28,688198.SH,20210705,230.16,235.3,225.2,229.31,230.16,-0.85,-0.3693,3254.23,74734.09
29,688198.SH,20210702,237.99,240.47,228.99,230.16,237.99,-7.83,-3.2901,2900.51,67504.58
30,688198.SH,20210701,225.4,243.88,224.24,237.99,228.0,9.99,4.3816,3984.75,94131.051
