,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600117.SH,20210812,4.4,4.49,4.34,4.4,4.41,-0.01,-0.2268,195104.21,86442.718
1,600117.SH,20210811,4.38,4.43,4.35,4.41,4.39,0.02,0.4556,160726.17,70478.544
2,600117.SH,20210810,4.53,4.54,4.35,4.39,4.49,-0.1,-2.2272,222792.63,98494.071
3,600117.SH,20210809,4.45,4.53,4.36,4.49,4.42,0.07,1.5837,202879.0,90193.58
4,600117.SH,20210806,4.26,4.66,4.25,4.42,4.35,0.07,1.6092,342209.87,152772.866
5,600117.SH,20210805,4.21,4.39,4.18,4.35,4.26,0.09,2.1127,303792.29,130904.793
6,600117.SH,20210804,4.16,4.32,4.13,4.26,4.16,0.1,2.4038,336289.91,142929.678
7,600117.SH,20210803,4.25,4.44,4.13,4.16,4.16,0.0,0.0,430797.01,182771.959
8,600117.SH,20210802,4.31,4.31,4.15,4.16,4.31,-0.15,-3.4803,406057.11,170620.91
9,600117.SH,20210730,3.92,4.31,3.92,4.31,3.92,0.39,9.949,247510.8,104787.845
10,600117.SH,20210729,3.89,3.98,3.87,3.92,3.84,0.08,2.0833,130402.45,51251.355
11,600117.SH,20210728,4.0,4.02,3.77,3.84,4.0,-0.16,-4.0,186736.65,72103.786
12,600117.SH,20210727,4.13,4.23,4.0,4.0,4.14,-0.14,-3.3816,193680.1,79692.445
13,600117.SH,20210726,4.11,4.2,4.02,4.14,4.15,-0.01,-0.241,230722.98,95186.744
14,600117.SH,20210723,4.15,4.27,4.08,4.15,4.14,0.01,0.2415,272404.37,113663.949
15,600117.SH,20210722,4.02,4.2,4.0,4.14,4.04,0.1,2.4752,278367.03,114742.127
16,600117.SH,20210721,3.97,4.05,3.93,4.04,3.97,0.07,1.7632,165203.0,65991.109
17,600117.SH,20210720,3.96,3.99,3.85,3.97,3.99,-0.02,-0.5013,114184.1,44571.526
18,600117.SH,20210719,3.96,4.04,3.94,3.99,3.95,0.04,1.0127,198171.0,79309.09
19,600117.SH,20210716,3.89,4.05,3.89,3.95,3.94,0.01,0.2538,225248.51,89919.084
20,600117.SH,20210715,3.81,3.97,3.81,3.94,3.82,0.12,3.1414,218172.0,85229.759
21,600117.SH,20210714,3.88,3.91,3.81,3.82,3.88,-0.06,-1.5464,83193.1,32036.364
22,600117.SH,20210713,3.84,3.9,3.81,3.88,3.84,0.04,1.0417,124398.4,48047.559
23,600117.SH,20210712,3.86,3.95,3.84,3.84,3.85,-0.01,-0.2597,139238.1,54194.002
24,600117.SH,20210709,3.75,3.88,3.71,3.85,3.74,0.11,2.9412,141951.1,54149.075
25,600117.SH,20210708,3.78,3.8,3.73,3.74,3.8,-0.06,-1.5789,62090.98,23370.708
26,600117.SH,20210707,3.7,3.82,3.7,3.8,3.72,0.08,2.1505,116635.0,44036.589
27,600117.SH,20210706,3.69,3.76,3.68,3.72,3.71,0.01,0.2695,56172.0,20878.898
28,600117.SH,20210705,3.67,3.72,3.67,3.71,3.68,0.03,0.8152,52396.0,19412.056
29,600117.SH,20210702,3.74,3.75,3.67,3.68,3.75,-0.07,-1.8667,74344.01,27455.523
30,600117.SH,20210701,3.74,3.8,3.74,3.75,3.77,-0.02,-0.5305,50388.01,19000.47
