,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603938.SH,20210812,68.97,74.6,66.81,71.87,69.43,2.44,3.5143,95174.57,677498.031
1,603938.SH,20210811,66.36,71.0,66.36,69.43,66.36,3.07,4.6263,105162.17,723993.83
2,603938.SH,20210810,60.78,66.36,59.79,66.36,60.33,6.03,9.995,134144.6,866760.912
3,603938.SH,20210809,57.25,60.96,57.01,60.33,55.42,4.91,8.8596,144380.51,862448.228
4,603938.SH,20210806,51.0,55.42,51.0,55.42,50.38,5.04,10.004,75769.07,410479.513
5,603938.SH,20210805,46.6,50.38,46.6,50.38,45.8,4.58,10.0,50593.97,252502.354
6,603938.SH,20210804,43.5,46.66,43.13,45.8,43.13,2.67,6.1906,56525.0,257311.01
7,603938.SH,20210803,44.13,44.7,42.75,43.13,44.78,-1.65,-3.6847,32220.51,140366.65
8,603938.SH,20210802,45.3,45.41,42.36,44.78,45.42,-0.64,-1.4091,43569.57,191619.45
9,603938.SH,20210730,44.7,46.0,43.0,45.42,46.0,-0.58,-1.2609,56999.92,254587.704
10,603938.SH,20210729,45.3,47.37,44.47,46.0,43.64,2.36,5.4079,85175.53,389286.323
11,603938.SH,20210728,45.0,45.89,42.61,43.64,47.3,-3.66,-7.7378,62399.19,275798.484
12,603938.SH,20210727,53.18,53.57,47.3,47.3,52.55,-5.25,-9.9905,96310.4,475656.782
13,603938.SH,20210726,56.7,58.2,51.8,52.55,57.56,-5.01,-8.704,70197.1,379346.557
14,603938.SH,20210723,60.73,61.0,56.3,57.56,56.18,1.38,2.4564,79393.11,462569.948
15,603938.SH,20210722,53.0,56.18,52.3,56.18,51.07,5.11,10.0059,26454.2,145817.314
16,603938.SH,20210721,51.0,52.0,49.5,51.07,50.0,1.07,2.14,68170.96,347033.058
17,603938.SH,20210720,48.12,50.08,46.21,50.0,48.01,1.99,4.145,53372.83,258879.322
18,603938.SH,20210719,48.0,51.44,47.62,48.01,49.6,-1.59,-3.2056,58267.37,285259.042
19,603938.SH,20210716,49.24,53.01,49.24,49.6,49.53,0.07,0.1413,63590.84,323695.161
20,603938.SH,20210715,46.93,50.53,46.7,49.53,47.7,1.83,3.8365,60444.7,294385.355
21,603938.SH,20210714,50.1,52.85,47.18,47.7,48.71,-1.01,-2.0735,103987.6,520363.873
22,603938.SH,20210713,45.87,48.71,45.0,48.71,44.28,4.43,10.0045,58507.22,278442.146
23,603938.SH,20210712,49.0,49.92,42.21,44.28,46.9,-2.62,-5.5864,148447.72,672952.647
24,603938.SH,20210709,41.75,46.9,41.75,46.9,42.64,4.26,9.9906,93922.07,433085.664
25,603938.SH,20210708,41.5,44.05,41.12,42.64,41.9,0.74,1.7661,91544.35,390986.446
26,603938.SH,20210707,42.4,42.4,38.72,41.9,42.1,-0.2,-0.4751,104573.5,423014.242
27,603938.SH,20210706,45.0,45.99,40.51,42.1,43.56,-1.46,-3.3517,129977.62,553995.599
28,603938.SH,20210705,42.0,43.56,40.5,43.56,39.6,3.96,10.0,68432.58,291010.7
29,603938.SH,20210702,37.18,40.8,36.19,39.6,37.15,2.45,6.5949,123254.93,475434.481
30,603938.SH,20210701,36.8,37.15,33.32,37.15,33.77,3.38,10.0089,114859.9,421831.083
