,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600727.SH,20210812,9.57,9.85,9.3,9.84,9.5,0.34,3.5789,335412.23,322549.585
1,600727.SH,20210811,9.28,9.6,9.22,9.5,9.29,0.21,2.2605,279326.63,264441.291
2,600727.SH,20210810,9.4,9.4,9.12,9.29,9.41,-0.12,-1.2752,219413.36,203424.74
3,600727.SH,20210809,9.2,9.47,9.15,9.41,9.23,0.18,1.9502,240257.2,223919.647
4,600727.SH,20210806,9.01,9.43,8.89,9.23,9.01,0.22,2.4417,251219.67,230975.992
5,600727.SH,20210805,9.11,9.14,8.89,9.01,9.11,-0.1,-1.0977,161823.09,145827.045
6,600727.SH,20210804,8.91,9.14,8.88,9.11,8.91,0.2,2.2447,170514.98,154395.319
7,600727.SH,20210803,9.24,9.3,8.82,8.91,9.28,-0.37,-3.9871,223461.01,202382.233
8,600727.SH,20210802,9.12,9.35,9.03,9.28,9.16,0.12,1.31,194863.94,180370.611
9,600727.SH,20210730,9.53,9.56,8.95,9.16,9.52,-0.36,-3.7815,306426.6,282134.286
10,600727.SH,20210729,9.8,9.86,9.44,9.52,9.76,-0.24,-2.459,398990.61,383321.569
11,600727.SH,20210728,9.68,9.78,9.01,9.76,9.8,-0.04,-0.4082,245990.58,233973.513
12,600727.SH,20210727,10.34,10.65,9.76,9.8,10.25,-0.45,-4.3902,297577.01,303188.521
13,600727.SH,20210726,10.66,10.95,10.15,10.25,10.77,-0.52,-4.8282,309871.52,324272.424
14,600727.SH,20210723,10.5,11.29,10.32,10.77,10.38,0.39,3.7572,317143.01,346408.718
15,600727.SH,20210722,10.08,10.64,10.08,10.38,10.11,0.27,2.6706,289327.6,299218.659
16,600727.SH,20210721,10.14,10.2,9.91,10.11,10.0,0.11,1.1,204387.49,205363.639
17,600727.SH,20210720,9.8,10.06,9.68,10.0,10.11,-0.11,-1.088,236801.0,234825.108
18,600727.SH,20210719,9.93,10.52,9.87,10.11,9.93,0.18,1.8127,360937.41,367486.931
19,600727.SH,20210716,9.97,10.19,9.71,9.93,9.87,0.06,0.6079,336980.17,336819.771
20,600727.SH,20210715,9.98,10.37,9.59,9.87,10.02,-0.15,-1.497,466435.84,460068.839
21,600727.SH,20210714,9.32,10.26,9.3,10.02,9.33,0.69,7.3955,623182.11,618324.683
22,600727.SH,20210713,9.59,9.63,9.18,9.33,9.6,-0.27,-2.8125,328248.79,308689.606
23,600727.SH,20210712,8.79,9.6,8.76,9.6,8.73,0.87,9.9656,304023.59,284565.002
24,600727.SH,20210709,8.4,8.81,8.32,8.73,8.43,0.3,3.5587,193448.55,166307.486
25,600727.SH,20210708,8.42,8.5,8.37,8.43,8.43,0.0,0.0,131804.53,111074.386
26,600727.SH,20210707,8.26,8.48,8.23,8.43,8.34,0.09,1.0791,152578.17,128117.365
27,600727.SH,20210706,8.04,8.39,8.04,8.34,8.06,0.28,3.4739,195601.47,161571.049
28,600727.SH,20210705,7.76,8.07,7.74,8.06,7.77,0.29,3.7323,138317.11,110278.222
29,600727.SH,20210702,7.7,7.85,7.69,7.77,7.79,-0.02,-0.2567,80724.0,62827.151
30,600727.SH,20210701,8.2,8.2,7.77,7.79,8.2,-0.41,-5.0,187250.0,148173.235
