,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002233.SZ,20210812,10.21,10.28,10.18,10.25,10.2,0.05,0.4902,80150.65,82020.717
1,002233.SZ,20210811,10.22,10.35,10.18,10.2,10.26,-0.06,-0.5848,105017.76,107639.369
2,002233.SZ,20210810,10.2,10.27,10.02,10.26,10.27,-0.01,-0.0974,109019.4,110968.905
3,002233.SZ,20210809,9.95,10.36,9.93,10.27,9.97,0.3,3.009,158039.61,161670.065
4,002233.SZ,20210806,9.99,10.01,9.84,9.97,9.99,-0.02,-0.2002,72511.71,71930.451
5,002233.SZ,20210805,9.86,10.09,9.86,9.99,9.91,0.08,0.8073,108111.31,108046.357
6,002233.SZ,20210804,9.98,10.0,9.84,9.91,9.97,-0.06,-0.6018,91306.09,90331.38
7,002233.SZ,20210803,9.9,10.05,9.86,9.97,9.82,0.15,1.5275,165450.48,164800.848
8,002233.SZ,20210802,9.43,9.89,9.29,9.82,9.38,0.44,4.6908,165261.45,159447.009
9,002233.SZ,20210730,9.38,9.41,9.22,9.38,9.38,0.0,0.0,56999.27,53084.075
10,002233.SZ,20210729,9.43,9.48,9.35,9.38,9.35,0.03,0.3209,62717.51,58905.809
11,002233.SZ,20210728,9.51,9.52,9.33,9.35,9.52,-0.17,-1.7857,80542.04,75843.589
12,002233.SZ,20210727,9.77,9.85,9.51,9.52,9.77,-0.25,-2.5589,99327.84,95829.585
13,002233.SZ,20210726,9.99,9.99,9.72,9.77,10.0,-0.23,-2.3,92087.58,90491.967
14,002233.SZ,20210723,10.09,10.09,9.96,10.0,10.09,-0.09,-0.892,66005.34,66015.067
15,002233.SZ,20210722,9.98,10.12,9.88,10.09,9.99,0.1,1.001,75551.46,75904.045
16,002233.SZ,20210721,10.01,10.17,9.98,9.99,9.98,0.01,0.1002,94015.09,94645.571
17,002233.SZ,20210720,9.87,10.03,9.85,9.98,9.92,0.06,0.6048,60974.33,60477.272
18,002233.SZ,20210719,10.03,10.03,9.88,9.92,10.03,-0.11,-1.0967,77017.5,76386.667
19,002233.SZ,20210716,10.11,10.11,10.0,10.03,10.14,-0.11,-1.0848,77687.7,77992.979
20,002233.SZ,20210715,10.16,10.18,10.0,10.14,10.19,-0.05,-0.4907,96728.88,97484.073
21,002233.SZ,20210714,10.25,10.36,10.18,10.19,10.25,-0.06,-0.5854,63152.96,64496.89
22,002233.SZ,20210713,10.26,10.26,10.17,10.25,10.25,0.0,0.0,52801.8,53952.261
23,002233.SZ,20210712,10.29,10.33,10.23,10.25,10.25,0.0,0.0,62091.64,63734.152
24,002233.SZ,20210709,10.21,10.33,10.2,10.25,10.24,0.01,0.0977,43945.99,45028.938
25,002233.SZ,20210708,10.38,10.39,10.22,10.24,10.35,-0.11,-1.0628,64675.2,66327.877
26,002233.SZ,20210707,10.37,10.49,10.33,10.35,10.4,-0.05,-0.4808,69635.0,72295.885
27,002233.SZ,20210706,10.31,10.45,10.27,10.4,10.31,0.09,0.8729,67103.0,69724.976
28,002233.SZ,20210705,10.23,10.34,10.2,10.31,10.26,0.05,0.4873,67200.51,69182.757
29,002233.SZ,20210702,10.36,10.38,10.22,10.26,10.41,-0.15,-1.4409,71336.98,73335.065
30,002233.SZ,20210701,10.26,10.57,10.23,10.41,10.28,0.13,1.2646,108208.03,112679.708
