,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300963.SZ,20210812,31.38,31.38,30.6,30.75,31.38,-0.63,-2.0076,22532.17,69716.192
1,300963.SZ,20210811,31.03,31.78,31.03,31.38,31.38,0.0,0.0,24998.09,78481.694
2,300963.SZ,20210810,30.9,31.94,30.61,31.38,31.09,0.29,0.9328,27231.75,85309.281
3,300963.SZ,20210809,31.3,31.3,30.36,31.09,31.33,-0.24,-0.766,22185.14,68283.941
4,300963.SZ,20210806,30.74,31.86,30.2,31.33,31.04,0.29,0.9343,29550.72,92463.736
5,300963.SZ,20210805,30.3,31.89,30.3,31.04,30.29,0.75,2.4761,36605.83,114341.75
6,300963.SZ,20210804,29.8,30.35,29.51,30.29,29.79,0.5,1.6784,21547.68,64868.005
7,300963.SZ,20210803,30.6,30.75,29.76,29.79,30.6,-0.81,-2.6471,26526.7,79866.161
8,300963.SZ,20210802,30.25,30.97,29.6,30.6,30.05,0.55,1.8303,27727.42,84023.383
9,300963.SZ,20210730,29.42,30.3,29.19,30.05,29.74,0.31,1.0424,27376.1,81660.223
10,300963.SZ,20210729,29.56,30.18,29.32,29.74,29.42,0.32,1.0877,26826.15,79915.574
11,300963.SZ,20210728,32.51,32.74,27.0,29.42,33.0,-3.58,-10.8485,43213.25,130789.992
12,300963.SZ,20210727,35.31,35.65,33.0,33.0,35.74,-2.74,-7.6665,60011.49,204144.251
13,300963.SZ,20210726,35.29,36.49,34.78,35.74,35.46,0.28,0.7896,53020.75,189070.787
14,300963.SZ,20210723,35.11,36.63,35.03,35.46,35.16,0.3,0.8532,58818.38,209835.738
15,300963.SZ,20210722,35.0,37.68,34.67,35.16,35.53,-0.37,-1.0414,80019.75,286705.14
16,300963.SZ,20210721,34.81,36.25,34.0,35.53,34.31,1.22,3.5558,84099.36,295987.807
17,300963.SZ,20210720,32.6,34.48,32.51,34.31,32.97,1.34,4.0643,55090.15,186950.085
18,300963.SZ,20210719,32.34,33.61,32.21,32.97,32.69,0.28,0.8565,25771.39,85037.203
19,300963.SZ,20210716,34.05,34.19,31.52,32.69,33.96,-1.27,-3.7397,34398.65,113514.356
20,300963.SZ,20210715,32.46,34.14,31.03,33.96,32.95,1.01,3.0653,50900.83,167866.258
21,300963.SZ,20210714,34.14,34.8,32.95,32.95,34.14,-1.19,-3.4856,38679.54,129879.703
22,300963.SZ,20210713,32.7,35.53,32.39,34.14,32.7,1.44,4.4037,56656.24,191919.67
23,300963.SZ,20210712,32.58,33.5,32.33,32.7,32.84,-0.14,-0.4263,34033.4,111374.136
24,300963.SZ,20210709,31.7,33.56,31.51,32.84,31.98,0.86,2.6892,48649.38,159925.593
25,300963.SZ,20210708,31.91,32.7,31.7,31.98,31.99,-0.01,-0.0313,27953.35,89809.103
26,300963.SZ,20210707,31.48,32.9,31.39,31.99,31.84,0.15,0.4711,39388.09,127087.74
27,300963.SZ,20210706,31.2,32.0,30.6,31.84,31.2,0.64,2.0513,30794.47,96000.091
28,300963.SZ,20210705,30.86,31.76,30.86,31.2,31.37,-0.17,-0.5419,15742.0,49228.794
29,300963.SZ,20210702,31.5,32.0,30.7,31.37,31.38,-0.01,-0.0319,22757.79,71677.982
30,300963.SZ,20210701,31.0,31.85,30.71,31.38,31.0,0.38,1.2258,24308.69,75968.614
