,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600338.SH,20210812,35.0,40.54,34.64,40.54,36.85,3.69,10.0136,986058.91,3818235.388
1,600338.SH,20210811,32.88,36.85,32.78,36.85,33.5,3.35,10.0,1256686.84,4536493.204
2,600338.SH,20210810,34.45,37.5,31.34,33.5,34.69,-1.19,-3.4304,1323988.6,4570914.575
3,600338.SH,20210809,34.0,35.23,30.0,34.69,32.32,2.37,7.3329,1378126.52,4625817.018
4,600338.SH,20210806,29.47,32.32,29.47,32.32,29.38,2.94,10.0068,477426.14,1530053.437
5,600338.SH,20210805,26.81,29.82,26.65,29.38,27.42,1.96,7.1481,989200.99,2820429.166
6,600338.SH,20210804,24.77,27.72,24.1,27.42,25.21,2.21,8.7664,1007325.67,2646806.512
7,600338.SH,20210803,26.4,27.22,25.21,25.21,28.01,-2.8,-9.9964,699457.75,1811620.553
8,600338.SH,20210802,28.3,28.3,26.59,28.01,25.73,2.28,8.8613,1113861.47,3095074.754
9,600338.SH,20210730,25.51,26.57,24.37,25.73,24.24,1.49,6.1469,907977.19,2312835.054
10,600338.SH,20210729,23.54,24.8,23.3,24.24,22.95,1.29,5.6209,824144.6,1978211.082
11,600338.SH,20210728,23.5,24.22,22.91,22.95,25.45,-2.5,-9.8232,1078938.32,2512232.49
12,600338.SH,20210727,27.7,28.16,25.45,25.45,28.28,-2.83,-10.0071,723583.97,1918981.666
13,600338.SH,20210726,27.81,29.17,26.8,28.28,28.85,-0.57,-1.9757,818672.05,2284754.311
14,600338.SH,20210723,27.51,29.77,27.08,28.85,27.81,1.04,3.7397,932417.75,2660619.661
15,600338.SH,20210722,26.8,27.81,25.7,27.81,25.28,2.53,10.0079,588998.41,1581726.882
16,600338.SH,20210721,23.64,25.28,23.26,25.28,22.98,2.3,10.0087,517455.72,1269722.103
17,600338.SH,20210720,23.1,23.44,22.22,22.98,23.22,-0.24,-1.0336,655803.22,1496093.022
18,600338.SH,20210719,23.75,25.05,22.87,23.22,23.35,-0.13,-0.5567,1060784.18,2521930.088
19,600338.SH,20210716,21.92,24.11,21.81,23.35,21.92,1.43,6.5237,889723.19,2084212.691
20,600338.SH,20210715,21.22,22.6,19.89,21.92,20.68,1.24,5.9961,1155263.98,2425226.502
21,600338.SH,20210714,20.5,22.14,19.88,20.68,20.27,0.41,2.0227,1265005.41,2638404.498
22,600338.SH,20210713,19.53,20.27,19.53,20.27,18.43,1.84,9.9837,661773.32,1328309.993
23,600338.SH,20210712,17.05,18.43,16.73,18.43,16.75,1.68,10.0299,893340.46,1585134.853
24,600338.SH,20210709,16.05,17.0,15.88,16.75,15.93,0.82,5.1475,640290.22,1056610.438
25,600338.SH,20210708,15.92,16.69,15.78,15.93,16.06,-0.13,-0.8095,693503.74,1130787.132
26,600338.SH,20210707,15.0,16.29,14.9,16.06,15.2,0.86,5.6579,723368.21,1143789.642
27,600338.SH,20210706,15.47,15.87,14.87,15.2,15.49,-0.29,-1.8722,568053.38,870500.981
28,600338.SH,20210705,14.73,15.68,14.68,15.49,14.44,1.05,7.2715,700351.88,1073613.795
29,600338.SH,20210702,13.41,14.8,13.35,14.44,13.54,0.9,6.647,602421.65,856811.605
30,600338.SH,20210701,14.2,14.3,13.4,13.54,14.17,-0.63,-4.446,348063.55,480476.871
