a73,神3--涨停日期:20231113-持仓量20230901-20231110-中间值10.75--8周-换手率,49.5-流通市值,101.2亿,软件服务,国新健康**000503.SZ
a2,--海底捞  成功了--20231115--实体=7.94-持仓量20230901-20231110-中间值10.63--9周-换手率,87.7-流通市值,22.0亿,汽车配件,铁流股份**603926.SH
a2,--海底捞  成功了--20231115--实体=5.13-持仓量20230901-20231110-中间值3.24--7周-换手率,83.7-流通市值,22.4亿,装修装饰,全筑股份**603030.SH
a2,--海底捞  成功了--20231115--实体=5.13-持仓量20230901-20231110-中间值3.24--7周-换手率,83.7-流通市值,22.4亿,装修装饰,全筑股份**603030.SH
a2,--海底捞  成功了--20231115--实体=7.94-持仓量20230901-20231110-中间值10.63--9周-换手率,87.7-流通市值,22.0亿,汽车配件,铁流股份**603926.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值29.91--7周-换手率,214.9-流通市值,20.6亿,电器仪表,柯力传感**603662.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值6.16--7周-换手率,393.8-流通市值,41.0亿,化工原料,西陇科学**002584.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值7.85--8周-换手率,88.5-流通市值,24.7亿,环境保护,雪迪龙**002658.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值9.9--7周-换手率,415.5-流通市值,17.4亿,汽车配件,跃岭股份**002725.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值26.43--8周-换手率,111.2-流通市值,40.1亿,通信设备,美格智能**002881.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值4.23--7周-换手率,16.6-流通市值,191.1亿,普钢,杭钢股份**600126.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值15.21--7周-换手率,218.6-流通市值,20.9亿,软件服务,湘邮科技**600476.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值10.11--8周-换手率,260.3-流通市值,37.9亿,商贸代理,东方银星**600753.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值8.8--10周-换手率,63.5-流通市值,61.5亿,通信设备,南京熊猫**600775.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值13.5--7周-换手率,273.4-流通市值,19.5亿,电气设备,华体科技**603679.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值3.81--8周-换手率,206.9-流通市值,43.2亿,焦炭加工,云煤能源**600792.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值15.0--7周-换手率,166.6-流通市值,32.5亿,IT设备,雷柏科技**002577.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值44.21--7周-换手率,92.8-流通市值,38.2亿,专用机械,赛腾股份**603283.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值11.1--9周-换手率,48.9-流通市值,56.3亿,机械基件,福鞍股份**603315.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值5.84--8周-换手率,105.3-流通市值,28.4亿,汽车配件,迪生力**603335.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值28.5--7周-换手率,33.9-流通市值,41.6亿,化工原料,三美股份**603379.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值8.53--7周-换手率,380.2-流通市值,23.1亿,建筑工程,元成股份**603388.SH
a3,筹码突破--20231103-持仓量20230825-20231103-中间值7.8--8周-换手率,45.9-流通市值,27.0亿,电气设备,展鹏科技**603488.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值16.27--7周-换手率,165.8-流通市值,26.2亿,通信设备,淳中科技**603516.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值12.13--8周-换手率,81.1-流通市值,100.4亿,软件服务,南威软件**603636.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值23.9--7周-换手率,28.2-流通市值,111.0亿,汽车配件,爱柯迪**600933.SH
a3,筹码突破--20231115-持仓量20230901-20231110-中间值6.95--9周-换手率,187.5-流通市值,29.1亿,汽车配件,中原内配**002448.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值7.23--10周-换手率,183.7-流通市值,104.2亿,环境保护,金圆股份**000546.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值4.26--9周-换手率,32.1-流通市值,70.4亿,电气设备,拓日新能**002218.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值17.04--10周-换手率,93.0-流通市值,72.2亿,汽车整车,江铃汽车**000550.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值12.36--8周-换手率,506.6-流通市值,37.3亿,化学制药,通化金马**000766.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值2.97--9周-换手率,168.8-流通市值,32.0亿,化学制药,景峰医药**000908.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值5.98--7周-换手率,97.3-流通市值,26.5亿,乳制品,皇氏集团**002329.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值3.96--7周-换手率,28.8-流通市值,123.4亿,特种钢,沙钢股份**002075.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值2.93--7周-换手率,59.7-流通市值,59.9亿,电气设备,贤丰控股**002141.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值6.59--8周-换手率,45.6-流通市值,45.1亿,影视音像,天威视讯**002238.SZ
a3,筹码突破--20231115-持仓量20230901-20231110-中间值16.13--8周-换手率,195.5-流通市值,43.6亿,IT设备,漫步者**002351.SZ
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值6.64--9周-换手率,258.8-流通市值,20.0亿,通信设备,奥维通信**002231.SZ
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值6.55--7周-换手率,229.6-流通市值,25.8亿,元器件,新亚制程**002388.SZ
a4,--短线强庄股成功了--20231110,软件服务,天融信**002212.SZ,,
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值45.9--9周-换手率,12.5-流通市值,44.4亿,百货,安德利**603031.SH
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值6.42--9周-换手率,101.4-流通市值,18.2亿,纺织,如意集团**002193.SZ
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值4.62--7周-换手率,47.8-流通市值,46.6亿,出版业,粤传媒**002181.SZ
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值9.03--7周-换手率,280.7-流通市值,49.0亿,化纤,华西股份**000936.SZ
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值9.7--9周-换手率,49.3-流通市值,73.8亿,汽车配件,航天科技**000901.SZ
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值6.86--8周-换手率,37.7-流通市值,28.6亿,化工机械,蓝科高新**601798.SH
a4,--短线强庄股成功了--20231110,专用机械,光电股份**600184.SH,,
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值6.42--8周-换手率,387.2-流通市值,23.0亿,广告包装,盛通股份**002599.SZ
a4,--短线强庄股成功了--20231110,机械基件,宝馨科技**002514.SZ,,
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值16.88--7周-换手率,321.5-流通市值,27.8亿,元器件,京泉华**002885.SZ
a4,--短线强庄股成功了--20231110,机床制造,日发精机**002520.SZ,,
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值4.23--7周-换手率,16.6-流通市值,191.1亿,普钢,杭钢股份**600126.SH
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值3.7--7周-换手率,42.5-流通市值,42.1亿,铝,闽发铝业**002578.SZ
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值5.63--10周-换手率,81.8-流通市值,46.2亿,多元金融,仁东控股**002647.SZ
a4,--短线强庄股成功了--20231110-持仓量20230901-20231110-中间值16.13--8周-换手率,195.5-流通市值,43.6亿,IT设备,漫步者**002351.SZ
a6,神 1--涨停板日期:20231011--20231115,IT设备,威创股份**002308.SZ,,
a6,神 1--涨停板日期:20231020--20231115-持仓量20230901-20231110-中间值7.23--10周-换手率,183.7-流通市值,104.2亿,环境保护,金圆股份**000546.SZ
a6,神 1--涨停板日期:20231012--20231115,汽车配件,隆基机械**002363.SZ,,
a6,神 1--涨停板日期:20231025--20231115-持仓量20230901-20231110-中间值3.75--7周-换手率,62.6-流通市值,51.4亿,广告包装,中锐股份**002374.SZ
a6,神 1--涨停板日期:20231020--20231115,化工机械,赛象科技**002337.SZ,,
a6,神 1--涨停板日期:20231011--20231115,电气设备,可立克**002782.SZ,,
a71,神2--涨停板日期20230927 ----20231115,专用机械,银宝山新**002786.SZ,,
a71,神2--涨停板日期20231016 ----20231115,软件服务,中科金财**002657.SZ,,
a71,神2--涨停板日期20231108 ----20231115-持仓量20230901-20231110-中间值6.16--7周-换手率,393.8-流通市值,41.0亿,化工原料,西陇科学**002584.SZ
a72,神2pro--涨停板日期20231030--20231115-持仓量20230901-20231110-中间值44.21--7周-换手率,92.8-流通市值,38.2亿,专用机械,赛腾股份**603283.SH
a72,神2pro--涨停板日期20231031--20231115-持仓量20230901-20231110-中间值3.25--8周-换手率,84.9-流通市值,44.2亿,百货,友阿股份**002277.SZ
a72,神2pro--涨停板日期20231101--20231115-持仓量20230901-20231110-中间值4.64--8周-换手率,85.3-流通市值,32.5亿,化工原料,宝莫股份**002476.SZ
a72,神2pro--涨停板日期20231103--20231115-持仓量20230901-20231110-中间值37.04--8周-换手率,455.9-流通市值,20.3亿,机械基件,中大力德**002896.SZ
a72,神2pro--涨停板日期20231025--20231115-持仓量20230901-20231110-中间值16.27--7周-换手率,165.8-流通市值,26.2亿,通信设备,淳中科技**603516.SH
a72,神2pro--涨停板日期20231024--20231115-持仓量20230901-20231110-中间值8.21--7周-换手率,218.3-流通市值,58.8亿,软件服务,金财互联**002530.SZ
a72,神2pro--涨停板日期20231026--20231115-持仓量20230901-20231110-中间值11.32--9周-换手率,66.0-流通市值,96.1亿,生物制药,仙琚制药**002332.SZ
a72,神2pro--涨停板日期20231108--20231115-持仓量20230901-20231110-中间值6.16--7周-换手率,393.8-流通市值,41.0亿,化工原料,西陇科学**002584.SZ
a72,神2pro--涨停板日期20231103--20231115,电气设备,科士达**002518.SZ,,
a73,神3--涨停日期:20231113-持仓量20230901-20231110-中间值4.62--7周-换手率,47.8-流通市值,46.6亿,出版业,粤传媒**002181.SZ
b8,龙战于野--20231113-持仓量20230901-20231110-中间值2.97--9周-换手率,168.8-流通市值,32.0亿,化学制药,景峰医药**000908.SZ
b8,龙战于野--20231113-持仓量20230901-20231110-中间值3.81--8周-换手率,206.9-流通市值,43.2亿,焦炭加工,云煤能源**600792.SH
b8,龙战于野--20231113-持仓量20230901-20231110-中间值5.84--8周-换手率,105.3-流通市值,28.4亿,汽车配件,迪生力**603335.SH
