,trade_date,open,close,high,low
349,20241110,7.38,7.78,7.89,7.29
348,20241103,7.51,7.35,7.72,7.19
347,20241027,7.46,7.52,7.54,7.33
346,20241020,7.4,7.44,7.66,7.24
345,20241013,8.6,7.41,8.6,7.36
344,20241006,7.57,7.83,7.88,7.38
343,20240929,6.4,7.28,7.33,6.37
342,20240922,6.35,6.39,6.44,6.18
341,20240915,6.33,6.32,6.46,6.24
340,20240908,6.69,6.32,6.74,6.13
339,20240901,6.6,6.71,6.78,6.58
338,20240825,7.15,6.62,7.24,6.46
337,20240818,7.17,7.16,7.24,7.13
336,20240811,7.18,7.17,7.34,7.07
335,20240804,6.98,7.16,7.27,6.92
334,20240728,7.22,6.99,7.24,6.82
333,20240721,7.35,7.25,7.38,7.11
332,20240714,7.35,7.37,7.44,7.1
331,20240707,7.23,7.36,7.47,7.21
330,20240630,7.37,7.24,7.38,7.09
329,20240623,7.78,7.4,7.82,7.37
328,20240616,7.9,7.83,7.97,7.67
327,20240609,8.1,7.94,8.14,7.81
326,20240602,8.2,8.13,8.29,8.08
325,20240526,8.26,8.19,8.57,8.15
324,20240519,8.34,8.23,8.47,8.09
323,20240512,8.17,8.42,8.53,8.14
322,20240505,7.93,8.1,8.18,7.92
321,20240428,8.4,7.93,8.45,7.81
320,20240421,8.27,8.43,8.45,7.99
319,20240414,8.26,8.23,8.63,8.22
318,20240407,8.01,8.23,8.26,7.98
317,20240331,7.59,7.97,7.99,7.51
316,20240324,7.61,7.64,7.86,7.54
315,20240317,7.35,7.57,7.68,7.34
314,20240310,7.46,7.4,7.48,7.28
313,20240303,7.39,7.49,7.71,7.14
312,20240225,7.23,7.39,7.5,7.16
311,20240211,6.99,7.16,7.18,6.22
310,20240204,7.88,7.03,7.92,6.83
309,20240128,7.83,8.04,8.1,7.19
308,20240121,8.18,7.86,8.33,7.71
307,20240114,8.15,8.19,8.31,7.97
306,20240107,8.21,8.18,8.37,8.16
305,20231231,7.98,8.21,8.24,7.9
304,20231224,8.37,7.96,8.42,7.89
303,20231217,8.51,8.41,8.57,8.32
302,20231210,8.61,8.55,8.77,8.49
301,20231203,8.63,8.61,8.72,8.56
300,20231126,8.63,8.66,8.67,8.49
299,20231119,8.6,8.63,8.77,8.57
298,20231112,8.65,8.59,8.77,8.55
297,20231105,8.6,8.65,8.97,8.55
296,20231029,8.32,8.6,8.64,8.08
295,20231022,8.55,8.37,8.74,8.26
294,20231015,9.08,8.58,9.18,8.55
293,20231001,8.93,9.13,9.33,8.87
292,20230924,8.78,8.98,9.13,8.49
291,20230917,8.81,8.81,8.88,8.68
290,20230910,9.14,8.76,9.29,8.66
289,20230903,9.31,9.23,9.33,8.96
288,20230827,8.73,8.82,9.09,8.57
287,20230820,8.97,8.77,9.25,8.76
286,20230813,9.04,9.0,9.38,8.99
285,20230806,9.12,9.02,9.26,8.92
284,20230730,9.24,9.08,9.31,8.98
283,20230723,9.07,9.24,9.61,9.0
282,20230716,8.57,9.1,9.35,8.52
281,20230709,8.42,8.57,8.63,8.36
280,20230702,8.13,8.36,8.4,7.97
279,20230625,8.33,8.16,8.46,8.15
278,20230618,8.45,8.32,8.5,8.25
277,20230611,8.3,8.47,8.5,8.14
276,20230604,8.07,8.25,8.43,7.93
