,trade_date,open,close,high,low
349,20241110,33.2,33.63,34.4,32.4
348,20241103,32.66,32.65,33.56,31.75
347,20241027,32.34,32.65,33.68,31.5
346,20241020,32.03,32.34,33.64,31.48
345,20241013,34.9,32.04,34.91,31.6
344,20241006,30.3,31.75,31.94,29.57
343,20240929,26.52,29.41,29.91,25.52
342,20240922,29.81,26.72,30.16,26.49
341,20240915,31.35,29.81,31.84,29.52
340,20240908,30.41,31.3,32.11,29.76
339,20240901,31.82,30.42,32.73,30.21
338,20240825,30.95,32.01,32.51,30.65
337,20240818,30.17,31.01,31.45,30.09
336,20240811,30.64,30.34,31.73,30.26
335,20240804,30.65,30.8,31.4,28.3
334,20240728,31.86,30.57,32.43,30.06
333,20240721,31.75,31.78,32.27,30.96
332,20240714,30.86,31.99,32.34,29.85
331,20240707,30.06,30.86,31.0,28.83
330,20240630,31.15,30.09,31.22,29.94
329,20240623,32.14,31.28,32.44,30.36
328,20240616,31.67,32.1,32.62,31.48
327,20240609,31.36,31.64,33.33,31.21
326,20240602,32.49,31.76,32.74,31.67
325,20240526,32.5,32.41,33.46,31.97
324,20240519,33.59,32.6,34.33,32.18
323,20240512,33.46,33.59,34.37,32.34
322,20240505,31.37,32.87,33.54,31.17
321,20240428,28.25,31.37,31.54,28.11
320,20240421,28.83,28.36,29.43,28.08
319,20240414,29.04,28.82,29.91,27.97
318,20240407,29.39,29.07,29.82,28.64
317,20240331,29.14,29.58,29.77,28.54
316,20240324,29.04,29.26,29.92,28.77
315,20240317,26.32,29.03,30.19,25.81
314,20240310,26.59,26.34,27.87,25.77
313,20240303,24.74,26.6,26.85,24.7
312,20240225,25.76,24.71,25.85,24.21
311,20240211,21.82,25.34,26.89,20.92
310,20240204,23.67,21.97,23.85,21.48
309,20240128,24.57,23.39,24.61,23.05
308,20240121,25.74,24.5,26.5,23.97
307,20240114,26.8,25.75,26.89,25.71
306,20240107,28.11,26.73,28.59,26.63
305,20231231,27.62,28.13,28.4,27.12
304,20231224,27.8,27.75,28.64,27.5
303,20231217,27.4,28.06,28.61,27.04
302,20231210,27.4,27.39,27.87,26.56
301,20231203,27.66,27.52,28.27,27.06
300,20231126,26.41,27.43,27.5,26.24
299,20231119,26.74,26.24,26.91,25.82
298,20231112,26.56,26.79,28.08,26.55
297,20231105,26.43,26.09,27.26,26.03
296,20231029,24.51,26.56,26.91,23.58
295,20231022,28.23,26.15,28.3,26.05
294,20231015,28.24,28.17,28.61,27.8
293,20231001,27.31,28.23,28.55,27.3
292,20230924,27.4,27.19,28.3,26.88
291,20230917,25.36,27.5,27.79,25.29
290,20230910,25.83,25.1,26.19,24.85
289,20230903,27.9,25.83,28.27,25.66
288,20230827,25.57,26.59,27.0,25.18
287,20230820,25.37,25.81,26.82,25.11
286,20230813,25.42,24.99,25.52,24.15
285,20230806,27.78,25.44,27.89,25.37
284,20230730,26.76,27.75,28.47,26.61
283,20230723,27.31,26.98,27.37,26.34
282,20230716,27.73,27.46,27.95,26.95
281,20230709,28.86,27.71,28.94,26.74
280,20230702,27.92,28.74,29.34,27.8
279,20230625,29.16,28.06,29.85,27.94
278,20230618,29.06,29.18,29.75,28.14
277,20230611,29.93,29.15,30.07,28.08
276,20230604,31.85,29.84,32.22,29.24
275,20230528,30.92,31.97,32.19,29.83
274,20230521,29.05,30.92,31.31,28.93
273,20230514,29.89,29.03,30.7,28.87
272,20230507,30.34,29.88,31.11,29.51
