,trade_date,open,close,high,low
331,20240707,9.79,9.71,10.24,9.34
330,20240630,9.84,9.84,10.27,9.29
329,20240623,10.14,9.9,10.33,9.44
328,20240616,10.1,10.18,11.32,9.51
327,20240609,11.17,9.99,11.42,9.02
326,20240602,11.21,11.15,11.39,10.89
325,20240526,11.94,11.21,12.27,11.13
324,20240519,11.25,11.84,12.45,10.92
323,20240512,11.11,11.33,11.65,11.07
322,20240505,10.33,10.99,11.16,10.33
321,20240428,9.57,10.23,10.43,9.14
320,20240421,10.88,9.62,10.94,8.78
319,20240414,11.56,10.96,11.66,10.53
318,20240407,11.36,11.54,11.82,11.2
317,20240331,11.18,11.25,11.65,10.88
316,20240324,10.85,11.22,11.59,10.84
315,20240317,10.32,10.89,12.08,10.25
314,20240310,10.15,10.42,10.42,9.64
313,20240303,10.24,10.12,11.53,9.03
312,20240225,8.09,10.15,10.23,7.97
311,20240211,10.58,8.09,10.59,7.04
310,20240204,13.8,10.66,14.1,10.3
309,20240128,13.73,13.82,14.13,12.22
308,20240121,14.53,13.73,15.0,13.56
307,20240114,14.92,14.55,14.97,14.34
306,20240107,14.56,14.52,15.25,14.42
305,20231231,14.46,14.52,14.61,13.78
304,20231224,14.46,14.46,14.92,14.23
303,20231217,13.97,14.5,14.62,13.83
302,20231210,14.59,14.06,14.92,13.97
301,20231203,14.08,14.58,15.47,13.95
300,20231126,14.2,14.12,15.55,14.07
299,20231119,13.99,14.13,14.28,13.93
298,20231112,13.95,14.02,14.08,13.71
297,20231105,13.37,13.81,13.97,13.19
296,20231029,12.57,13.37,13.69,12.0
295,20231022,12.75,12.7,13.13,12.56
294,20231015,13.6,12.74,13.63,12.67
293,20231001,13.45,13.52,13.72,13.1
292,20230924,13.31,13.43,13.53,12.9
291,20230917,13.39,13.04,13.46,12.8
290,20230910,13.49,13.39,13.99,13.32
289,20230903,12.68,13.36,13.59,12.51
288,20230827,12.68,12.12,13.0,12.04
287,20230820,12.66,12.77,13.19,12.19
286,20230813,14.9,12.73,15.31,12.42
285,20230806,13.19,14.5,14.78,12.82
284,20230730,12.68,13.19,13.66,12.6
283,20230723,12.44,12.59,12.95,12.28
282,20230716,12.87,12.49,12.91,12.43
281,20230709,12.58,12.74,12.96,12.53
280,20230702,11.35,12.49,12.58,11.08
279,20230625,11.7,11.41,11.81,11.3
278,20230618,12.0,11.73,12.18,11.51
277,20230611,11.96,12.01,12.63,11.88
276,20230604,11.97,11.92,12.19,11.65
275,20230528,11.74,11.92,12.01,11.72
274,20230521,11.83,11.84,12.09,11.57
273,20230514,11.88,11.74,12.13,11.51
272,20230507,11.49,11.86,12.12,11.28
271,20230430,11.21,11.48,12.33,10.67
270,20230423,11.8,11.3,12.02,11.2
269,20230416,12.05,11.8,12.32,11.41
268,20230409,12.43,12.1,12.56,11.13
267,20230402,12.82,12.41,12.94,11.86
266,20230326,13.1,12.89,13.49,12.55
265,20230319,12.85,13.1,13.57,12.46
264,20230312,13.0,12.9,13.39,12.52
263,20230305,12.87,12.87,13.24,12.07
262,20230226,12.71,12.85,12.98,12.57
261,20230219,12.85,12.71,13.14,12.36
260,20230212,12.94,12.85,13.05,12.52
259,20230205,11.78,12.99,13.09,11.78
258,20230122,11.44,11.71,12.0,11.2
257,20230115,11.69,11.38,11.96,11.32
256,20230108,11.16,11.56,11.87,11.16
255,20230101,11.59,11.56,11.9,11.2
254,20221225,12.25,11.59,12.49,11.2
253,20221218,12.2,12.34,12.9,12.0
252,20221211,12.3,12.23,12.48,11.82
251,20221204,11.96,12.25,12.42,11.71
250,20221127,12.25,12.01,12.37,11.71
249,20221120,12.04,12.27,12.44,12.0
248,20221113,11.77,11.96,12.21,11.53
247,20221106,10.88,11.71,11.82,10.83
246,20221030,11.47,10.95,11.56,10.62
245,20221023,10.77,11.48,11.62,10.65
244,20221016,10.25,10.73,10.98,9.85
243,20221002,11.53,10.25,11.77,10.25
242,20220925,10.68,11.73,11.79,10.4
241,20220918,11.46,10.74,11.68,10.74
240,20220911,11.43,11.44,11.65,11.15
239,20220904,10.71,11.45,11.48,10.65
238,20220828,13.46,10.86,14.33,10.6
237,20220821,11.9,13.03,14.52,11.76
236,20220814,11.87,11.9,12.07,11.55
235,20220807,11.25,11.86,11.95,10.73
234,20220731,11.01,11.19,11.46,10.83
233,20220724,10.11,11.01,11.17,10.11
232,20220717,10.6,10.16,10.64,10.1
231,20220710,10.59,10.46,10.77,10.1
230,20220703,10.47,10.57,11.0,10.31
229,20220626,10.16,10.44,10.58,10.12
228,20220619,10.23,10.16,10.4,9.8
227,20220612,10.45,10.24,10.66,10.02
226,20220605,10.67,10.38,10.75,10.12
225,20220529,10.57,10.62,10.78,10.05
224,20220522,10.64,10.58,10.83,10.18
223,20220515,9.66,10.5,10.65,9.53
222,20220508,9.53,9.54,9.86,9.38
221,20220501,10.25,9.53,10.31,8.98
220,20220424,11.93,10.46,12.08,10.28
219,20220417,14.7,12.11,16.68,11.95
218,20220410,12.08,14.18,14.18,11.96
217,20220403,12.36,11.96,13.01,11.71
216,20220327,12.46,12.7,12.7,11.45
215,20220320,11.83,12.29,12.89,10.97
214,20220313,11.58,11.99,12.76,11.26
213,20220306,11.38,11.66,12.0,10.97
212,20220227,11.67,11.38,11.95,11.05
211,20220220,11.0,11.74,12.27,11.0
210,20220213,10.15,10.66,11.58,9.68
209,20220130,11.39,10.56,13.03,10.56
208,20220123,10.82,11.32,11.68,10.58
207,20220116,10.47,10.73,11.32,10.34
206,20220109,10.5,10.44,11.12,10.39
205,20220102,10.18,10.47,10.59,10.0
204,20211226,10.28,10.06,10.59,10.05
203,20211219,9.9,10.3,10.83,9.84
202,20211212,9.86,9.9,10.04,9.66
201,20211205,9.66,9.86,10.02,9.43
200,20211128,9.54,9.75,9.84,9.35
199,20211121,9.45,9.74,10.43,9.2
198,20211114,8.95,9.31,9.36,8.91
197,20211107,8.87,8.95,9.1,8.62
196,20211031,9.16,8.88,9.23,8.67
195,20211024,9.2,9.15,9.66,9.09
194,20211017,10.42,9.44,10.42,9.32
193,20211010,10.0,10.43,10.43,9.98
192,20211003,10.01,9.86,10.43,9.37
191,20210926,9.97,9.98,10.69,9.82
190,20210919,10.37,10.11,10.57,9.98
189,20210912,10.35,10.43,11.27,10.13
188,20210905,10.54,10.24,10.82,9.76
187,20210829,9.86,10.54,10.68,9.73
186,20210822,9.51,9.9,9.95,9.49
185,20210815,9.18,9.5,9.59,9.12
184,20210808,9.04,9.09,9.31,8.89
183,20210801,9.3,8.99,9.33,8.7
182,20210725,9.28,9.31,9.51,9.1
181,20210718,9.53,9.33,9.82,9.3
180,20210711,9.32,9.42,9.64,9.24
179,20210704,9.62,9.34,9.8,8.57
178,20210627,9.62,9.61,9.99,9.56
177,20210620,9.75,9.61,9.79,9.47
176,20210613,9.55,9.75,9.89,9.39
175,20210606,9.11,9.49,9.72,9.11
174,20210530,9.12,9.14,10.1,9.03
173,20210523,9.37,9.09,9.37,8.9
172,20210516,9.3,9.37,9.44,9.12
171,20210509,9.16,9.35,9.51,8.96
170,20210502,9.69,9.17,10.13,8.78
169,20210425,9.93,9.75,10.18,9.66
