,trade_date,open,close,high,low
246,20241110,11.42,11.64,11.9,11.24
245,20241103,11.35,11.36,11.66,11.11
244,20241027,10.38,11.21,11.37,10.27
243,20241020,10.95,10.33,11.09,10.0
242,20241013,12.94,10.86,12.94,10.8
241,20241006,11.32,11.76,11.86,11.03
240,20240929,9.28,10.79,10.79,9.26
239,20240922,8.89,9.28,9.6,8.8
238,20240915,9.2,8.86,9.38,8.86
237,20240908,9.97,9.19,10.01,9.19
236,20240901,10.32,10.01,10.39,9.6
235,20240825,10.07,10.3,10.39,9.95
234,20240818,10.19,10.06,10.31,9.99
233,20240811,10.5,10.19,10.7,10.18
232,20240804,10.83,10.55,10.91,10.16
231,20240728,10.57,10.75,10.89,10.01
230,20240721,10.45,10.56,10.62,10.3
229,20240714,10.76,10.5,10.78,9.57
228,20240707,10.98,10.7,11.38,10.56
227,20240630,10.77,11.05,11.29,10.5
226,20240623,11.05,10.75,11.18,10.6
225,20240616,11.4,11.13,11.63,10.97
224,20240609,11.6,11.62,11.7,11.33
223,20240602,12.17,11.46,12.19,11.44
222,20240526,12.41,12.2,12.68,12.04
221,20240519,12.71,12.3,12.79,12.01
220,20240512,11.92,12.78,12.82,11.72
219,20240505,11.58,11.66,12.01,11.44
218,20240428,11.72,11.65,12.65,11.25
217,20240421,10.46,11.78,12.16,10.46
216,20240414,10.89,10.25,10.91,10.2
215,20240407,10.54,10.92,11.21,10.44
214,20240331,9.49,10.54,10.63,9.48
213,20240324,9.93,9.52,10.1,9.42
212,20240317,9.54,9.95,10.22,9.52
211,20240310,9.78,9.55,9.89,9.53
210,20240303,9.74,9.79,9.99,9.53
209,20240225,9.61,9.76,9.93,9.47
208,20240211,8.78,9.52,9.61,8.31
207,20240204,9.24,8.83,9.62,8.57
206,20240128,8.77,9.34,9.5,8.4
205,20240121,9.19,8.8,9.32,8.53
204,20240114,9.24,9.2,9.35,8.94
203,20240107,9.63,9.25,9.71,9.23
202,20231231,9.35,9.61,9.72,9.24
201,20231224,9.75,9.39,9.79,9.25
200,20231217,9.77,9.8,10.05,9.48
199,20231210,10.62,9.85,10.65,9.82
198,20231203,11.09,10.65,11.13,10.57
197,20231126,11.12,11.14,11.44,11.02
196,20231119,11.44,11.12,11.54,11.05
195,20231112,11.49,11.38,11.66,11.27
194,20231105,11.4,11.47,11.51,11.09
193,20231029,12.22,11.39,12.29,11.18
192,20231022,12.8,12.28,12.99,12.23
191,20231015,13.17,12.79,13.65,12.7
190,20231001,13.69,13.2,13.76,13.18
189,20230924,13.63,13.7,13.81,13.44
188,20230917,13.88,13.67,14.03,13.58
187,20230910,14.16,13.87,14.36,13.77
186,20230903,13.91,14.05,14.25,13.57
185,20230827,13.94,13.55,14.06,13.42
184,20230820,13.93,13.98,14.25,13.85
183,20230813,14.24,14.0,14.5,13.96
182,20230806,14.64,14.25,14.84,14.14
181,20230730,13.66,14.56,14.65,13.51
180,20230723,13.44,13.66,13.8,13.2
179,20230716,13.2,13.44,13.8,13.16
178,20230709,13.84,13.14,13.98,13.08
177,20230702,14.03,13.84,14.15,13.7
176,20230625,14.26,14.13,14.32,14.05
175,20230618,13.55,14.27,14.4,13.4
174,20230611,13.49,13.62,13.85,13.31
173,20230604,13.28,13.49,13.62,12.93
172,20230528,13.7,13.27,13.97,12.89
171,20230521,13.57,13.71,13.82,13.5
170,20230514,14.29,13.55,14.57,13.48
169,20230507,13.62,14.22,14.37,13.55
168,20230430,13.81,13.73,14.01,13.19
167,20230423,13.92,13.83,15.54,13.28
166,20230416,14.34,13.99,14.67,13.87
165,20230409,13.8,14.34,14.36,13.68
164,20230402,14.03,13.76,14.03,13.49
163,20230326,13.68,13.98,14.39,13.37
162,20230319,13.79,13.62,13.99,13.5
161,20230312,14.8,13.82,14.85,13.76
160,20230305,14.41,14.7,14.88,14.17
159,20230226,14.1,14.41,14.84,14.1
158,20230219,13.95,14.05,14.78,13.93
157,20230212,13.68,14.0,14.11,13.61
156,20230205,14.05,13.86,14.28,13.71
155,20230122,13.7,13.89,13.95,13.58
154,20230115,13.3,13.7,13.71,13.22
153,20230108,12.9,13.19,13.35,12.73
152,20210103,19.55,19.96,20.52,19.07
151,20201227,17.33,18.88,18.88,16.96
150,20201220,15.53,17.37,17.8,15.29
149,20201206,17.24,16.68,17.34,16.4
148,20201129,17.6,17.19,18.72,16.16
147,20201122,17.17,17.55,18.18,17.12
146,20201115,14.58,17.23,17.41,14.55
145,20201108,13.82,14.51,15.3,13.71
144,20201101,14.45,13.95,14.45,13.4
143,20201025,15.32,14.43,15.47,14.26
142,20201018,15.53,15.32,16.28,15.06
141,20201011,14.94,15.41,15.7,14.87
140,20201004,14.97,14.44,15.08,14.37
139,20200927,15.89,14.72,16.12,14.61
138,20200920,14.45,15.89,15.95,14.25
137,20200913,15.0,14.31,16.05,13.36
136,20200906,14.72,14.96,15.28,14.28
135,20200830,14.57,14.71,15.47,14.1
134,20200823,13.15,14.4,14.75,12.82
133,20200816,12.91,12.84,13.54,12.33
132,20200809,13.98,13.02,14.1,12.46
131,20200802,12.51,13.84,14.3,11.68
130,20200726,11.15,11.75,12.26,11.15
129,20200719,9.75,10.9,10.92,9.74
128,20200712,9.89,9.79,10.4,9.66
127,20200705,9.33,9.7,9.96,9.03
126,20200628,9.41,9.38,9.83,9.28
125,20200621,9.5,9.43,9.57,9.25
124,20200614,8.92,9.53,10.06,8.9
123,20200607,8.9,8.85,9.16,8.81
122,20200531,8.88,8.83,9.24,8.63
121,20200524,9.017000000000001,8.89,9.4483,8.7034
120,20200517,8.5564,8.9386,9.1248,8.5564
119,20200510,8.4878,8.5172,8.772,8.478
118,20200503,8.0271,8.625,8.625,7.8311
117,20200426,8.3604,8.1153,8.4584,7.9585
116,20200419,8.1055,8.3309,8.5074,8.0075
115,20200412,7.9291,8.1839,8.3898,7.8311
114,20200405,7.9879,7.7821,8.0271,7.6743
113,20200329,7.6449,8.1447,8.2525,7.3704
112,20200322,8.3506,7.8507,8.3506,7.5077
111,20200315,9.3111,8.3407,9.3209,7.9389
110,20200308,9.213,9.4581,9.9481,9.0954
109,20200301,9.9285,9.1934,9.9285,8.968
108,20200223,9.9971,9.9873,10.1834,9.8599
107,20200216,9.4581,9.9971,10.203,9.3699
106,20200209,8.821,9.5757,9.8599,8.821
105,20200126,10.7322,9.8011,11.1537,9.6541
104,20200119,10.6832,10.7518,11.3497,10.595
103,20200112,10.5852,10.6538,10.7812,10.35
102,20200105,10.6636,10.7812,11.0753,10.448
101,20191229,10.0069,10.448,10.6244,9.8305
100,20191222,9.8403,10.0069,10.3304,9.7129
99,20191215,9.2327,9.8011,9.9971,9.1738
98,20191208,8.9092,9.164,9.2327,8.772
97,20191201,9.1934,8.8504,9.6149,8.7328
96,20191124,8.722999999999999,9.1738,9.4091,8.6446
95,20191117,8.8112,8.722999999999999,8.919,8.429
94,20191110,7.9879,8.8112,9.0954,7.9781
93,20191103,7.9879,8.0075,8.0271,7.7331
