,trade_date,open,close,high,low
332,20240714,5.46,5.29,5.46,5.29
331,20240707,5.51,5.5,5.67,5.32
330,20240630,5.51,5.53,5.62,5.38
329,20240623,5.86,5.56,5.9,5.53
328,20240616,5.93,5.91,5.94,5.81
327,20240609,6.44,5.95,6.45,5.74
326,20240602,6.46,6.5,6.58,6.39
325,20240526,6.6,6.46,6.64,6.43
324,20240519,6.61,6.65,6.88,6.49
323,20240512,6.65,6.65,6.83,6.55
322,20240505,6.5,6.61,6.72,6.41
321,20240428,6.84,6.71,6.98,6.67
320,20240421,6.78,6.78,6.93,6.24
319,20240414,6.94,6.81,7.1,6.65
318,20240407,6.73,7.01,7.17,6.7
317,20240331,6.98,6.73,7.05,6.53
316,20240324,6.68,7.0,7.26,6.64
315,20240317,6.36,6.69,6.92,6.32
314,20240310,6.51,6.38,6.79,6.26
313,20240303,6.34,6.55,7.08,6.23
312,20240225,5.87,6.3,6.32,5.84
311,20240211,5.8,5.84,5.91,4.96
310,20240204,7.44,5.87,7.52,5.64
309,20240128,7.94,7.44,7.95,6.82
308,20240121,7.38,8.19,8.8,7.29
307,20240114,7.34,7.48,8.04,7.27
306,20240107,7.18,7.35,7.46,7.12
305,20231231,7.13,7.17,7.17,6.82
304,20231224,7.28,7.13,7.31,6.97
303,20231217,7.13,7.29,7.53,7.07
302,20231210,7.42,7.15,7.44,7.13
301,20231203,7.3,7.41,7.44,7.25
300,20231126,7.35,7.33,7.48,7.27
299,20231119,7.22,7.4,7.53,7.17
298,20231112,7.13,7.2,7.29,7.1
297,20231105,7.03,7.12,7.13,6.95
296,20231029,6.87,7.07,7.09,6.61
295,20231022,7.18,6.86,7.28,6.83
294,20231015,7.4,7.2,7.45,7.2
293,20231001,7.47,7.41,7.51,7.25
292,20230924,7.39,7.49,7.51,7.28
291,20230917,7.42,7.44,7.6,7.33
290,20230910,7.55,7.42,7.67,7.39
289,20230903,7.61,7.58,7.65,7.32
288,20230827,7.68,7.28,7.76,7.26
287,20230820,7.66,7.68,7.81,7.55
286,20230813,7.83,7.68,8.22,7.67
285,20230806,7.89,7.88,8.24,7.82
284,20230730,7.84,7.82,7.88,7.67
283,20230723,7.72,7.84,7.89,7.61
282,20230716,7.85,7.68,7.88,7.64
281,20230709,7.78,7.85,8.03,7.67
280,20230702,7.2,7.78,8.12,6.97
279,20230625,7.44,7.23,7.44,7.2
278,20230618,7.19,7.44,7.53,7.08
