,trade_date,open,close,high,low
346,20241020,3.67,3.91,3.99,3.63
345,20241013,4.38,3.64,4.38,3.6
344,20241006,3.88,3.99,4.04,3.69
343,20240929,3.14,3.71,3.77,3.13
342,20240922,3.13,3.17,3.22,2.97
341,20240915,3.14,3.1,3.29,3.04
340,20240908,3.26,3.14,3.29,3.11
339,20240901,3.07,3.25,3.3,3.05
338,20240825,3.28,3.03,3.29,3.03
337,20240818,3.35,3.26,3.38,3.22
336,20240811,3.23,3.35,3.44,3.21
335,20240804,3.13,3.26,3.34,3.07
334,20240728,3.05,3.13,3.24,2.99
333,20240721,3.28,3.07,3.3,2.98
332,20240714,3.29,3.27,3.42,2.87
331,20240707,3.29,3.3,3.45,3.19
330,20240630,3.28,3.26,3.43,3.12
329,20240623,3.43,3.31,3.53,3.29
328,20240616,3.47,3.44,3.58,3.32
327,20240609,3.93,3.45,3.93,3.19
326,20240602,4.07,3.86,4.07,3.84
325,20240526,4.49,4.01,4.49,3.98
324,20240519,4.15,4.55,4.61,3.9
323,20240512,4.05,4.09,4.2,3.96
322,20240505,3.76,4.01,4.08,3.76
321,20240428,3.52,3.74,3.83,3.41
320,20240421,4.08,3.55,4.13,3.37
319,20240414,4.68,4.13,4.73,4.08
318,20240407,4.55,4.72,5.02,4.54
317,20240331,4.7,4.56,4.96,4.54
316,20240324,4.48,4.77,5.07,4.42
315,20240317,4.12,4.45,4.47,4.1
314,20240310,4.31,4.13,4.45,3.99
313,20240303,4.41,4.3,4.76,3.96
312,20240225,3.59,4.35,4.37,3.58
311,20240211,4.53,3.57,4.56,3.07
310,20240204,6.23,4.58,6.36,4.46
309,20240128,6.38,6.23,6.43,5.49
308,20240121,6.78,6.41,6.99,6.36
307,20240114,6.69,6.75,6.95,6.56
306,20240107,6.56,6.69,6.83,6.53
305,20231231,6.56,6.55,6.64,6.27
304,20231224,6.68,6.56,6.75,6.47
303,20231217,6.46,6.68,6.73,6.4
302,20231210,6.77,6.5,6.79,6.49
301,20231203,6.85,6.71,6.89,6.65
300,20231126,6.72,6.88,7.0,6.69
299,20231119,6.61,6.73,6.82,6.59
298,20231112,6.57,6.58,6.67,6.46
297,20231105,6.42,6.53,6.57,6.36
296,20231029,6.07,6.42,6.43,5.9
295,20231022,6.32,6.14,6.4,6.04
294,20231015,6.66,6.31,6.73,6.3
293,20231001,6.75,6.68,6.8,6.55
292,20230924,6.55,6.77,6.85,6.45
291,20230917,6.83,6.52,6.94,6.46
290,20230910,6.89,6.92,8.19,6.8
289,20230903,6.63,6.77,6.99,6.53
288,20230827,6.77,6.4,6.92,6.36
287,20230820,6.92,6.76,7.01,6.75
286,20230813,7.26,6.93,7.29,6.91
285,20230806,7.79,7.22,7.79,7.19
284,20230730,7.25,7.67,7.73,7.15
283,20230723,6.95,7.24,7.32,6.9
282,20230716,6.95,6.98,7.22,6.88
281,20230709,6.82,6.75,6.99,6.7
280,20230702,6.38,6.77,7.1,6.25
279,20230625,6.74,6.39,6.74,6.38
278,20230618,6.65,6.74,6.9,6.46
277,20230611,6.93,6.61,6.97,6.57
276,20230604,6.74,6.94,6.95,6.51
275,20230528,6.75,6.69,6.82,6.56
274,20230521,6.86,6.75,6.93,6.65
273,20230514,7.01,6.86,7.05,6.81
272,20230507,6.97,6.97,7.04,6.87
271,20230430,6.72,6.92,6.95,6.46
270,20230423,7.21,6.67,7.3,6.66
269,20230416,7.48,7.21,7.61,7.13
268,20230409,7.7,7.54,7.86,7.37
267,20230402,7.95,7.69,7.96,7.49
266,20230326,7.6,7.95,8.2,7.54
265,20230319,8.03,7.51,8.06,7.49
264,20230312,8.8,7.99,8.83,7.99
263,20230305,8.77,8.8,9.19,8.52
262,20230226,8.25,8.77,9.12,8.25
261,20230219,8.45,8.28,8.86,8.22
260,20230212,8.33,8.54,9.08,8.2
259,20230205,8.08,8.38,8.64,7.77
258,20230122,8.6,8.06,8.7,8.01
257,20230115,8.44,8.6,8.85,8.16
256,20230108,7.51,8.4,8.55,7.51
255,20230101,8.0,7.55,8.18,7.47
254,20221225,8.44,8.08,8.82,7.98
253,20221218,8.18,8.48,8.75,8.14
252,20221211,8.03,8.28,8.35,7.81
251,20221204,7.63,8.03,8.14,7.48
250,20221127,7.56,7.63,7.74,7.27
249,20221120,7.7,7.57,8.09,7.4
248,20221113,7.02,7.42,7.56,6.97
247,20221106,6.5,6.94,6.98,6.3
246,20221030,6.92,6.57,7.0,6.52
245,20221023,7.05,6.92,7.22,6.92
244,20221016,7.07,7.09,7.14,6.63
243,20221002,7.33,7.01,7.35,6.92
242,20220925,7.81,7.36,7.83,7.28
241,20220918,7.88,7.78,8.36,7.73
240,20220911,7.76,7.87,7.92,7.66
239,20220904,7.67,7.76,8.07,7.51
238,20220828,8.1,7.69,8.11,7.66
237,20220821,8.16,8.09,8.33,8.05
236,20220814,8.18,8.17,8.35,7.97
235,20220807,8.26,8.22,8.29,7.79
234,20220731,7.95,8.25,8.35,7.86
233,20220724,7.73,7.96,8.17,7.73
232,20220717,8.57,7.72,8.58,7.61
231,20220710,9.24,8.57,9.29,8.53
230,20220703,8.79,9.23,9.69,8.77
229,20220626,9.38,8.74,10.05,8.53
228,20220619,9.06,9.14,9.39,8.95
227,20220612,9.14,9.1,9.53,8.93
226,20220605,9.23,9.14,10.24,8.83
225,20220529,8.94,9.24,9.25,8.83
224,20220522,8.66,8.98,9.0,8.49
223,20220515,8.39,8.56,8.74,8.26
222,20220508,8.35,8.32,8.76,8.19
221,20220501,9.26,8.47,9.39,7.89
220,20220424,10.64,9.87,10.65,9.6
219,20220417,10.93,10.72,11.02,10.48
218,20220410,10.66,10.94,11.28,10.66
217,20220403,10.33,10.6,10.86,9.89
216,20220327,10.76,10.37,11.25,10.35
215,20220320,11.06,10.69,11.21,9.82
214,20220313,12.24,11.19,12.32,10.58
213,20220306,12.32,12.34,12.6,11.86
212,20220227,12.84,12.35,12.95,12.14
211,20220220,12.78,12.86,13.0,12.56
210,20220213,12.72,12.77,13.18,12.42
209,20220130,14.02,12.8,14.12,12.53
208,20220123,13.96,14.09,15.16,13.86
207,20220116,14.46,13.96,15.06,13.92
206,20220109,14.48,14.6,15.16,14.45
205,20220102,14.23,14.55,14.67,14.08
204,20211226,14.02,14.23,14.55,13.73
203,20211219,14.62,14.07,14.78,14.06
202,20211212,13.35,14.65,15.54,13.34
201,20211205,13.52,13.36,13.68,13.18
200,20211128,14.03,13.78,14.31,13.73
199,20211121,13.9,14.08,14.62,13.73
198,20211114,13.51,13.93,14.34,13.16
197,20211107,12.32,13.5,13.77,12.1
196,20211031,13.67,12.45,14.0,12.23
195,20211024,12.99,14.2,14.47,12.63
194,20211017,13.24,13.03,13.4,12.83
193,20211010,12.9,13.2,13.27,12.9
192,20211003,13.21,12.88,13.23,12.53
191,20210926,12.92,13.12,13.77,12.73
190,20210919,14.5,13.2,14.52,13.0
189,20210912,14.84,14.5,14.93,14.22
188,20210905,13.31,14.79,14.86,12.27
