,trade_date,open,close,high,low
332,20240714,6.89,6.75,6.91,6.74
331,20240707,7.15,6.89,7.24,6.78
330,20240630,7.35,7.17,7.35,7.01
329,20240623,7.92,7.39,8.1,7.37
328,20240616,7.86,7.96,8.02,7.72
327,20240609,8.41,7.87,8.45,7.77
326,20240602,8.2,8.42,8.75,8.14
325,20240526,8.51,8.2,8.57,8.13
324,20240519,8.55,8.54,9.01,8.39
323,20240512,8.43,8.66,8.8,8.4
322,20240505,8.63,8.3,8.85,8.25
321,20240428,8.27,8.63,8.65,8.15
320,20240421,8.53,8.35,8.72,7.94
319,20240414,9.11,8.53,9.18,8.41
318,20240407,9.12,9.08,9.5,9.06
317,20240331,9.31,9.12,9.36,8.79
316,20240324,9.32,9.28,9.52,9.2
315,20240317,8.93,9.22,9.29,8.93
314,20240310,8.96,8.91,9.22,8.78
313,20240303,8.65,9.02,9.11,8.31
312,20240225,8.27,8.52,8.61,8.09
311,20240211,7.28,8.17,8.25,6.67
310,20240204,8.81,7.41,8.85,7.13
309,20240128,8.87,8.74,8.89,8.14
308,20240121,9.41,8.9,9.62,8.82
307,20240114,9.78,9.43,9.8,9.11
306,20240107,10.15,9.74,10.25,9.68
305,20231231,9.72,10.16,10.16,9.45
304,20231224,10.0,9.75,10.01,9.54
303,20231217,9.94,9.99,10.32,9.83
302,20231210,10.18,9.94,10.28,9.94
301,20231203,10.41,10.26,10.8,10.12
300,20231126,10.88,10.42,10.95,10.41
299,20231119,10.73,10.85,10.88,10.57
298,20231112,10.68,10.75,10.96,10.61
297,20231105,10.33,10.62,10.76,10.26
296,20231029,10.34,10.39,10.43,9.79
295,20231022,10.86,10.34,10.9,10.15
294,20231015,10.79,10.87,11.33,10.75
293,20231001,10.28,10.57,10.66,10.0
292,20230924,10.29,10.32,10.58,10.08
291,20230917,10.38,10.35,10.98,10.27
290,20230910,10.4,10.36,10.66,10.25
289,20230903,10.52,10.37,10.8,10.04
288,20230827,10.53,9.9,10.61,9.82
287,20230820,10.39,10.58,10.84,10.24
286,20230813,11.14,10.44,11.38,10.44
285,20230806,10.74,11.19,11.43,10.6
284,20230730,10.98,10.69,11.35,10.6
283,20230723,11.15,11.04,11.4,10.81
282,20230716,11.44,11.3,11.98,11.21
281,20230709,12.18,11.44,12.28,11.37
280,20230702,11.28,12.04,12.3,10.87
279,20230625,12.52,11.35,12.9,11.35
278,20230618,11.86,12.52,12.7,11.8
277,20230611,12.32,11.86,12.47,11.49
276,20230604,12.09,12.17,12.59,11.85
275,20230528,13.86,12.09,14.24,11.58
274,20230521,11.93,13.69,14.7,11.93
273,20230514,11.0,12.16,13.09,10.74
272,20230507,10.88,10.77,11.32,10.7
271,20230430,9.21,10.66,10.66,8.87
270,20230423,10.3,9.23,10.44,9.21
269,20230416,9.8,10.15,10.26,9.68
268,20230409,10.06,9.8,10.3,9.69
267,20230402,9.85,10.05,10.19,9.81
266,20230326,9.48,9.81,9.85,9.39
265,20230319,10.1,9.42,10.28,9.38
264,20230312,10.52,10.12,10.83,10.01
263,20230305,10.15,10.41,10.78,10.1
262,20230226,10.28,10.18,10.43,9.91
261,20230219,9.38,10.28,11.22,9.36
260,20230212,9.61,9.36,9.74,9.2
259,20230205,8.96,9.07,9.29,8.93
258,20230122,8.62,8.8,8.82,8.57
257,20230115,8.55,8.6,8.81,8.48
256,20230108,8.16,8.54,8.66,8.15
255,20230101,8.05,8.25,8.46,8.05
254,20221225,8.58,8.05,8.6,7.98
253,20221218,8.71,8.58,8.86,8.53
252,20221211,9.35,8.72,9.36,8.68
251,20221204,8.88,9.29,9.33,8.79
250,20221127,9.13,8.97,9.53,8.78
249,20221120,9.61,9.18,9.71,8.92
248,20221113,10.05,9.64,10.14,9.64
247,20221106,9.16,10.07,10.26,8.91
246,20221030,9.98,9.37,10.54,9.37
245,20221023,9.08,9.88,9.95,9.02
244,20221016,8.44,9.14,9.34,8.17
243,20221002,8.75,8.34,9.0,8.34
242,20220925,8.8,8.85,9.1,8.63
241,20220918,9.89,8.76,10.06,8.75
240,20220911,9.73,9.83,10.33,9.56
239,20220904,10.01,9.73,10.43,9.41
238,20220828,11.5,10.2,11.7,9.95
237,20220821,10.68,11.39,12.1,10.66
236,20220814,10.84,10.8,12.22,10.45
235,20220807,9.32,10.42,10.63,9.18
234,20220731,8.91,9.07,9.17,8.38
233,20220724,8.58,8.87,9.2,8.51
232,20220717,8.2,8.58,8.79,7.97
231,20220710,7.68,7.94,8.19,7.54
230,20220703,7.91,7.68,8.21,7.66
229,20220626,7.79,7.86,8.1,7.62
228,20220619,7.18,7.74,7.83,7.14
227,20220612,7.3,7.24,7.42,7.0
226,20220605,6.88,7.29,7.38,6.83
225,20220529,6.99,6.84,7.07,6.67
224,20220522,6.71,6.84,6.86,6.54
223,20220515,6.36,6.69,6.78,6.35
222,20220508,6.46,6.39,6.68,6.33
221,20220501,6.42,6.49,6.59,5.89
220,20220424,6.42,6.52,6.84,6.24
219,20220417,6.66,6.44,6.72,6.38
218,20220410,6.81,6.65,6.94,6.57
217,20220403,6.86,6.81,6.92,6.72
216,20220327,7.08,6.92,7.21,6.91
215,20220320,7.23,7.07,7.3,6.63
214,20220313,7.62,7.3,7.63,6.7
213,20220306,7.87,7.58,8.0,7.56
212,20220227,7.77,7.89,8.29,7.71
211,20220220,7.46,7.78,7.8,7.39
210,20220213,7.59,7.5,7.83,7.46
209,20220130,8.93,7.45,9.05,7.35
208,20220123,8.55,8.71,9.4,8.53
207,20220116,8.47,8.5,8.78,8.17
206,20220109,9.05,8.49,9.12,8.31
205,20220102,8.74,8.96,9.17,8.69
204,20211226,9.62,8.73,9.88,8.21
203,20211219,8.49,9.57,9.57,8.35
202,20211212,9.08,8.43,9.21,8.32
201,20211205,9.02,9.12,9.68,8.88
200,20211128,9.24,9.12,9.49,8.91
199,20211121,9.36,9.24,9.6,9.05
198,20211114,8.4,9.42,9.69,8.33
197,20211107,6.95,8.44,8.96,6.94
196,20211031,6.75,6.99,7.14,6.68
195,20211024,7.06,6.74,7.12,6.72
194,20211017,7.3,7.07,7.34,6.99
193,20211010,7.34,7.29,7.39,7.16
