,trade_date,open,close,high,low
247,20241110,9.59,10.34,10.74,9.59
246,20241103,9.32,9.58,9.71,9.28
245,20241027,9.25,9.3,9.51,9.15
244,20241020,9.2,9.21,9.45,9.02
243,20241013,10.58,8.92,10.63,8.85
242,20241006,9.27,9.67,9.73,9.06
241,20240929,8.1,8.98,8.99,8.09
240,20240922,8.01,8.1,8.24,7.91
239,20240915,8.38,8.01,8.38,7.92
238,20240908,8.52,8.4,8.7,8.4
237,20240901,8.52,8.56,8.63,8.3
236,20240825,8.86,8.48,8.98,8.46
235,20240818,8.97,8.9,9.04,8.83
234,20240811,9.22,8.91,9.37,8.9
233,20240804,9.53,9.22,9.6,9.15
232,20240728,9.69,9.54,10.06,9.39
231,20240721,9.68,9.69,9.88,9.49
230,20240714,9.92,9.73,10.25,9.7
229,20240707,9.85,9.85,10.33,9.75
228,20240630,9.7,9.89,9.98,9.39
227,20240623,9.89,9.69,9.99,9.56
226,20240616,10.19,9.97,10.3,9.94
225,20240609,9.8,10.23,10.31,9.68
224,20240602,9.82,9.84,10.44,9.64
223,20240526,9.16,9.86,10.17,9.1
222,20240519,9.37,9.14,9.48,9.02
221,20240512,9.1,9.33,9.35,8.97
220,20240505,8.96,9.0,9.11,8.86
219,20240428,8.87,8.85,8.98,8.54
218,20240421,8.96,8.87,9.12,8.78
217,20240414,8.61,8.93,9.2,8.59
216,20240407,8.56,8.61,8.66,8.51
215,20240331,8.3,8.5,8.5,8.19
214,20240324,8.47,8.33,8.61,8.28
213,20240317,8.54,8.47,8.67,8.33
212,20240310,8.2,8.53,8.62,8.14
211,20240303,8.21,8.19,8.34,8.03
210,20240225,8.28,8.21,8.28,8.02
209,20240211,7.45,8.14,8.36,7.06
208,20240204,7.93,7.48,8.21,7.26
207,20240128,7.72,7.95,8.03,7.21
206,20240121,8.13,7.69,8.22,7.5
205,20240114,8.34,8.19,8.37,7.97
204,20240107,8.28,8.36,8.5,8.28
203,20231231,8.35,8.29,8.35,8.11
202,20231224,8.44,8.35,8.47,8.23
201,20231217,8.49,8.46,8.61,8.37
200,20231210,8.63,8.51,8.65,8.39
199,20231203,8.63,8.62,8.67,8.48
198,20231126,8.84,8.63,8.85,8.6
197,20231119,8.69,8.83,8.91,8.59
196,20231112,8.6,8.67,8.68,8.47
195,20231105,8.59,8.58,8.65,8.48
194,20231029,8.37,8.6,8.61,8.17
193,20231022,8.49,8.4,8.82,8.33
192,20231015,8.69,8.52,8.7,8.45
191,20231001,8.89,8.69,8.91,8.57
190,20230924,8.98,8.9,9.08,8.82
189,20230917,9.03,8.99,9.12,8.95
188,20230910,8.82,9.0,9.08,8.68
187,20230903,9.46,8.81,9.46,8.8
186,20230827,9.52,9.01,9.57,8.88
185,20230820,9.67,9.55,9.82,9.48
184,20230813,10.03,9.71,10.06,9.7
183,20230806,9.99,10.05,10.2,9.95
182,20230730,10.01,10.0,10.14,9.75
181,20230723,10.37,10.01,10.41,9.93
180,20230716,10.93,10.35,11.0,10.31
179,20230709,10.55,10.74,10.8,10.51
178,20230702,10.32,10.55,11.02,10.29
177,20230625,10.49,10.39,10.69,10.24
176,20230618,10.87,10.5,10.97,10.3
175,20230611,11.07,10.88,11.26,10.48
174,20230604,10.65,11.06,11.71,10.55
173,20230528,10.64,10.66,11.23,10.3
172,20230521,11.34,10.58,11.48,10.45
171,20230514,10.44,11.14,11.52,10.42
170,20230507,10.16,10.47,10.64,10.13
169,20230430,9.72,10.22,10.39,9.72
168,20230423,10.26,9.75,10.37,9.69
167,20230416,9.66,10.28,10.34,9.66
166,20230409,9.7,9.66,9.75,9.52
165,20230402,9.82,9.7,9.84,9.39
164,20230326,10.22,9.8,10.29,9.67
163,20230319,9.91,10.22,10.38,9.9
162,20230312,10.28,9.91,10.68,9.87
161,20230305,9.8,10.27,10.28,9.71
160,20230226,10.01,9.84,10.13,9.75
159,20230219,10.72,10.02,10.85,9.92
158,20230212,10.18,10.52,10.79,9.98
157,20230205,9.67,10.2,10.27,9.52
156,20230122,9.41,9.59,9.65,9.24
155,20230115,10.35,9.39,10.4,9.31
154,20230108,9.85,10.34,10.7,9.82
153,20210103,7.4,7.12,7.53,7.1
152,20201227,7.21,7.34,7.49,7.05
151,20201220,7.05,7.25,7.41,6.95
150,20201213,7.48,7.08,7.49,7.0
149,20201206,7.52,7.46,7.62,7.38
148,20201129,7.3,7.54,7.58,7.27
147,20201122,7.16,7.3,7.33,7.15
146,20201115,7.22,7.14,7.34,7.12
145,20201108,7.12,7.21,7.25,7.11
144,20201101,7.43,7.15,7.46,7.12
143,20201025,7.67,7.43,7.7,7.41
142,20201018,7.64,7.64,7.72,7.59
141,20201011,7.59,7.62,7.67,7.52
140,20201004,7.44,7.51,7.6,7.4
139,20200927,7.71,7.44,7.73,7.44
138,20200920,7.58,7.68,7.73,7.52
137,20200913,7.5,7.57,7.67,7.48
136,20200906,7.68,7.55,7.75,7.43
135,20200830,7.82,7.68,7.98,7.6
134,20200823,7.84,7.8,8.2,7.71
133,20200816,7.63,7.83,7.85,7.43
132,20200809,7.86,7.63,7.98,7.59
131,20200802,7.56,7.85,7.94,7.46
130,20200726,7.64,7.54,7.81,7.4
129,20200719,7.94,7.58,8.13,7.51
128,20200712,7.81,7.93,8.35,7.81
127,20200705,7.41,7.78,7.87,7.31
126,20200628,7.38,7.4,7.56,7.28
125,20200621,7.15,7.39,7.43,7.02
124,20200614,7.5,7.14,7.5,7.12
123,20200607,7.33,7.45,7.55,7.33
122,20200531,7.1936,7.33,7.4393,7.1936
121,20200524,7.2624,7.2526,7.4688,7.1739999999999995
120,20200517,7.2624,7.2624,7.3214,7.0855
119,20200510,7.115,7.2624,7.3115,7.1052
118,20200503,7.1248,7.2329,7.2624,6.9479
117,20200426,7.4393,7.1248,7.4491,7.1052
116,20200419,7.3312,7.4491,7.6162,7.3115
115,20200412,7.1543,7.3509,7.4491,7.1052
114,20200405,6.9774,7.0953,7.0953,6.8595
113,20200329,7.3312,6.9774,7.7145,6.8791
112,20200322,7.1052,7.3312,7.3902,6.9086
111,20200315,7.1641,7.0659,7.2133,6.7612
110,20200308,6.9185,7.2034,7.2722,6.9185
109,20200301,7.2624,6.9185,7.3115,6.888999999999999
108,20200223,7.0364,7.2821,7.3607,7.0069
107,20200216,6.9872,6.9971,7.1052,6.8791
106,20200209,6.5942,6.9872,6.9971,6.2895
105,20200126,7.685,7.3312,7.8226,7.2722
104,20200119,7.8521,7.685,8.0191,7.6653
103,20200112,7.9012,7.8324,8.0289,7.8029
102,20200105,7.8422,7.9503,8.0093,7.6948
101,20191229,7.7833,7.8422,7.9110000000000005,7.6162
100,20191222,7.5376,7.8324,7.8815,7.5179
99,20191215,7.4295,7.4983,7.5867,7.4
98,20191208,7.2526,7.459,7.459,7.1936
97,20191201,7.1739999999999995,7.2428,7.2526,7.0757
96,20191124,6.9774,7.1347,7.2133,6.7907
95,20191117,7.2624,6.9676,7.6162,6.9283
94,20191110,7.3115,7.2329,7.3509,7.2034
93,20191103,7.744,7.3017,7.8226,7.2034
92,20191027,7.8914,7.744,8.0584,7.6948
91,20191020,7.9602,7.8914,8.1076,7.8815
90,20191013,7.7538,7.9405,7.9602,7.7538
89,20191006,7.8521,7.7538,7.8914,7.7538
88,20190929,7.9995,7.8521,7.9995,7.8324
87,20190922,8.0093,7.9995,8.1076,7.9012
86,20190915,7.9995,7.9995,8.0486,7.9503
85,20190908,7.8127,7.97,8.0289,7.7636
84,20190901,8.1469,7.7931,8.1469,7.7046
83,20190825,8.6088,8.2058,8.6284,8.0683
82,20190818,8.4712,8.5301,8.6677,8.4613
81,20190811,8.5007,8.4712,8.5989,8.255
80,20190804,8.5301,8.5105,8.707,8.4122
79,20190728,8.4712,8.5301,8.5989,8.3532
78,20190721,8.4319,8.4712,8.6284,8.2845
77,20190714,8.5498,8.4417,8.6677,8.2451
76,20190707,8.5989,8.5793,8.8348,8.4613
75,20190630,8.4122,8.5301,8.7365,8.2157
74,20190623,8.1272,8.3336,8.4319,8.0584
73,20190616,7.9648,8.1272,8.4283,7.8512
72,20190609,7.8607,7.9458,8.0594,7.8323
71,20190602,7.7945,7.8512,7.9458,7.7756
70,20190526,7.7661,7.803999999999999,7.9458,7.6621
69,20190519,7.8512,7.7661,7.9837,7.6715
68,20190512,7.9931,7.8512,7.9931,7.5958
67,20190505,8.3621,8.1445,8.4566,8.0215
66,20190428,8.8256,8.3621,8.8634,8.3621
65,20190421,9.1945,8.8256,9.412,8.6931
64,20190414,8.9202,9.081,9.081,8.6553
63,20190407,8.5702,8.9202,9.0242,8.5512
62,20190331,8.712,8.5418,8.8161,8.2391
61,20190324,8.5039,8.8161,8.8918,8.3715
60,20190317,8.1256,8.5134,9.2134,8.0877
59,20190310,8.4472,8.1256,8.6742,8.1161
58,20190303,8.2958,8.4661,8.607999999999999,8.2958
57,20190224,8.3053,8.2958,8.4566,8.1823
56,20190217,8.0026,8.3148,8.5607,7.9553
55,20190203,7.9269,7.9837,8.2769,7.8985
