,trade_date,open,close,high,low
235,20241110,6.34,6.57,6.75,6.26
234,20241103,6.55,6.31,6.65,6.23
233,20241027,6.39,6.51,6.53,6.21
232,20241020,6.49,6.33,6.56,6.13
231,20241013,7.7,6.5,7.71,6.43
230,20241006,6.62,7.01,7.04,6.58
229,20240929,5.47,6.4,6.48,5.44
228,20240922,5.54,5.5,5.64,5.36
227,20240915,5.85,5.5,5.86,5.5
226,20240908,6.07,5.86,6.09,5.81
225,20240901,6.15,6.08,6.23,5.66
224,20240825,6.15,6.19,6.33,6.07
223,20240818,6.33,6.16,6.36,5.98
222,20240811,6.25,6.36,6.53,6.21
221,20240804,6.6,6.29,6.6,6.06
220,20240728,7.33,6.59,7.37,6.51
219,20240721,7.64,7.34,7.71,7.3
218,20240714,7.19,7.69,7.75,7.08
217,20240707,7.07,7.19,7.29,6.96
216,20240630,6.89,7.09,7.18,6.79
215,20240623,6.89,6.96,7.08,6.82
214,20240616,6.98,6.9,7.04,6.71
213,20240609,7.06,6.96,7.12,6.88
212,20240602,7.22,7.08,7.32,7.07
211,20240526,7.52,7.22,7.6,7.21
210,20240519,7.52,7.5,7.62,7.35
209,20240512,7.5,7.54,7.72,7.46
208,20240505,7.28,7.39,7.44,7.05
207,20240428,6.98,6.95,7.03,6.65
206,20240421,6.76,6.86,6.93,6.58
205,20240414,6.88,6.76,6.97,6.66
204,20240407,6.47,6.86,6.92,6.47
203,20240331,6.36,6.46,6.48,6.27
202,20240324,6.64,6.38,6.69,6.38
201,20240317,6.72,6.64,6.78,6.54
200,20240310,6.82,6.75,6.82,6.58
199,20240303,6.8,6.8,6.9,6.64
198,20240225,7.49,6.84,7.49,6.77
197,20240211,6.07,7.39,7.85,5.9
196,20240204,6.52,6.09,6.57,6.02
195,20240128,6.47,6.51,6.58,6.03
194,20240121,6.68,6.49,6.72,6.36
193,20240114,6.63,6.68,6.73,6.43
192,20240107,6.63,6.64,6.78,6.6
191,20231231,6.58,6.63,6.69,6.54
190,20231224,6.56,6.6,6.75,6.47
189,20231217,6.58,6.56,6.81,6.48
188,20231210,6.69,6.59,6.79,6.54
187,20231203,6.83,6.7,6.89,6.67
186,20231126,6.92,6.85,6.98,6.81
