,trade_date,open,close,high,low
329,20240714,16.03,18.37,18.54,15.79
328,20240707,16.49,16.15,17.15,15.74
327,20240630,16.45,16.59,17.55,16.02
326,20240623,17.98,16.47,18.36,16.36
325,20240616,18.63,18.07,18.83,17.97
324,20240609,19.31,18.81,19.64,18.61
323,20240602,19.66,19.21,20.26,19.09
322,20240526,19.62,19.7,20.32,19.35
321,20240519,18.84,19.88,20.55,18.72
320,20240512,18.29,18.79,19.15,17.82
319,20240505,18.36,18.07,18.39,17.38
318,20240428,17.55,18.19,18.67,16.86
317,20240421,17.24,17.57,18.13,15.66
316,20240414,17.18,17.39,17.63,16.53
315,20240407,16.44,17.18,17.61,16.36
314,20240331,16.15,16.34,16.45,15.55
313,20240324,16.21,16.25,16.57,16.14
312,20240317,16.45,16.31,16.77,15.72
311,20240310,15.62,16.47,16.74,15.49
310,20240303,15.26,15.69,16.66,14.82
309,20240225,13.34,14.95,14.97,12.96
308,20240211,11.67,13.17,13.67,10.9
307,20240204,13.57,11.94,13.63,11.31
306,20240128,13.76,13.65,13.91,12.64
305,20240121,13.82,13.8,14.62,13.58
304,20240114,13.9,13.9,14.16,13.58
303,20240107,13.54,13.89,14.3,13.43
302,20231231,13.14,13.43,13.45,12.48
301,20231224,13.08,13.16,13.41,12.89
300,20231217,12.93,13.13,13.43,12.61
299,20231210,13.34,12.9,13.56,12.68
298,20231203,13.02,13.23,13.61,12.99
297,20231126,13.2,13.03,13.64,12.95
296,20231119,13.25,13.18,13.36,12.99
295,20231112,13.81,13.25,14.2,13.13
294,20231105,13.87,13.72,14.61,13.54
293,20231029,13.5,14.0,14.34,13.02
292,20231022,14.4,13.51,14.58,13.44
291,20231015,14.9,14.52,15.0,14.37
290,20231001,14.54,14.81,14.87,14.31
289,20230924,14.4,14.59,14.63,13.86
288,20230917,14.29,14.47,15.26,14.25
287,20230910,14.73,14.25,14.97,14.02
286,20230903,14.53,14.73,14.76,13.82
285,20230827,13.81,13.83,14.62,13.65
284,20230820,13.73,13.84,14.24,13.47
283,20230813,14.1,13.75,14.48,13.75
282,20230806,14.52,14.1,14.63,13.95
281,20230730,14.96,14.47,15.38,14.43
280,20230723,14.83,14.92,15.38,14.39
279,20230716,13.55,15.3,15.3,13.04
278,20230709,14.18,13.53,14.29,13.37
277,20230702,13.13,14.06,14.29,12.77
276,20230625,12.63,13.15,13.56,12.6
275,20230618,12.95,12.63,13.1,12.04
274,20230611,13.03,12.92,14.62,12.39
273,20230604,14.02,13.07,14.13,12.94
272,20230528,13.01,13.97,14.02,13.01
271,20230521,12.22,13.0,13.2,12.0
270,20230514,12.57,12.21,13.18,12.09
269,20230507,13.12,12.58,13.57,12.32
268,20230430,12.49,13.26,14.15,11.92
267,20230423,12.53,12.5,12.84,12.23
266,20230416,11.46,12.5,12.67,11.31
265,20230409,11.69,11.55,11.85,11.42
264,20230402,12.03,11.69,12.06,11.37
263,20230326,13.03,12.03,13.05,11.95
262,20230319,11.14,12.99,14.35,11.05
261,20230312,10.86,11.42,11.67,10.77
